signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-7AB676C93BCF3347	source_reviewed_candidate	official_direct_surface	Local metadata names a concrete official/regulator/institutional source surface suitable for bounded source-surface review.	Existence of the named source surface only.	Keep for bounded source review.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T075548Z/sources/sources.md
LIMEN-SIGNAL-7AC16630AC1750E8	merge_existing_surface	existing_modeled_surface	Row points to already-modeled local surface (Government of Canada AI Register) or duplicates an existing surfaced entry.	Deduplicate to the existing modeled surface only.	Deduplicate to existing surface.	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-7AD0CE89E412170A	needs_named_source_extraction	wrapper_or_summary_pointer	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-7AE162CED0E4281A	source_reviewed_candidate	official_direct_surface	Local metadata names a concrete official/regulator/institutional source surface suitable for bounded source-surface review.	Existence of the named source surface only.	Keep for bounded source review.	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/data/global-agent-atlas-v0.1/exports/global-agent-atlas-laws-v0.1.csv
LIMEN-SIGNAL-7AE293B3618F7EFF	reject_noise	internal_or_derived_noise	Internal manuscript, analysis, script, literature-screening, or other derived artifact; not a direct-source surface for this queue.	No direct-source claim.	Remove from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/country-readiness/pallas-country-ai-readiness-v0.2.md
LIMEN-SIGNAL-7AEB1348AEE3947F	reject_noise	internal_or_derived_noise	Internal manuscript, analysis, script, literature-screening, or other derived artifact; not a direct-source surface for this queue.	No direct-source claim.	Remove from direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-018/backup-negative-route-memo-contract-v0.1.json
LIMEN-SIGNAL-7AEC021E59A96C37	negative_evidence_candidate	bounded_negative_surface	Row records bounded official search-negative, weak-substitute, timeout, or gap evidence rather than a direct target surface.	Bounded negative/source-limit evidence only.	Keep as conservative negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv
LIMEN-SIGNAL-7AEDDF93B03B8B63	needs_named_source_extraction	wrapper_or_summary_pointer	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-7AF3902F3920DDBC	merge_existing_surface	existing_modeled_surface	Row points to already-modeled local surface (Government of Canada AI Register) or duplicates an existing surfaced entry.	Deduplicate to the existing modeled surface only.	Deduplicate to existing surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-7B11875B4C26C561	merge_existing_surface	existing_modeled_surface	Row points to already-modeled local surface (Government of Canada AI Register) or duplicates an existing surfaced entry.	Deduplicate to the existing modeled surface only.	Deduplicate to existing surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-7B239AB0A77D2B12	negative_evidence_candidate	bounded_negative_surface	Row records bounded official search-negative, weak-substitute, timeout, or gap evidence rather than a direct target surface.	Bounded negative/source-limit evidence only.	Keep as conservative negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv
LIMEN-SIGNAL-7B3BA2DBB2620EA1	reject_noise	internal_or_derived_noise	Internal manuscript, analysis, script, literature-screening, or other derived artifact; not a direct-source surface for this queue.	No direct-source claim.	Remove from direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md
LIMEN-SIGNAL-7B40E55980D63415	source_reviewed_candidate	official_direct_surface	Local metadata names a concrete official/regulator/institutional source surface suitable for bounded source-surface review.	Existence of the named source surface only.	Keep for bounded source review.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/laws.jsonl.bak-cycle-347-active-lanes-61-foreign-language-and-pacific-law-hardening
LIMEN-SIGNAL-7B5FDA06BE0A2891	reject_noise	internal_or_derived_noise	Internal manuscript or support-digest artifact, not a direct-source surface.	No direct-source claim.	Remove from direct-source queue.	/srv/tyche/projects/limen-ai-edge-case-atlas/next.md
LIMEN-SIGNAL-7B7E6F8245669C9B	negative_evidence_candidate	bounded_negative_surface	Row records bounded official search-negative, weak-substitute, timeout, or gap evidence rather than a direct target surface.	Bounded negative/source-limit evidence only.	Keep as conservative negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_SOURCE_REFRESH.csv
LIMEN-SIGNAL-7BBBC85A26A282A3	merge_existing_surface	existing_modeled_surface	Row points to already-modeled local surface (UK Algorithmic Transparency Recording Standard Hub) or duplicates an existing surfaced entry.	Deduplicate to the existing modeled surface only.	Deduplicate to existing surface.	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-7BBC940C5C9DDC27	needs_named_source_extraction	wrapper_or_summary_pointer	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-7BC1E3643FDFC7B5	merge_existing_surface	existing_modeled_surface	Row points to already-modeled local surface (Algorithm Register of the Dutch government) or duplicates an existing surfaced entry.	Deduplicate to the existing modeled surface only.	Deduplicate to existing surface.	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv
LIMEN-SIGNAL-7BCC2B2CB130AAB8	negative_evidence_candidate	bounded_negative_surface	Row records bounded official search-negative, weak-substitute, timeout, or gap evidence rather than a direct target surface.	Bounded negative/source-limit evidence only.	Keep as conservative negative evidence.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv
LIMEN-SIGNAL-7BCC2DCAB8797118	reject_noise	internal_or_derived_noise	Internal manuscript or support-digest artifact, not a direct-source surface.	No direct-source claim.	Remove from direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-curated.json
LIMEN-SIGNAL-7BDF42861854479B	needs_named_source_extraction	wrapper_or_summary_pointer	Wrapper, digest, summary, or matrix row points toward a source area but does not expose one named reviewable source surface cleanly enough here.	Pointer only; no direct-source claim yet.	Extract a named direct source.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
