query	path	line	snippet_hash	snippet
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/taxonomy-heatmap.tsv	14	sha256:d755e37c2fa662bd849c98cde68e32021e4fc1e656fb861eb5b80f703a2ccdea	ai_washing_or_false_ai_claim AI washing or false AI claim 6 5 4 authoritatively_seeded T1_single_public_source:1; T3_authoritative_source:3 Medium 2 LQ-008; LQ-009 no direct local AI Act primary-text anchor verified for this subtype; current support is enforce
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/legal-uncertainty-matrix.tsv	2	sha256:97c1a5a67ec6156a0bfd0c5179364acc62ac75219134ee1809d4229886779e3d	unlawful_or_allegedly_unlawful_use Unlawful or allegedly unlawful use 5 T1_single_public_source:2; T3_authoritative_source:3 High LQ-005; LQ-008 LQ-005: Synthetic identity, deepfake, or fraud/deception case with alleged harm || LQ-008: AI washing or false-AI p
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/legal-uncertainty-matrix.tsv	11	sha256:8bb021b9fad822d6fffd0c0f9f2e30035d141df5acb7659a2297c4d843c689ad	finance_insurance_or_market Finance, insurance, or market 2 T3_authoritative_source:2 Medium LQ-005; LQ-008 LQ-005: Synthetic identity, deepfake, or fraud/deception case with alleged harm || LQ-008: AI washing or false-AI procurement/marketing claim LQ-005: Th
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/dashboard/legal-uncertainty-matrix.tsv	14	sha256:a15cecd35b2b20055f9c5e3867502a37be3921bbbb076a8e9e76e68a4594c7a3	ai_washing_or_false_ai_claim AI washing or false AI claim 6 T1_single_public_source:1; T3_authoritative_source:3 Medium LQ-008; LQ-009 LQ-008: AI washing or false-AI procurement/marketing claim || LQ-009: Residual or normatively salient case with unclear frame
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/framework-anchor-coverage-v0.1.tsv	14	sha256:4a639c445ea18797cd4a6f7d08abd263740d2679a0dd21f2b6887de8f5cf0f68	ai_washing_or_false_ai_claim AI washing or false AI claim 6 mixed_tier_authority_led 5 1 no direct local AI Act primary-text anchor verified for this subtype; current support is enforcement-source-led and analogy-limited govern; map; manage documentation of ca
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-safe-claim-board-v0.1.tsv	14	sha256:d75188ff1bcef3579d58b1f995e34911d8b47b29a09b97fdc077da40a586f31e	ai_washing_or_false_ai_claim AI washing or false AI claim Medium 6 oecd mixed_authority_context_insufficient The matrix can state that ai washing or false ai claim has a mixed but authority-led public evidence package in LIMEN and maps to governance/framework 
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-frontier-priority-board-v0.1.tsv	4	sha256:cfb99feeca4cf100ab473d98b386df6dbaabb94b32763f411a73727856aba021	3 ai_washing_or_false_ai_claim AI washing or false AI claim Medium public_authority_document_needed 6 4 0 oecd mixed_authority_context_insufficient Lawyer/procurement review non-finance procurement challenge, contract text, technical audit, official correction
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-framework-anchor-pressure-board-v0.1.tsv	14	sha256:4ab4347430afab5a9e0f606c2c77634d8a2ef131e125e8ed6704988d02054894	ai_washing_or_false_ai_claim AI washing or false AI claim Medium oecd 1 no direct local AI Act primary-text anchor verified for this subtype; current support is enforcement-source-led and analogy-limited mixed_authority_context_insufficient 4 3 2 2 0 no public
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-normative-crosswalk-v0.1.tsv	4	sha256:f58317ba8bd92945fe2a4c1cec44aa456e79748a1d7f81da9d39ad52dcaed56f	limen-legal-normative-crosswalk ai_washing_or_false_ai_claim AI washing or false AI claim 6 data/cases/authoritative-candidates.jsonl:LIMEN-000005, data/cases/authoritative-candidates.jsonl:LIMEN-000006, data/cases/authoritative-candidates.jsonl:LIMEN-000010, 
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-category-document-depth-summary-v0.1.tsv	3	sha256:bcb45b3733c3849d01ed720429c7e1454bfb57046d736663429b536f4c689b26	ai_washing_or_false_ai_claim AI washing or false AI claim Medium 4 4 3 1 0 0 0 document_grade_present At least one sampled case already has direct public document text; the remaining burden is doctrinal fit, actor-role separation, or companion-context interpre
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-document-depth-board-v0.1.tsv	2	sha256:b1cae3e9b52e6e8d1ede4d0f80b61425d22f9d7122aa9c6e7a3bfabe15cd51b4	ai_washing_or_false_ai_claim AI washing or false AI claim data/cases/authoritative-candidates.jsonl:LIMEN-000005 DOJ charges Nate founder over alleged AI investment-fraud misstatements and hidden human transaction processing regulator/procurement/source-author
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-document-depth-board-v0.1.tsv	3	sha256:6135891ca9c070552a6949f8caaaf9965857be89a81f0dab5b3316724d207b24	ai_washing_or_false_ai_claim AI washing or false AI claim data/cases/authoritative-candidates.jsonl:LIMEN-000006 SEC settlement with Delphia over false and misleading statements about AI and machine learning use regulator/procurement/source-authority review La
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-document-depth-board-v0.1.tsv	16	sha256:98142c2ee2a77a78600a3b762a3cbb420b69cd5ea3d641a7aea90334fabc77e7	ai_washing_or_false_ai_claim AI washing or false AI claim data/cases/authoritative-candidates.jsonl:LIMEN-000010 FTC final order and complaint package on DoNotPay AI-lawyer and robot-lawyer claims regulator/procurement/source-authority review Lawyer/procuremen
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-document-depth-board-v0.1.tsv	17	sha256:8c53a5df4a0278ee6150c431f3288ef4eb410cbc701b9df5256057cb262b4c87	ai_washing_or_false_ai_claim AI washing or false AI claim data/cases/authoritative-candidates.jsonl:LIMEN-000011 FTC final order and complaint package on Workado / Content at Scale AI detector accuracy claims regulator/procurement/source-authority review Lawye
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-review-frontier-v0.1.tsv	12	sha256:fb06b8c7f24504ae757ddb7d5252cedd28973d787a905802ac6d37de08941652	ai_washing_or_false_ai_claim AI washing or false AI claim Medium LQ-008; LQ-009 6 mixed_tier_authority_led 5 1 oecd_direct_policy_anchor_only no direct local AI Act primary-text anchor verified for this subtype; current support is enforcement-source-led and an
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-claim-ceiling-board-v0.1.tsv	14	sha256:32fc115fd913c1bef03c2f6f7d71c593d1211f105b0ea2715491154e2a7bf583	ai_washing_or_false_ai_claim AI washing or false AI claim Medium 6 mixed_tier_authority_led oecd mixed_authority_context_insufficient Public contradiction between claim and reality may still be insufficient for final legal characterization procurement challeng
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-document-anchor-gap-board-v0.1.tsv	2	sha256:2b57dfe1c3f69152b949e854f8d5283e55f0fa7bba918563c277d463952012fe	1 ai_washing_or_false_ai_claim AI washing or false AI claim Medium 4 4 0 0 all_sampled_rows_have_direct_document_anchors data/cases/authoritative-candidates.jsonl:LIMEN-000005; data/cases/authoritative-candidates.jsonl:LIMEN-000006; data/cases/authoritative-ca
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-framework-family-directness-board-v0.1.tsv	12	sha256:25c79cb0bcf5ddcba7c1282fd5e56286175b62c7079fc3a05dbfbfed5839f302	ai_washing_or_false_ai_claim AI washing or false AI claim Medium 6 oecd_direct_policy_anchor_only no no yes yes no 2 iso_42001_overview; oecd_ai_principles 1 oecd_ai_principles single_non_iso_direct_family:oecd_ai_principles public_authority_document_needed pu
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/candidate-cases.jsonl	2	sha256:b904e96f553b7c3204c1b179ea40f597b52f8635a1aea63c71fd432130e68594	{"case_id":"LIMEN-000002","title":"SEC settlement with Global Predictions over false and misleading AI financial-adviser claims","summary":"The SEC found that Global Predictions made false and misleading claims about its use of AI, including describing itself 
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/status.md	6	sha256:d4a255f3e827eed2dbb058ca7f3915cc6921e4ccf30cfab90c2dd7d12e5547e1	Shard theme: AI washing, false AI claims, and human-as-AI cases
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dedupe-cluster-taxonomy/cycle-2026-06-07T00-37-48Z.md	20	sha256:a1cfbb122ea54a54c4ff0c396927c78191d7842f6b268edd65d33454fee328da	- Added a bounded subtype-ready finding for enforcement-backed AI washing in regulated finance without claiming a new top-level category.
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dedupe-cluster-taxonomy/cycle-2026-06-07T01-47-56Z.md	35	sha256:99d81de477cfda5d73f6a8fc8b7fd6d91b4f2728b180a6c0ebc18dfe34c17767	- Best-supported subtype candidates remain biometric governance, agent-tool boundary failure, and regulated-finance AI washing.
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-exploitation-signal-composition-v0.1.tsv	11	sha256:90c812657aa5499e022bcc45b8788fe6b2adebeeb31574a9c4a2591e86472f7a	residual-weird 20260607T195511Z AI washing 971 971 0 100.00 cpu_mining_recursive 926 recursive_mining_artifact 1 0 0 0 0 4 0 0 0 33 926 7 1 0.10 0.10 self_reference_heavy_hold query x shard saturation panel; candidate-case promotion queue; contamination-vs-sig
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/taxonomy-live-regeneration-delta-v0.1.tsv	14	sha256:15ea4f8d55ec7265b8bc35a83beec07d582054fa4093ee667885979c42700fcc	2026-06-07T13:24:16Z TLRD-013 ai_washing_or_false_ai_claim AI washing or false AI claim 3 2 authoritatively_seeded 4 3 1 authoritatively_seeded overlay_ready_ai_misstatement_3_of_23 mixed_authority_with_single_public_dependence; translation_caution_exposed; se
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cycle-2026-06-07T20-05-00Z.md	63	sha256:d930ba7e4ec5a52f52ac2c7aff2202d3e53bf7c6482a4ec4698cb562859887cc	- residual-weird / AI washing: 100.00% LIMEN-local; keep for selective validation, dashboard saturation, or candidate-case extraction rather than query redesign.
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-query-contamination-retune-matrix-v0.1.tsv	38	sha256:9722a090d9cb2111bbb9e9bf9a351ebbfa0eabe9ddb65238b304c0410be3e6c8	residual-weird 20260607T195511Z AI washing 971 971 100.00 0 0.00 keep high LIMEN-local share; exploitation is higher value than retune results/crosswalks/framework-anchor-coverage-v0.1.tsv:14; results/crosswalks/legal-normative-crosswalk-v0.1.tsv:14; results/c
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/taxonomy-denominator-reconciliation-v0.1.tsv	14	sha256:82ea2b44c95570829c3607a248e3eeb03de61c87688e36bcb347498237b268d8	ai_washing_or_false_ai_claim AI washing or false AI claim 4 6 2 31_visible_rows/23_unique_lineages; 12_seeded_categories/15; 11_authority_backed/1_candidate_only/3_zero_seed overlay_ready_ai_misstatement_3_of_23 mixed_authority_with_single_public_dependence; t
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-keep-set-self-reference-drift-v0.1.tsv	12	sha256:92dfe36feb474498be322c8aeca62ac1d71b711b9ac7b31d279960a6cff7155b	residual-weird AI washing 20260607T195511Z 20260608T021521Z 971 1003 32 971 1003 32 926 947 21 33 38 5 1 9 8 0.90 4.69 0 stable_or_mixed hold_and_reopen_only_on_external_anchor State changed slightly, but still does not justify treating rerun growth as new dis
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-reopen-gate-board-v0.1.tsv	13	sha256:34090d4a9b85922d4ba390d6b5f7d8398c5815e20f60d846684df64b4211b2a7	residual-weird AI washing reopen_only_on_new_external_anchor stable_or_mixed keep 9 8 0.90 4.69 5 21 hold_for_control_surface_only Reopen only if a future run adds at least one new external authority/source/data-cases anchor; unchanged reruns are not progress.
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/security/limen-reviewed-core-extension-v0.1.tsv	8	sha256:1a1d5466cd285d67934acf652400b4beaf229d572c65e36903e90df6282021c3	LIMEN-AUTH-000007 authoritative T3_authoritative_source SEC settlement with Global Predictions over false and misleading AI financial-adviser claims SRC-AUTH-0014 2024-03-18 en United States recommendation;chatbot recommendation legal/regulatory/research-integ
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/accelerated-submission/figures/generate_preprint_figures.py	166	sha256:be26aa207dbc7dcec01d840e89336a159c8fde8d977292487138c18292932438	cleaned = label.replace("AI washing or false AI claim", "Artificial-intelligence washing or false claim")
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/accelerated-submission/figures/generate_figures.py	308	sha256:1be8d2780dc40a65e7285f7d6614977e55d68be5a9d5dfacb9c8ec94b92645ae	).replace("AI washing or false AI claim", "Artificial intelligence washing or false claim").replace(
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/taxonomy-heatmap.tsv	14	sha256:c96fef80e11cf95c9b93bd513f5cc9d1f2b7c9f362ee2b7ad9a784317fb9af35	ai_washing_or_false_ai_claim AI washing or false AI claim 4 3 4 authoritatively_seeded T1_single_public_source:1; T3_authoritative_source:3 Medium 2 LQ-008; LQ-009 no direct local AI Act primary-text anchor verified for this subtype; current support is enforce
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/legal-uncertainty-matrix.tsv	2	sha256:97c1a5a67ec6156a0bfd0c5179364acc62ac75219134ee1809d4229886779e3d	unlawful_or_allegedly_unlawful_use Unlawful or allegedly unlawful use 5 T1_single_public_source:2; T3_authoritative_source:3 High LQ-005; LQ-008 LQ-005: Synthetic identity, deepfake, or fraud/deception case with alleged harm || LQ-008: AI washing or false-AI p
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/legal-uncertainty-matrix.tsv	11	sha256:8bb021b9fad822d6fffd0c0f9f2e30035d141df5acb7659a2297c4d843c689ad	finance_insurance_or_market Finance, insurance, or market 2 T3_authoritative_source:2 Medium LQ-005; LQ-008 LQ-005: Synthetic identity, deepfake, or fraud/deception case with alleged harm || LQ-008: AI washing or false-AI procurement/marketing claim LQ-005: Th
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/exports/legal-uncertainty-matrix.tsv	14	sha256:c183c5f62af2934b7a06de4615992027551cfe31381c360aacbdcec400a30bc7	ai_washing_or_false_ai_claim AI washing or false AI claim 4 T1_single_public_source:1; T3_authoritative_source:3 Medium LQ-008; LQ-009 LQ-008: AI washing or false-AI procurement/marketing claim || LQ-009: Residual or normatively salient case with unclear frame
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/accelerated-submission/archive/limen-preprint-package-20260607T195851Z/source-tables/taxonomy-heatmap.tsv	14	sha256:c96fef80e11cf95c9b93bd513f5cc9d1f2b7c9f362ee2b7ad9a784317fb9af35	ai_washing_or_false_ai_claim AI washing or false AI claim 4 3 4 authoritatively_seeded T1_single_public_source:1; T3_authoritative_source:3 Medium 2 LQ-008; LQ-009 no direct local AI Act primary-text anchor verified for this subtype; current support is enforce
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/paper-snapshot-20260607/accelerated-submission/archive/limen-preprint-package-20260607T195851Z/figures/generate_preprint_figures.py	166	sha256:be26aa207dbc7dcec01d840e89336a159c8fde8d977292487138c18292932438	cleaned = label.replace("AI washing or false AI claim", "Artificial-intelligence washing or false claim")
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/ocr-experiment-request.json	8	sha256:9910a8fbd722c491fb0775057f56300ba0399e501e84fa5144e2000328321f56	"theme": "AI washing, false AI claims, and human-as-AI cases",
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-010/proposal-priority-matrix.tsv	4	sha256:eeb1c79d11d53b143af606e2d74a1a6a23d23a7799fc18425e20bf165bc6706b	LIMEN-TP-010-002 simulated_autonomy_or_hidden_human_labor 3 keep_as_queue_not_paper_category_yet The local corpus now has two settled SEC AI-washing exemplars and one charge-stage DOJ hidden-human-behind-AI case, so the pattern is visible. But the strongest fi
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-010/category-pressure.tsv	14	sha256:082095ab50f555d6633a4dab671019f1245bae12bb76f132dd49d252c307ff5f	ai_washing_or_false_ai_claim AI washing or false AI claim 3 2 1 0 3 T1_single_public_source:1; T3_authoritative_source:2 en;sl CA;Slovenia;US multilingual-candidates.jsonl:LMWCS-20260606-005, candidate-cases.jsonl:LIMEN-000001, candidate-cases.jsonl:LIMEN-0000
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-010/proposal-copydeck.tsv	4	sha256:26011a6ca0e1e91a7f3706ca487e491844d40042cc54c2f4c41ad4650b28742d	LIMEN-TP-010-002 simulated_autonomy_or_hidden_human_labor 3 authoritative_singleton_queue_only simulated_autonomy_or_hidden_human_labor is currently best treated as an authoritative-singleton queue: the corpus can distinguish generic AI washing from a narrower
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-010/residual-wording-alignment.tsv	4	sha256:90fcff2df2ddccf01b1362f7d8a6022e4e19f6e1e85115292833f2a617c4bbd2	LIMEN-TP-010-002 simulated_autonomy_or_hidden_human_labor results/taxonomy/taxonomy-delta-v0.1.md:95-103 Stronger than before because the Nate row is an authoritative charging-stage anchor, but still under-threshold as a single procedurally bounded exemplar. a
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-057/paper-fragment.md	5	sha256:9bbe772a9a7e35394a384dfd86c6f7b32f58b2810bbd6dfdc29fb230c60455f0	Theme: shard 009 — AI washing, false AI claims, and human-as-AI cases
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-057/status.md	6	sha256:d4a255f3e827eed2dbb058ca7f3915cc6921e4ccf30cfab90c2dd7d12e5547e1	Shard theme: AI washing, false AI claims, and human-as-AI cases
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-057/ftc-document-read-execution-request.json	8	sha256:9910a8fbd722c491fb0775057f56300ba0399e501e84fa5144e2000328321f56	"theme": "AI washing, false AI claims, and human-as-AI cases",
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-057/ftc-document-read-execution-request.json	56	sha256:4f2c849d80b5195ae979255f20c15d436f1ba55162c9253e957a2fb205840f4f	"Does the matter fit AI washing / false AI claim, deceptive review/testimonial generation, unlawful-use enablement, or a narrower procedural/advertising posture?",
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/data/cases/authoritative-candidates.jsonl	7	sha256:fcef1ee4bf3b785d1261f93e460fd44f06f0906392e1f15581929a8ee4b41425	{"case_id": "LIMEN-000007", "title": "SEC settlement with Global Predictions over false and misleading AI financial-adviser claims", "summary": "The SEC found that Global Predictions made false and misleading claims about its use of AI, including describing it
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-026/comparator-collision-audit.tsv	2	sha256:06cd0f26019efc2a6c62f615c36e06ddc62056135fc8f29367f9ee4f29ef9328	2026-06-07T17:26:10Z limen-boost-026 LIMEN-026-CCA-001 aiid 653 Two Investment Firms Charged with Making False Claims of Artificial Intelligence Capabilities in Case of AI Washing 2019-01-01 LIMEN-000006;LIMEN-000007 SEC settlement with Delphia over false and 
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-026/comparator-collision-audit.tsv	3	sha256:27bee4bdfdc4bf68a1d0aec25f92aefa1fd91a24d0c55d044a9be855b140c918	2026-06-07T17:26:10Z limen-boost-026 LIMEN-026-CCA-002 oecd_aim_incidents 2024-03-18-0cfc SEC Fines Investment Firms for Misleading AI Claims in 'AI Washing' Crackdown 2024-03-18 LIMEN-000006;LIMEN-000007 SEC settlement with Delphia over false and misleading s
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-026/aggregate-linkage-sidecar-adoption-contract.tsv	2	sha256:d38196ea96b6e08731460468ee5bc5b5e2c3583f08a7f1e717f43fd1042c0638	2026-06-07T21:57:22Z ALSAC-026-001 deferred_not_live aiid 653 Two Investment Firms Charged with Making False Claims of Artificial Intelligence Capabilities in Case of AI Washing data/cases/authoritative-candidates.jsonl:LIMEN-000006 ; data/cases/authoritative-
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-026/aggregate-linkage-sidecar-adoption-contract.tsv	3	sha256:9870cbb174463e06c62232fc25e80b63f02c5fbe2407355e9fb6d8c228ba6b1f	2026-06-07T21:57:22Z ALSAC-026-002 deferred_not_live oecd_aim_incidents 2024-03-18-0cfc SEC Fines Investment Firms for Misleading AI Claims in 'AI Washing' Crackdown data/cases/authoritative-candidates.jsonl:LIMEN-000006 ; data/cases/authoritative-candidates.j
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-026/aggregate-collision-publication-cells.tsv	2	sha256:48d391cdfa816c88f00b75184247e58bf46b15ac8e255af704e87ea1fdeff5d5	2026-06-07T19:11:46Z ACPC-026-001 aiid AI Incident Database (AIID) 653 Two Investment Firms Charged with Making False Claims of Artificial Intelligence Capabilities in Case of AI Washing LIMEN-000006;LIMEN-000007 Keep AIID at 1 bounded exact same-event pilot u
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-026/aggregate-collision-publication-cells.tsv	3	sha256:170f4e5e5ea3b9687bf55925069c3ee019539fcee0e9e770868f4245674e5176	2026-06-07T19:11:46Z ACPC-026-002 oecd_aim_incidents OECD AI Incidents Monitor 2024-03-18-0cfc SEC Fines Investment Firms for Misleading AI Claims in 'AI Washing' Crackdown LIMEN-000006;LIMEN-000007 Keep OECD at 1 bounded exact same-event pilot under current o
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/taxonomy/taxonomy-v0.1.md	35	sha256:1af1a1550ce06093d087dde41a6ee4ebe91f95b4e62112fdf9533b9aa9a15880	| `ai_washing_or_false_ai_claim` | AI washing or false AI claim | Case involves exaggerating AI capability, hiding human labor as AI, or falsely claiming AI provenance. |
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-021/status.md	6	sha256:576bcb0a7b2e6e7b1de821ecaa7f70e51de97e27aa5b77e9bb5a00484c1187a5	Shard theme: AI washing, false AI claims, and human-as-AI cases (deep route for theme 009)
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-legal-normative-crosswalk/legal-claim-defense-crosswalk.tsv	12	sha256:3528038b17c26a59a2009af6c9015751ffeef2a52e37bf216323cb19fbd37a0b	ai_washing_or_false_ai_claim AI washing or false AI claim Medium LQ-008; LQ-009 Current rows support bounded discussion of capability-claim verification problems and sector-concentrated enforcement signals. Do not generalize from SEC/FTC/DOJ rows to broad prev
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-001/cpu-mining-source-family-router-20260612.tsv	6	sha256:0a784e951c46f7f956765935f6b954f008e3ce4811aa689e239bebfd7b8372b9	SFROUTE-001-20260612-005 2026-06-12T08:39:02Z limen-boost-001 residual-weird sf14;sf15;sf05 8,126 local candidate signals; AI incident (1,675), AI harm (1,625), AI washing (1,422), AI misuse (1,238), AI scandal (1,112), fake AI (1,054). Residual/weird mining i
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/tmp/sec-2024-36.html	1078	sha256:b8f5d21a1642b483ad05fff9f57589a657a1495bd1bfdcac0a9f7f13aae11ae0	<p>“We find that Delphia and Global Predictions marketed to their clients and prospective clients that they were using AI in certain ways when, in fact, they were not,” said SEC Chair Gary Gensler. “We’ve seen time and again that when new technologies come alo
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/tmp/sec-2024-36.html	1080	sha256:ac4a8cc3fca6aa8fee6ce66694da89d1629b989c66faa865da42e1806fbe7e52	<p>“As more and more investors consider using AI tools in making their investment decisions or deciding to invest in companies claiming to harness its transformational power, we are committed to protecting them against those engaged in ‘AI washing,’” said Gurb
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dashboard-paper-forge/legal-uncertainty-sync-audit-v0.1.tsv	9	sha256:8edabcebf8476ca1bb120dd9913e7435a234fbc2e4bcf26b22b9d6685a63730f	2026-06-07T18:23:30Z ai_washing_or_false_ai_claim AI washing or false AI claim 4 6 T1_single_public_source:1; T3_authoritative_source:3 T1_single_public_source:1; T3_authoritative_source:3 results/boost/limen-dashboard-paper-forge/taxonomy-heatmap.tsv Sync Fig
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dashboard-paper-forge/taxonomy-heatmap.tsv	14	sha256:d755e37c2fa662bd849c98cde68e32021e4fc1e656fb861eb5b80f703a2ccdea	ai_washing_or_false_ai_claim AI washing or false AI claim 6 5 4 authoritatively_seeded T1_single_public_source:1; T3_authoritative_source:3 Medium 2 LQ-008; LQ-009 no direct local AI Act primary-text anchor verified for this subtype; current support is enforce
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dashboard-paper-forge/legal-uncertainty-matrix.tsv	2	sha256:97c1a5a67ec6156a0bfd0c5179364acc62ac75219134ee1809d4229886779e3d	unlawful_or_allegedly_unlawful_use Unlawful or allegedly unlawful use 5 T1_single_public_source:2; T3_authoritative_source:3 High LQ-005; LQ-008 LQ-005: Synthetic identity, deepfake, or fraud/deception case with alleged harm || LQ-008: AI washing or false-AI p
