signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-F109041D792D7F9D	reject_noise	derived_or_internal_noise	Internal or derived artifact is not a direct source surface.	not a direct-source queue item	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-F128DE02E54BC4D1	reject_noise	derived_or_internal_noise	Internal or derived artifact is not a direct source surface.	not a direct-source queue item	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_INDICATOR_DICTIONARY.md
LIMEN-SIGNAL-F12C03E711B2A5D4	negative_evidence_candidate	negative_search_or_gap_row	Local row records search-negative, gap, or weak-source evidence.	absence/gap signal only	keep as negative evidence, not direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv
LIMEN-SIGNAL-F131E726D067F880	source_reviewed_candidate	official_or_institutional_surface	Row names a concrete official, regulator, or institutional source surface.	source-surface existence review only	keep in direct source review queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
LIMEN-SIGNAL-F137DF3BF0902978	source_reviewed_candidate	official_or_institutional_surface	Row names a concrete official, regulator, or institutional source surface.	source-surface existence review only	keep in direct source review queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv
LIMEN-SIGNAL-F144F8127B13C20A	negative_evidence_candidate	negative_search_or_gap_row	Local row records search-negative, gap, or weak-source evidence.	absence/gap signal only	keep as negative evidence, not direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-F14821856D3AE26D	merge_existing_surface	existing_registry_or_atlas_surface	Row duplicates or repackages an already-modeled local registry or atlas surface.	reuse the canonical surface only	deduplicate to existing surface record	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-facts-v0.1.csv
LIMEN-SIGNAL-F14A3099A3127E9F	needs_named_source_extraction	proxy_or_wrapper_surface	Wrapper or proxy metadata points toward an underlying named source, but the direct reviewable surface is not yet isolated.	name underlying source before review	extract named source and reopen only if found	/srv/tyche/gaia/tyche-research-vault/scripts/global_agent_atlas_bootstrap.py
LIMEN-SIGNAL-F16330DE29D32AA5	translation_review_needed	translation_sensitive_surface	Row names a plausible direct source but local evidence is translation-sensitive.	translation-safe source-surface review only	route to translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv
LIMEN-SIGNAL-F1634A57D72C9075	negative_evidence_candidate	negative_search_or_gap_row	Local row records search-negative, gap, or weak-source evidence.	absence/gap signal only	keep as negative evidence, not direct source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-F166515D15F41E32	reject_noise	derived_or_internal_noise	Internal or derived artifact is not a direct source surface.	not a direct-source queue item	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192929Z/claim-support-digest.json
