queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00273	LIMEN-SIGNAL-C1B80C6710193ECC	machine_translation_hold	Dutch via English auto-translation	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government - Zylab Disclosure Support	Local row is an auto-translated Dutch register record; supports register surface only, not case promotion.	translation-safe source-surface/context only	Retrieve or cite original Dutch record before any substantive extraction.
BTR-00274	LIMEN-SIGNAL-C2C13315BE1F1CF4	source_surface_only_no_case	Papiamentu/Dutch government-news surface	https://gobiernu.cw/nieuw/korsou-ta-bira-miembro-di-global-forum-on-cyber-expertise/	Government of Curaçao - GFCE membership news	Local metadata describes GFCE cyber-capacity context and explicitly says not AI incident-reporting rules.	source-surface cyber-capacity context only	Do not promote as AI incident case; retain only as contextual source if needed.
BTR-00275	LIMEN-SIGNAL-C2E7D6DD6669DC9B	machine_translation_hold	Dutch via English auto-translation	https://algoritmes.overheid.nl/en/algoritme/... (truncated local manuscript row)	Algorithm Register of the Dutch government - sample record NL-ALG-REC-83985427	Manuscript table lists Dutch algorithm-register sample through English auto-translation only.	translation-safe registry sample surface only	Use original Dutch register page or structured record before field-level claims.
BTR-00276	LIMEN-SIGNAL-C2E7E30769F02DA1	translation_source_reviewed	Slovenian	https://www.gov.si/teme/nacionalni-ekosistem-za-umetno-inteligenco/	GOV.SI - Nacionalni ekosistem za umetno inteligenco	Official Slovenian topic page names competent-body/sandbox roles, but local notes require statute for legal allocation.	source-surface institutional context only; no legal finding	Extract as parent source candidate only if paired with statute/original-language authority.
BTR-00277	LIMEN-SIGNAL-C32D10001AD1EDF2	source_surface_only_no_case	Slovenian	https://www.gov.si/teme/nacionalni-ekosistem-za-umetno-inteligenco/	GOV.SI - regulatory sandboxes note	Same official Slovenian page states sandbox authority, while local note says it does not show an operating sandbox.	source-surface sandbox-authority context only	Do not promote as sandbox case without participant/procedure/outcome source.
BTR-00278	LIMEN-SIGNAL-C36B6D736D895101	source_surface_only_no_case	Polish	https://www.gov.pl/web/cyfryzacja/grupa-robocza-ds-sztucznej-inteligencji-grai	Gov.pl - Grupa Robocza ds. Sztucznej Inteligencji (GRAI)	Official Polish page evidences an AI working group and coordination capacity, not a statutory authority or edge case.	source-surface governance context only	Keep as parent/context source; avoid case-level promotion.
BTR-00279	LIMEN-SIGNAL-C4BAD92096A67CCE	needs_original_language_source	Arabic	https://naits.gov.sy/storage/media/e81e1d53-2506-42be-a3f3-321b5a0ea767.pdf	NAITS - Controls and rules for preserving electronic documents	Local metadata names an Arabic regulatory PDF; AI-evidence relevance is indirect and cannot rest on translated summary.	translation-safe existence/provenance context only	Review Arabic PDF text directly before any evidence-retention extraction.
BTR-00280	LIMEN-SIGNAL-C52F227099CDEB73	machine_translation_hold	Dutch via English auto-translation	https://algoritmes.overheid.nl/en/algoritme/... (truncated local manuscript row)	Algorithm Register of the Dutch government - sample record NL-ALG-REC-93184465	HTML manuscript row is an auto-translated Dutch register sample with truncated URL and no original text.	translation-safe registry sample surface only	Resolve full record and original Dutch source before substantive coding.
BTR-00281	LIMEN-SIGNAL-C59C75C0C7581D4D	source_surface_only_no_case	Icelandic	https://www.stjornarradid.is/verkefni/upplysingataeknimal-rikisins/gervigreind/	Government of Iceland - Gervigreind hjá hinu opinbera	Local note reports guidance/action-plan orientation and negative sandbox finding, not a public AI sandbox programme.	source-surface negative/context finding only	Second-pass DPA/regulator/innovation sources before any sandbox conclusion.
BTR-00282	LIMEN-SIGNAL-C5FD6B01A04B8F4D	machine_translation_hold	Dutch via English auto-translation	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government - Zylab Disclosure Support	Record fields are derived from English auto-translation of Dutch register content.	translation-safe record-surface only	Use original Dutch record for field-level extraction; treat as duplicate of same NL source surface.
