source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://doi.org/10.2139/ssrn.6740639	closed_noncase_source_surface	https://doi.org/10.2139/ssrn.6740639	Strengthening trust and transparency in public administration through qualitative use of Artificial Intelligence	doi.org			source_surface_accounting	2026		Strengthening trust and transparency in public administration through qualitative use of Artificial Intelligence is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for algorithm register, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.21552/edpl/2025/2/13	closed_noncase_source_surface	https://doi.org/10.21552/edpl/2025/2/13	Latvia ∙ New Latvian AI Regulatory Sandbox and Data Protection	doi.org			source_surface_accounting	2025		Latvia ∙ New Latvian AI Regulatory Sandbox and Data Protection is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for regulatory sandbox, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.21608/aiis.2026.504110	closed_noncase_source_surface	https://doi.org/10.21608/aiis.2026.504110	تأثير التنمية الرقمية في تحسين توظيف نظم المعلومات الإدارية والابداع التنظيمي الإلكتروني والدافعية، في ضوء البنية التحتية الذكية الدامجة للذكاء الاصطناعي والبيانات الضخمة	doi.org			source_surface_accounting	2026-02-01		تأثير التنمية الرقمية في تحسين توظيف نظم المعلومات الإدارية والابداع التنظيمي الإلكتروني والدافعية، في ضوء البنية التحتية الذكية الدامجة للذكاء الاصطناعي والبيانات الضخمة is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for regulatory sandbox, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.21608/ejcai.2026.484154	closed_noncase_source_surface	https://doi.org/10.21608/ejcai.2026.484154	فنيات ونماذج توثيق المراجع العربية والإنجليزية طبقا لنظام ((APA ط 7 ، 2019 (المؤلف: محسوب عبد الصادق على)	doi.org			source_surface_accounting	2026-01-01		فنيات ونماذج توثيق المراجع العربية والإنجليزية طبقا لنظام ((APA ط 7 ، 2019 (المؤلف: محسوب عبد الصادق على) is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for AI evidence, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.21608/ejcai.2026.484155	closed_noncase_source_surface	https://doi.org/10.21608/ejcai.2026.484155	فاعلية التدريب على المهارات الرقمية في تعزيز الدمج المجتمعي لدى المراهقات ذوات الإعاقة الفكرية (ملخص رسالة ماجستير - المؤلف: إيمــــان خالـــد عبـــد اللــه)	doi.org			source_surface_accounting	2026-01-01		فاعلية التدريب على المهارات الرقمية في تعزيز الدمج المجتمعي لدى المراهقات ذوات الإعاقة الفكرية (ملخص رسالة ماجستير - المؤلف: إيمــــان خالـــد عبـــد اللــه) is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for AI evidence, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.21799/frbp.wp.2020.21	closed_noncase_source_surface	https://doi.org/10.21799/frbp.wp.2020.21	A Survey of Fintech Research and Policy Discussion	doi.org			source_surface_accounting	2020-06		A Survey of Fintech Research and Policy Discussion is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a report source surface for regulatory sandbox, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.21874/catedras2021.127	closed_noncase_source_surface	https://doi.org/10.21874/catedras2021.127	Inteligência Artificial como instrumento de governança radical para organizações públicas	doi.org			source_surface_accounting	2023-04-23		Inteligência Artificial como instrumento de governança radical para organizações públicas is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a report source surface for automated decision, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.22184/2070-8963.2024.122.6.40.47	closed_noncase_source_surface	https://doi.org/10.22184/2070-8963.2024.122.6.40.47	Инфраструктура открытых ключей PKI и модели доверия	doi.org			source_surface_accounting	2024-09-20		Инфраструктура открытых ключей PKI и модели доверия is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for AI evidence, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.22598/iele.2022.9.2.3	closed_noncase_source_surface	https://doi.org/10.22598/iele.2022.9.2.3	REGULATORY SANDBOXES UNDER THE DRAFT EU ARTIFICIAL INTELLIGENCE ACT: AN OPPORTUNITY FOR SMES?	doi.org			source_surface_accounting	2023-01		REGULATORY SANDBOXES UNDER THE DRAFT EU ARTIFICIAL INTELLIGENCE ACT: AN OPPORTUNITY FOR SMES? is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for regulatory sandbox, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
https://doi.org/10.2307/3350874	closed_noncase_source_surface	https://doi.org/10.2307/3350874	Am I PKI or Non-PKI?	doi.org			source_surface_accounting	1985-10		Am I PKI or Non-PKI? is a DOI-indexed source surface; this batch row does not itself establish a bounded AI edge-case candidate.	Source-surface disposition only: DOI/index metadata may support traceability but not a reviewed-core AI edge-case claim.	Do not infer legality, safety, compliance, deployment, prevalence, guilt, regulatory breach, or incident truth from this DOI/index row.	Exact DOI metadata and input row describe a journal-article source surface for AI evidence, not a concrete event/action/vulnerability/finding/official case record.	Identify a direct public source for a concrete event, action, vulnerability, finding, or official record and set a bounded claim ceiling.	Requires reviewed-core hardening first; no ObscureAI addition from a scholarly/index surface alone.	Keep closed as source-surface accounting unless a later packet supplies a direct concrete case source.
