source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://doi.org/10.2139/ssrn.6740639	1	LIMEN-SIGNAL-60A3E1F39653EF20	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2139/ssrn.6740639	doi.org	algorithm register	Scholarly/index metadata points toward sources but does not expose a named reviewable surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.21552/edpl/2025/2/13	1	LIMEN-SIGNAL-930886E2D03738BD	bulk_named_source_autoresolve	doi.org	https://doi.org/10.21552/edpl/2025/2/13	doi.org	regulatory sandbox	scholarly index row; direct sandbox source not exposed locally	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.21608/aiis.2026.504110	1	LIMEN-SIGNAL-2AA7AE5F1D54EA0A	bulk_named_source_autoresolve	doi.org	https://doi.org/10.21608/aiis.2026.504110	doi.org	regulatory sandbox	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.21608/ejcai.2026.484154	1	LIMEN-SIGNAL-BCB82A5981A58BF1	bulk_named_source_autoresolve	doi.org	https://doi.org/10.21608/ejcai.2026.484154	doi.org	AI evidence	Arabic scholarly DOI row is not a direct source surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.21608/ejcai.2026.484155	2	LIMEN-SIGNAL-5B4B03AA9AA39F31; LIMEN-SIGNAL-FB38C74529921A36	bulk_named_source_autoresolve	doi.org	https://doi.org/10.21608/ejcai.2026.484155	doi.org	AI evidence	Local metadata does not yet cleanly expose a named reviewable direct source surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.21799/frbp.wp.2020.21	1	LIMEN-SIGNAL-DDCD5D6BB89FBBFC	bulk_named_source_autoresolve	doi.org	https://doi.org/10.21799/frbp.wp.2020.21	doi.org	regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.21874/catedras2021.127	1	LIMEN-SIGNAL-5628CE1349C1D080	bulk_named_source_autoresolve	doi.org	https://doi.org/10.21874/catedras2021.127	doi.org	automated decision	Source-pack or atlas metadata points toward an underlying source, but no named reviewable surface is exposed here.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.22184/2070-8963.2024.122.6.40.47	1	LIMEN-SIGNAL-CCAB9C5A16FA6EFE	bulk_named_source_autoresolve	doi.org	https://doi.org/10.22184/2070-8963.2024.122.6.40.47	doi.org	AI evidence	index/proxy row points toward sources but does not name a reviewable direct surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.22598/iele.2022.9.2.3	1	LIMEN-SIGNAL-D5C37E84DEC2ED51	bulk_named_source_autoresolve	doi.org	https://doi.org/10.22598/iele.2022.9.2.3	doi.org	regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.2307/3350874	2	LIMEN-SIGNAL-2ABFC651043300AD; LIMEN-SIGNAL-FFCC5E7BCCDC938F	bulk_named_source_autoresolve	doi.org	https://doi.org/10.2307/3350874	doi.org	AI evidence	Local metadata is a proxy/index/wrapper that points toward a source but does not expose a named reviewable surface here.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
