queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-03129	LIMEN-SIGNAL-2F36A86EC046F465	country_gap_no_parent_source		Liberia research query pack: algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:229	Country-level query-pack row lists discovery topics only; no concrete public parent URL in local row/context.	May state only that the query pack points toward possible source discovery; no source-existence or country finding claim.	Resolve a named official/regulator/register/procurement/advisory surface before direct source review.
BPSE-03130	LIMEN-SIGNAL-2F39B737D3EC6DFB	country_gap_no_parent_source		Guinea-Bissau atlas dimension: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:30925	Atlas score/profile dimension label only; local indicator context gives no named sandbox source URL.	May use only as a queue cue that named sandbox evidence must be extracted; no maturity or deployment claim.	Extract a named sandbox framework, regulator page, notice, or instrument from underlying local evidence.
BPSE-03131	LIMEN-SIGNAL-2F75BE97FD4FC560	country_gap_no_parent_source		Kenya atlas dimension: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:26656	Atlas score/profile dimension label only; local indicator context gives no named sandbox source URL.	May use only as a queue cue that named sandbox evidence must be extracted; no maturity or deployment claim.	Extract a named sandbox framework, regulator page, notice, or instrument from underlying local evidence.
BPSE-03132	LIMEN-SIGNAL-2F989663C84E8107	country_gap_no_parent_source		Senegal research query pack: public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:240	Country-level query-pack row lists discovery topics only; no concrete public parent URL in local row/context.	May state only that the query pack points toward possible source discovery; no source-existence or country finding claim.	Resolve a named official/regulator/register/procurement/advisory surface before direct source review.
BPSE-03133	LIMEN-SIGNAL-308B7C04F4F8C3E2	country_gap_no_parent_source		Christmas Island atlas dimension: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:34432	Atlas score/profile dimension label only; local indicator context gives no named sandbox source URL.	May use only as a queue cue that named sandbox evidence must be extracted; no maturity or deployment claim.	Extract a named sandbox framework, regulator page, notice, or instrument from underlying local evidence.
BPSE-03134	LIMEN-SIGNAL-30A59B1884C0FF86	country_gap_no_parent_source		Aland Islands research query pack: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:186	Country-level query-pack row lists discovery topics only; no concrete public parent URL in local row/context.	May state only that the query pack points toward possible source discovery; no source-existence or country finding claim.	Resolve a named official/regulator/register/procurement/advisory surface before direct source review.
BPSE-03135	LIMEN-SIGNAL-31165973FB1292AE	country_gap_no_parent_source		Barbados research query pack: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:205	Country-level query-pack row lists discovery topics only; no concrete public parent URL in local row/context.	May state only that the query pack points toward possible source discovery; no source-existence or country finding claim.	Resolve a named official/regulator/register/procurement/advisory surface before direct source review.
BPSE-03136	LIMEN-SIGNAL-31416761F77B1D83	country_gap_no_parent_source		Indonesia research query pack: public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:194	Country-level query-pack row lists discovery topics only; no concrete public parent URL in local row/context.	May state only that the query pack points toward possible source discovery; no source-existence or country finding claim.	Resolve a named official/regulator/register/procurement/advisory surface before direct source review.
BPSE-03137	LIMEN-SIGNAL-324BA0C40D1A6E58	country_gap_no_parent_source		Rwanda atlas dimension: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:27722	Atlas score/profile dimension label only; local indicator context gives no named sandbox source URL.	May use only as a queue cue that named sandbox evidence must be extracted; no maturity or deployment claim.	Extract a named sandbox framework, regulator page, notice, or instrument from underlying local evidence.
BPSE-03138	LIMEN-SIGNAL-33601D2B7AAD0F20	country_gap_no_parent_source		United States Minor Outlying Islands research query pack: regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:203	Country-level query-pack row lists discovery topics only; no concrete public parent URL in local row/context.	May state only that the query pack points toward possible source discovery; no source-existence or country finding claim.	Resolve a named official/regulator/register/procurement/advisory surface before direct source review.
