queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00641	LIMEN-SIGNAL-B1896500C4D6C69E	candidate_for_parent_source_extraction	fr	https://www.cnil.fr/fr/bilan-bac-a-sable-IA-services-publics	CNIL: Intelligence artificielle et services publics - bilan du bac à sable	French CNIL row names an official AI/public-services sandbox report; local note says national evidence only, not French Guiana-local evidence.	Official French source-surface and national sandbox-report context only; no territorial sandbox or compliance finding.	Extract bounded CNIL title, URL, and national-context warning if retained.
BTR-00642	LIMEN-SIGNAL-B29B57430A33B440	needs_original_language_source	es	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/es-bosco/case-study.md:47	Civio public BOSCO dossier / automated decisions page	Local line is a case-study reference label, not the original Spanish Civio source content.	Reference-list source name only; no BOSCO factual, legal, or implementation claim from this row.	Resolve the local original Spanish Civio dossier/source packet before extraction.
BTR-00643	LIMEN-SIGNAL-B34A13DA182AA593	cross_project_duplicate	no	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Digdir: Anskaffelse av generativ KI	Same Norwegian Digdir procurement-guidance URL/source surface as a prior reviewed translation batch row; this row only changes claim context to lifecycle logging.	Duplicate official Norwegian guidance surface; no statutory post-market monitoring or revocation claim.	Deduplicate against prior Digdir review and retain only bounded procurement/lifecycle context.
BTR-00644	LIMEN-SIGNAL-B3CD8F6995A7EE8F	machine_translation_hold	nl	https://algoritmes.overheid.nl/en	Dutch Government Algorithm Register	Local snippet warns English algorithm descriptions are automatically translated and may contain errors; original Dutch version is required for details.	Register source-surface existence only; no algorithm-entry detail or case-level claim from machine-translated descriptions.	Use Dutch original pages for any specific register-entry extraction.
BTR-00645	LIMEN-SIGNAL-B3CF9F4F3AA4E8FF	translation_source_reviewed	es	https://www.micitt.go.cr/sites/default/files/2025-10/Plan%20de%20Acci%C3%B3n%20ENIA%20-%20Versi%C3%B3n%2011%20agosto%202025%20Versi%C3%B3n%20Publicaci%C3%B3n.pdf	MICITT: Plan de Acción Estrategia Nacional de Inteligencia Artificial Costa Rica 2024-2027	Spanish official action-plan row names planned ethical/normative framework interventions including an AI regulatory sandbox model; local note flags forward-looking timing.	Official Spanish action-plan source-surface and forward-looking implementation context only; no enacted sandbox or legal finding.	Retain with date/timing warning; extract only bounded plan metadata if needed.
BTR-00646	LIMEN-SIGNAL-B44606B9A36B7D0A	cross_project_duplicate	pt	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Portuguese ANPD AI sandbox source matches a prior reviewed extraction candidate in local batch history.	Duplicate official Portuguese sandbox source-surface; no substantive compliance or case finding.	Deduplicate against prior ANPD review and use a single parent extraction if retained.
BTR-00647	LIMEN-SIGNAL-B46A6748FAD5F2F3	source_surface_only_no_case	es	https://www.gacetaoficial.gob.cu/es/ley-149-de-2022-de-asamblea-nacional-del-poder-popular	Ley 149 de 2022 - Gaceta Oficial de la Republica de Cuba / Ministerio de Justicia	Spanish legal-source row supports data-protection transparency/automated-processing context but explicitly says it is not a public algorithm register.	General statutory source-surface only; no algorithm-register, legal, or rights finding.	Keep only as adjacent data-protection context unless original legal provisions are separately reviewed.
BTR-00648	LIMEN-SIGNAL-B5E4F82EE019DEF8	translation_source_reviewed	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Thai ETDA page is a direct official generative-AI governance-guideline surface; local record flags translation-needed.	Official Thai guidance source-surface and vocabulary context only; no safety, compliance, or implementation finding.	Extract bounded Thai title, URL, and guidance-surface metadata if reused.
BTR-00649	LIMEN-SIGNAL-B7343687FAD7BD17	source_surface_only_no_case	ca	https://www.bopa.ad/bopa/033119/Pagines/CGL20211115_08_58_32.aspx	Llei 29/2021 qualificada de protecció de dades personals	Catalan statute row names automated-decision/profiling transparency and DPIA context, but local note caps it as general data-protection evidence.	General data-protection statutory surface only; no AI-system approval or legal finding.	Retain only as adjacent supervisory/DPIA context with translation-aware legal review before quoting.
BTR-00650	LIMEN-SIGNAL-B75D2BE97FF1AAF9	source_surface_only_no_case	ru/kk	https://adilet.zan.kz/rus/docs/U2200001021	Kazakhstan Concept for financial sector development to 2030 - regulatory sandbox reference	Russian/Kazakh official-source row is financial-sector sandbox context and local note says no public AI regulatory sandbox regime was identified.	Adjacent financial sandbox source-surface only; no AI sandbox or maturity claim.	Do not promote as AI-sandbox evidence; keep only as adjacent context.
BTR-00651	LIMEN-SIGNAL-B9649F13C3397027	source_surface_only_no_case	sk	https://data.slovensko.sk/	Národný katalóg otvorených dát	Slovak official data portal is open-data infrastructure; local note explicitly says it is not an algorithm register.	Open-data portal source-surface only; no AI/algorithm-system register claim.	Do not substitute for an algorithm register; revisit only if a specific AI register source appears.
BTR-00652	LIMEN-SIGNAL-B9CFD0227E8CE3AB	cross_project_duplicate	nl	https://algoritmes.overheid.nl/en	Dutch Government Algorithm Register	Same Dutch Algorithm Register source surface as BTR-00644, including machine-translation warning in local metadata.	Duplicate register source-surface; inherit BTR-00644 machine-translation ceiling.	Deduplicate against BTR-00644 and use Dutch originals for entry-level extraction.
BTR-00653	LIMEN-SIGNAL-BA79C4AC4264F0A5	translation_source_reviewed	et/en	https://www.aki.ee/en	Estonian Data Protection Inspectorate	Local record names the Estonian DPA official surface with Estonian/English page text; it supports regulator-source existence only.	Official regulator source-surface and data-protection context only; no automated-decision or case-level finding.	Retain as regulator context; extract only bounded title, URL, and source role.
BTR-00654	LIMEN-SIGNAL-BB0F4E776D44EE1A	translation_source_reviewed	nl	https://www.rdi.nl/documenten/2025/03/25/vormvoorstel-regulatory-sandbox-ai-verordening	RDI: Vormvoorstel Nederlandse regulatory sandbox onder de AI-verordening	Dutch RDI document is a proposed AI Act sandbox design/pilot surface; local note says no BQ-specific participation or operational sandbox evidence.	Official Dutch proposal/pilot source-surface only; no operational sandbox or territory-specific claim.	Extract bounded proposal metadata with warning if retained.
BTR-00655	LIMEN-SIGNAL-BB8C605CC14D40DA	cross_project_duplicate	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center / AIGC	Thai ETDA AIGC source matches a prior reviewed translation batch row and remains governance-clinic context only.	Duplicate official Thai source-surface; no case-level AI evidence claim.	Deduplicate against prior ETDA AIGC review before downstream extraction.
