as_of_utc	lane_id	audit_id	target_path	line_number	metric	observed_value	current_source_of_truth	alignment_status	evidence_excerpt
2026-06-07T16:39:12Z	limen-boost-011	AUD-001	results/boost/limen-boost-011/figure4-layera-drift-reaudit.tsv	2	visible_rows	33	34	stale_contract_reference	2026-06-07T15:55:47Z	limen-boost-011	F4LA-011-001	dashboard/limen-dashboard-spec-v0.1.md:Layer A current state	Layer A still said `14 safe graph edges` while the same file's status header and Figure 4 notes already named the repaired 18-edge graph.	Layer A should state `18 reviewed graph edges in the current bounded export`, while keeping the `33 visible rows / 25 stable-or-standalone lineages / 28 duplicate-control review rows` stack separate from the 2 still-unmaterialized graph-eligible reviewed-not-duplicate packages.	fixed_in_cycle	Direct reviewer-facing denominator correction for dashboard spec reuse, methods prose, and thesis dashboard/exhibit notes.	Figure 4 denominator-stack tooltip and Layer A dashboard-methods explainer.	Keep the repaired 18-edge wording in the dashboard spec and do not collapse the 18-edge graph export into either the 28-row review ledger or the 25-lineage duplicate-collapse package.	results/boost/limen-dashboard-paper-forge/duplicate-review-graph.tsv; results/clusters/status.md; results/dashboard-paper/caption-control-register-v0.1.tsv:CCR-018
2026-06-07T16:39:12Z	limen-boost-011	AUD-002	results/boost/limen-boost-011/figure4-layera-drift-reaudit.tsv	2	unique_lineages	25	26	stale_contract_reference	2026-06-07T15:55:47Z	limen-boost-011	F4LA-011-001	dashboard/limen-dashboard-spec-v0.1.md:Layer A current state	Layer A still said `14 safe graph edges` while the same file's status header and Figure 4 notes already named the repaired 18-edge graph.	Layer A should state `18 reviewed graph edges in the current bounded export`, while keeping the `33 visible rows / 25 stable-or-standalone lineages / 28 duplicate-control review rows` stack separate from the 2 still-unmaterialized graph-eligible reviewed-not-duplicate packages.	fixed_in_cycle	Direct reviewer-facing denominator correction for dashboard spec reuse, methods prose, and thesis dashboard/exhibit notes.	Figure 4 denominator-stack tooltip and Layer A dashboard-methods explainer.	Keep the repaired 18-edge wording in the dashboard spec and do not collapse the 18-edge graph export into either the 28-row review ledger or the 25-lineage duplicate-collapse package.	results/boost/limen-dashboard-paper-forge/duplicate-review-graph.tsv; results/clusters/status.md; results/dashboard-paper/caption-control-register-v0.1.tsv:CCR-018
2026-06-07T16:39:12Z	limen-boost-011	AUD-003	results/boost/limen-boost-011/figure4-layera-drift-reaudit.tsv	3	review_rows	28	29	stale_contract_reference	2026-06-07T15:55:47Z	limen-boost-011	F4LA-011-002	results/boost/limen-boost-047/figure4-control-travel-kit.tsv	The Figure 4 travel kit still says `26 duplicate-control review rows` and treats the shared status headers as aligned to that older denominator family.	Current source-of-truth duplicate-control state is `28 review rows` over `33 visible rows / 25 stable-or-standalone lineages`, while the graph export remains `18 edges` with `2` graph-eligible reviewed-not-duplicate packages still absent.	stale_but_not_patched_this_cycle	Machine-readable reminder that older Figure 4 helper bundles now lag the live duplicate ledger and should not be reused as count authority without re-audit.	Figure 4 maintenance queue and provenance note for later shared-control refresh.	Run one synchronized Figure 4 helper-surface refresh if another shard-011 or shard-047 cycle opens; until then route count-bearing Figure 4 reuse through `results/clusters/status.md`, `results/dashboard-paper/caption-control-register-v0.1.tsv:CCR-018`, and `results/dashboard-paper/figure-table-priority-register-v0.1.tsv:LIMEN-VIS-004`.	results/boost/limen-boost-047/figure4-control-travel-kit.tsv; results/clusters/status.md; results/dashboard-paper/figure-table-priority-register-v0.1.tsv:LIMEN-VIS-004
2026-06-07T16:39:12Z	limen-boost-011	AUD-004	results/boost/limen-boost-011/figure4-layera-drift-reaudit.tsv	3	visible_rows	33	34	stale_contract_reference	2026-06-07T15:55:47Z	limen-boost-011	F4LA-011-002	results/boost/limen-boost-047/figure4-control-travel-kit.tsv	The Figure 4 travel kit still says `26 duplicate-control review rows` and treats the shared status headers as aligned to that older denominator family.	Current source-of-truth duplicate-control state is `28 review rows` over `33 visible rows / 25 stable-or-standalone lineages`, while the graph export remains `18 edges` with `2` graph-eligible reviewed-not-duplicate packages still absent.	stale_but_not_patched_this_cycle	Machine-readable reminder that older Figure 4 helper bundles now lag the live duplicate ledger and should not be reused as count authority without re-audit.	Figure 4 maintenance queue and provenance note for later shared-control refresh.	Run one synchronized Figure 4 helper-surface refresh if another shard-011 or shard-047 cycle opens; until then route count-bearing Figure 4 reuse through `results/clusters/status.md`, `results/dashboard-paper/caption-control-register-v0.1.tsv:CCR-018`, and `results/dashboard-paper/figure-table-priority-register-v0.1.tsv:LIMEN-VIS-004`.	results/boost/limen-boost-047/figure4-control-travel-kit.tsv; results/clusters/status.md; results/dashboard-paper/figure-table-priority-register-v0.1.tsv:LIMEN-VIS-004
2026-06-07T16:39:12Z	limen-boost-011	AUD-005	results/boost/limen-boost-011/figure4-layera-drift-reaudit.tsv	3	unique_lineages	25	26	stale_contract_reference	2026-06-07T15:55:47Z	limen-boost-011	F4LA-011-002	results/boost/limen-boost-047/figure4-control-travel-kit.tsv	The Figure 4 travel kit still says `26 duplicate-control review rows` and treats the shared status headers as aligned to that older denominator family.	Current source-of-truth duplicate-control state is `28 review rows` over `33 visible rows / 25 stable-or-standalone lineages`, while the graph export remains `18 edges` with `2` graph-eligible reviewed-not-duplicate packages still absent.	stale_but_not_patched_this_cycle	Machine-readable reminder that older Figure 4 helper bundles now lag the live duplicate ledger and should not be reused as count authority without re-audit.	Figure 4 maintenance queue and provenance note for later shared-control refresh.	Run one synchronized Figure 4 helper-surface refresh if another shard-011 or shard-047 cycle opens; until then route count-bearing Figure 4 reuse through `results/clusters/status.md`, `results/dashboard-paper/caption-control-register-v0.1.tsv:CCR-018`, and `results/dashboard-paper/figure-table-priority-register-v0.1.tsv:LIMEN-VIS-004`.	results/boost/limen-boost-047/figure4-control-travel-kit.tsv; results/clusters/status.md; results/dashboard-paper/figure-table-priority-register-v0.1.tsv:LIMEN-VIS-004
2026-06-07T16:39:12Z	limen-boost-011	AUD-006	results/boost/limen-boost-011/figure4-layera-drift-reaudit.tsv	4	unique_lineages	25	26	stale_contract_reference	2026-06-07T15:55:47Z	limen-boost-011	F4LA-011-003	results/boost/limen-boost-047/figure4-shared-surface-reaudit.tsv and results/dashboard-paper/shared-export-promotion-register-v0.1.tsv:exp-007	The latest helper re-audit and export stub still mention a `live 26-row ledger`, which is now below the current 28-row duplicate-control review package.	Current safe short-form Figure 4 contract is: 18-edge bounded graph export; 28 duplicate-control review rows; 33 visible governed rows; 25 stable-or-standalone lineages; 2 graph-eligible packages still unmaterialized.	stale_but_not_patched_this_cycle	Prevents future manuscript/dashboard refreshes from reintroducing a stale 26-row Figure 4 denominator via helper surfaces.	Figure 4 export-stub QA and denominator-stack warning card.	If Figure 4 shared export or helper rows are touched again, patch the helper re-audit, exp-007, and the travel kit together instead of updating one surface in isolation.	results/boost/limen-boost-047/figure4-shared-surface-reaudit.tsv; results/dashboard-paper/shared-export-promotion-register-v0.1.tsv:exp-007; results/clusters/status.md
2026-06-07T16:39:12Z	limen-boost-011	AUD-007	results/boost/limen-boost-011/journal.md	143	review_rows	28	29	stale_contract_reference	- Paper-readiness delta: LIMEN now has one repaired root-file statement for Figure 4 plus one machine-readable re-audit that records which helper surfaces still lag the live `28 review rows / 33 visible rows / 25 lineages / 18 graph edges` stack.
2026-06-07T16:39:12Z	limen-boost-011	AUD-008	results/boost/limen-boost-011/journal.md	143	visible_rows	33	34	stale_contract_reference	- Paper-readiness delta: LIMEN now has one repaired root-file statement for Figure 4 plus one machine-readable re-audit that records which helper surfaces still lag the live `28 review rows / 33 visible rows / 25 lineages / 18 graph edges` stack.
2026-06-07T16:39:12Z	limen-boost-011	AUD-009	results/boost/limen-boost-011/journal.md	143	unique_lineages	25	26	stale_contract_reference	- Paper-readiness delta: LIMEN now has one repaired root-file statement for Figure 4 plus one machine-readable re-audit that records which helper surfaces still lag the live `28 review rows / 33 visible rows / 25 lineages / 18 graph edges` stack.
2026-06-07T16:39:12Z	limen-boost-011	AUD-010	results/boost/limen-boost-011/status.md	56	review_rows	28	29	stale_contract_reference	- Verified more strongly: current duplicate-control ledger state is `28` review rows over `33 visible` rows collapsing to `25` stable-or-standalone lineages.
