signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-BA1A80191406D683	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/records/patent-power-latest.jsonl	132	sha256:6413b01056ac86ad8a0dbca891e4de32b6639ce4ed342e4473535a88dd484b58	"{""assignee"": ""Digital Doors, Inc."", ""category"": ""patent-landscape"", ""corpus_version"": ""v0.2-working"", ""country_label"": ""United States"", ""factory_record_id"": ""2364457dabe88ce44b3eb02e"", ""family_countries"": [""US""], ""family_country_labels"": [""United States""], ""fi"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA1C3A0729C2D049	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv	134	sha256:4c26bcfa85e61f0f4cc1c58281c1257737bc9f6c54c766b1bd3c9710525c6674	ACC-SCOT-003,P0,SCOT-AI-REG,Scottish AI Register,Scotland,active_register,SCOT-51,Dynamic page for all systems - Scottish AI Register,https://scottishairegister.com/ai-system/ai-driven-counter-fraud-system/51,200,official Scottish AI Register listing plus deta	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA20A3BA59A269CB	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	12	sha256:0be43d348bb1267a8acf0922cf91ec62e7ec5bd4931a09df93449b169af08ae7	VN,Vietnam,high,C fragmented but observable,high,Vietnam AI Act implementation competent authority; Vietnam algorithm register public sector AI; Vietnam AI regulatory sandbox; Vietnam AI procurement public sector guidance; Vietnam AI audit logs provenance post	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA20ACEFD0198C56	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/records.jsonl	60	sha256:d99772463e2590243eb4c2e9575ed823d73c3cce1f44c990033dbd380a20c445	"{""agent_id"": ""helsinki-parking-chatbot"", ""agent_type"": ""municipal parking-services chatbot"", ""ai_act_routes"": [""article_50_direct_interaction"", ""annex_iii_candidate"", ""article_6_3_filter_possible""], ""annex_area"": [""essential_private_and_public_services""], ""art"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA2149A0EB5EFE05	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	56	sha256:e6107cb345519b061ec523ea01862f0447bc4e9875a3b3dd552da2c65759d52a	"{""already_in_main_dataset"": false, ""authors"": [""Daniel Danter"", ""Heidrun Mühle""], ""category"": ""scholarly-index-result"", ""container_title"": ""AHFE International Artificial Intelligence and Social Computing"", ""doi"": ""10.54941/ahfe1006031"", ""domain"": ""doi.org"", ""i"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA22C7D76972DD12	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-latest.jsonl	156	sha256:bcf076eff5df02d5eb12a81ec1613d0a0c967106bb2541192526c264cf398dd4	"{""assignee"": ""Qomplx Llc"", ""category"": ""patent-landscape"", ""corpus_version"": ""v0.2-working"", ""country_label"": ""United States"", ""factory_record_id"": ""2e43bcdb48e0fad05d04c5b3"", ""family_countries"": [""US""], ""family_country_labels"": [""United States""], ""filing_date"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA2478F44F34A62F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/authority-buyer-control-audit-v0.3.csv	5	sha256:54f417fe3910e2cabed8efe1210a3d8c49ea8bc91a69808f7a703bb637fb6211	aba-004,NLD,ted-85684-2024,alg-nld-37686130,authority_mismatch_guard,Bizob,bizob,Municipality of Amsterdam,municipality of amsterdam,Anonimiseringssoftware,Dutch Algorithm Register,Slow traffic monitoring system Amsterdam,no,source_backed_authority_mismatch,no	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA270366BEF45B9D	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	167	sha256:3c07076d58768e88204446f6558a6eab1d9554d3a1579a01dc29a5d0e1504e4c	"{""already_in_main_dataset"": false, ""authors"": [""Irfan Ali"", ""Umar Muhammad Modibbo"", ""Asaju La’aro Bolaji"", ""Harish Garg""], ""category"": ""scholarly-index-result"", ""container_title"": """", ""corpus_version"": ""v0.2-working"", ""doi"": ""10.1201/9781003503057"", ""domain"":"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA353D0D6B6CE2E6	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-125-20260603T0511/source_documents.jsonl	299	sha256:79e13e30f507838d68f54273d298d84defbab35a1e572d3d0d226ad9def7d1a1	"{""agent_ids"": [], ""archive_status"": ""not_archived"", ""author_or_org"": ""Canada"", ""collision_guard_targets"": [""world_agent_atlas"", ""pallas"", ""future_paper""], ""content_hash"": ""7ad683ba4353a5c7b0a04934500f04babd462b6246580ef37a8ca6ca8c888a34"", ""corpus_version"": ""gl"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA37FCC621C0C85C	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-017/helsinki-reuse-gate-v0.1.csv	3	sha256:025e7b7fbf9af5541ec0d3d84d1c9bea0e5d981bd0d9928d99888b3bca8d6d0f	HEL-RIGHTS-002,FI-HEL-AI-SAMPLE-2,FI-HEL-DETAIL-SUMMER,record_level_detail_page,english_detail_only,public_observation_no_open_licence_confirmed,all-rights-reserved footer posture on checked Helsinki pages; no AI Register-specific open licence confirmed in loc	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-BA424C42DCC7FA72	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3035	sha256:afd061f4e44c8ecf616e86735a6df5ea083fa9d9410c7215e70eace91091cd88	pallas-readiness-sprint-4,KP,North Korea,I08,Law on Software Industry of the Democratic People's Republic of Korea,WIPO Lex,https://www.wipo.int/wipolex/en/legislation/details/14725,2026-05-30,statutory text aggregator,Adjacent evidence for software-sector pol	needs direct source, source-pack resolution, or translation-aware review before example promotion
