signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-552E13654E885E9E	needs_named_source_extraction	source_pack_or_adjacent	Row is adjacent metadata that points toward a source, but no named reviewable direct surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-553060912E2F56ED	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-553722C8522F4013	needs_named_source_extraction	source_pack_or_adjacent	Row is adjacent metadata that points toward a source, but no named reviewable direct surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-008/crossref-notice-state-audit.tsv
LIMEN-SIGNAL-553815750F8FAD93	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-continuous-experiments/cpu-mining-query-contamination-retune-matrix-v0.1.tsv
LIMEN-SIGNAL-5538647658B68AF1	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv
LIMEN-SIGNAL-5538DD4D5890DBC6	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/results/review-candidates/source-review-batches/20260614T0830Z/source-review-input.tsv
LIMEN-SIGNAL-553D06FD1FB4B99E	needs_named_source_extraction	source_pack_or_adjacent	Row is adjacent metadata that points toward a source, but no named reviewable direct surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-071/package-routing.json
LIMEN-SIGNAL-553F8EBE21FEBC0D	needs_named_source_extraction	source_pack_or_adjacent	Source-pack or atlas metadata points toward an underlying source, but no named reviewable surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/facts.jsonl
LIMEN-SIGNAL-55449CB2DE91BFE8	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-554A6829880EC5C8	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl
LIMEN-SIGNAL-5552C872F0B48E09	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-55546C745BE23F85	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-555515C9B161FE5B	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-555EB41FB731BB93	needs_named_source_extraction	source_pack_or_adjacent	Queue/profile row names a topic but does not expose a named reviewable source surface yet.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-5566E373E8EE23A0	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/bin/hermes_patent_power_lane.py
LIMEN-SIGNAL-5567D2AC7350A09F	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-556CDCAF0F944BFD	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-latest.jsonl
LIMEN-SIGNAL-556DCCD4FAD0B6F5	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.csv
LIMEN-SIGNAL-557335CC3E9D213C	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-seeds-20260605T041340Z
LIMEN-SIGNAL-5575F1908A14CD8D	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-557A0CF57AC3A729	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json
LIMEN-SIGNAL-557B7A504A13D153	needs_named_source_extraction	source_pack_or_adjacent	Case metadata cites a vulnerability topic, but the named advisory/CVE source surface is not extracted here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/projects/limen-ai-edge-case-atlas/data/cases/security-agentic-candidates.jsonl
LIMEN-SIGNAL-557BF2D32B50D3FB	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-557C3E3C6D183BF9	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/10-pallas-gaia-bridge/RESULT.md
LIMEN-SIGNAL-558FF062A5581CC8	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-55920D746B1759E2	merge_existing_surface	existing_surface_duplicate	Points to an already-modeled Dutch algorithm-register surface; dedupe rather than promote again.	dedupe to existing modeled surface; not a new source claim	merge into existing local surface record	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-5598BF6D318E4AEC	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-25/02-survey-csur.md
LIMEN-SIGNAL-559D960AFA17B5DE	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z
LIMEN-SIGNAL-55A2F58440941DA9	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-kenya-latest.jsonl
LIMEN-SIGNAL-55A4415195E79E69	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-55A854C7852C5EFF	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-069/figure-table-source-note.json
LIMEN-SIGNAL-55AADE99252D720A	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-55B27F1B7C69D0B6	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-records.jsonl
LIMEN-SIGNAL-55BAEC6C81C886C6	needs_named_source_extraction	source_pack_or_adjacent	Row is adjacent metadata that points toward a source, but no named reviewable direct surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/analysis/country-readiness/pallas-country-ai-readiness-indicators-v0.2.jsonl
LIMEN-SIGNAL-55BE453A159F15E3	merge_existing_surface	existing_surface_duplicate	Atlas/sample row refers to an already-modeled local surface; dedupe rather than promote again.	dedupe to existing modeled surface; not a new source claim	merge into existing local surface record	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/records.jsonl
LIMEN-SIGNAL-55C68024F03ED4EC	needs_named_source_extraction	source_pack_or_adjacent	Source-pack or atlas metadata points toward an underlying source, but no named reviewable surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-285-active-lanes-40-playwright-mcp-browser-automation-supply-chain/facts.jsonl
LIMEN-SIGNAL-55C91F3E6973941E	source_reviewed_candidate	official_surface	Named official AESIA sandbox guidance page is locally captured and reviewable.	surface existence only; no truth/compliance/prevalence inference	open bounded direct source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-page.html
LIMEN-SIGNAL-55D281095DA876F5	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-55D2ABE657F5FD52	needs_named_source_extraction	source_pack_or_adjacent	Row is adjacent metadata that points toward a source, but no named reviewable direct surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-55D37B6839AEBEEC	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-55D9AA5FDBC2EA65	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-55DAB0C2D65755DF	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/french-german-language-records.jsonl
LIMEN-SIGNAL-55DE68AC5984B974	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/nordic-language-latest.jsonl
LIMEN-SIGNAL-55E1C9B6F2B33757	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-55E2F66FFE29D2A2	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-55ED0582EDEDE474	merge_existing_surface	existing_surface_duplicate	Points to the already-modeled Helsinki AI Register surface; dedupe rather than promote again.	dedupe to existing modeled surface; not a new source claim	merge into existing local surface record	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-1a7f2679ef4e5517.bin
LIMEN-SIGNAL-55EEF4FD1DFA7F8C	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.json
LIMEN-SIGNAL-55EFC442D16D3140	reject_noise	derived_noise	Internal config/script/draft/package artifact; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z
LIMEN-SIGNAL-55F0D884B66F3D98	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-55F527E76C63BBCA	merge_existing_surface	existing_surface_duplicate	Points to the already-modeled Helsinki AI Register surface; dedupe rather than promote again.	dedupe to existing modeled surface; not a new source claim	merge into existing local surface record	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-v0.1.csv
LIMEN-SIGNAL-55FF68B1CDF60F4C	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv
LIMEN-SIGNAL-560D33D293EBA032	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/claim-support/claim-support-v0.2.csv
LIMEN-SIGNAL-560F5D5A5835EB16	merge_existing_surface	existing_surface_duplicate	Points to the already-modeled Helsinki AI Register surface; dedupe rather than promote again.	dedupe to existing modeled surface; not a new source claim	merge into existing local surface record	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/article-a-table-row-packet-signoff-v0.1.json
LIMEN-SIGNAL-5611FA24354AB986	merge_existing_surface	existing_surface_duplicate	Points to the already-modeled Helsinki AI Register surface; dedupe rather than promote again.	dedupe to existing modeled surface; not a new source claim	merge into existing local surface record	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-facts-latest.jsonl
LIMEN-SIGNAL-56135F7DF21BA1FD	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-56142FC5D4AE3FF3	negative_evidence_candidate	negative_evidence	Named official surface was checked locally, but the row records only bounded negative or weak-source evidence.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193210Z/claim-support-digest.json
LIMEN-SIGNAL-561F12E8BCC3EEFB	negative_evidence_candidate	negative_evidence	Local metadata records a bounded search-negative, gap warning, or weak-source result.	negative evidence limited to checked local metadata/source surfaces	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-56225E777B369696	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-56245EF04174C279	needs_named_source_extraction	source_pack_or_adjacent	Source-pack or atlas metadata points toward an underlying source, but no named reviewable surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/corpus/v0.2-working/records/estonian-baltic-language-history.jsonl
LIMEN-SIGNAL-5628CE1349C1D080	needs_named_source_extraction	source_pack_or_adjacent	Source-pack or atlas metadata points toward an underlying source, but no named reviewable surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-history.jsonl
LIMEN-SIGNAL-562FBF91B9941668	reject_noise	derived_noise	Scholarly/index metadata is derived material, not a direct-source surface for this queue.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md
LIMEN-SIGNAL-56358703A6D2D1C3	reject_noise	derived_noise	Derived/internal artifact or generic seed text; not a direct-source surface.	derived/internal artifact; not usable as a direct-source claim	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-5637EBA356BA0AE8	needs_named_source_extraction	source_pack_or_adjacent	Source-pack or atlas metadata points toward an underlying source, but no named reviewable surface is exposed here.	do not promote until a named direct source surface is extracted	extract named direct source from local pack/metadata	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl
