queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01585	LIMEN-SIGNAL-EEA650B8327BD815	source_surface_only_no_case		Nekropolis D JERHRE submission-status row	/srv/tyche/gaia/tyche-research-vault/STATUS.md:254	Status table row records an internal manuscript submission state, not a parent public source URL.	processing-state only; no retraction-source claim	do not promote; inspect Nekropolis source bundle if a retraction source is needed
BPSE-01586	LIMEN-SIGNAL-EEA940C6B397F4AF	parent_source_wrapper		Nepal biometric ABIS atlas target-evidence entry	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:2778-2784	Atlas manifest lists target evidence categories, including register entry, but no concrete parent URL.	processing-state only; no deployment or register claim	human/source-reviewer choose a specific public evidence source
BPSE-01587	LIMEN-SIGNAL-EEB3B8B0A275E9A4	country_gap_no_parent_source		PALLAS Albania country observability profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:110	Country index row is a score/profile gap summary; no parent URL is present.	processing-state only; no procurement or register finding	review country source ledger if a promotion candidate is needed
BPSE-01588	LIMEN-SIGNAL-EEBF9B78940B1AD6	country_gap_no_parent_source		PALLAS Tonga I05 candidate delta	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_CANDIDATE_MATRIX_DELTA.csv:156	Candidate delta states no algorithm register was found; row has no extractable parent URL.	processing-state only; no algorithm-register finding	review Tonga source-hardening ledger if selected
BPSE-01589	LIMEN-SIGNAL-EEF4DF9F40DE3C92	country_gap_no_parent_source		PALLAS Bulgaria observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:31	Research queue row lists search prompts and preferred source types only; no parent URL.	processing-state only; no source-surface claim	run bounded official-source review if selected
BPSE-01590	LIMEN-SIGNAL-EF041265C8C4B656	country_gap_no_parent_source		PALLAS Dominica observability research queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:33	Research queue row lists sandbox search prompts only; no parent URL.	processing-state only; no sandbox finding	run bounded official-source review if selected
BPSE-01591	LIMEN-SIGNAL-EF08DA09DDF41935	source_url_extracted	https://www.bot.go.tz/DFDI/Sandbox	Bank of Tanzania FinTech Regulatory Sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_CANDIDATE_MATRIX_DELTA.csv:134; source refresh /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv:262	Candidate delta names the Bank of Tanzania sandbox; source-refresh ledger gives explicit public URL.	sectoral financial-sandbox source surface only; not AI-specific sandbox finding	retain URL as parent source with sectoral-scope caution
BPSE-01592	LIMEN-SIGNAL-EF0C0F8A0FD66185	parent_source_wrapper		PALLAS Azerbaijan hardening-summary aggregate	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_HARDENING_SUMMARY.csv:4; source refresh rows include multiple source improvements	Hardening summary aggregates multiple refreshed sources and examples; choosing one parent would collapse the wrapper.	processing-state only; no sandbox or register finding	human/source-reviewer split or select the specific source row
BPSE-01593	LIMEN-SIGNAL-EF205627B17FCE63	country_gap_no_parent_source		PALLAS VC sandbox weak-source warning	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md:1237-1238	Weak-source warning says no domestic sandbox was confirmed and suggests manual regional recheck; no parent URL.	processing-state caution only; no sandbox finding	review regional/source-pack records if selected
BPSE-01594	LIMEN-SIGNAL-EF6D9679DC2A8AA1	source_surface_only_no_case		Nekropolis Paper E helper context file	/srv/tyche/gaia/tyche-research-vault/agents/helpers/paper-nekropolis-ai-content-regime-helper.md:20	Helper front-matter/context names a project, not an original public retraction source URL.	internal helper surface only	do not promote; inspect project source ledger if needed
