source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://shabait.com?s=artificial+intelligence	1	LIMEN-SIGNAL-E93FD84CF64B7244	bulk_parent_source_extraction	shabait.com	https://shabait.com/?s=artificial+intelligence	Eritrea official AI search surface	algorithm register	Rollup explicitly records checked official search URL for negative algorithm-register finding.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://socialprotectionai.org/use-case/ALB-001	2	LIMEN-SIGNAL-31FD252BF37080AD; LIMEN-SIGNAL-E920CB2F29504B0E	bulk_named_source_autoresolve	socialprotectionai.org	https://socialprotectionai.org/use-case/ALB-001	socialprotectionai.org	automated decision; algorithm register	AI Hub case-page row points toward underlying public evidence but is not the direct source surface	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://socialprotectionai.org/use-case/AZE-001	1	LIMEN-SIGNAL-4F486501A0B1492D	bulk_parent_source_extraction	socialprotectionai.org	https://socialprotectionai.org/use-case/AZE-001	Social Bot / iDost AI-enabled chatbot and call-center system	AI register	Gaia export for azerbaijan-idost-social-bot-call-center explicitly carries public_url/source_urls	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://socialprotectionai.org/use-case/CHL-003	1	LIMEN-SIGNAL-4D0FF7D9A67027D9	bulk_named_source_autoresolve	socialprotectionai.org	https://socialprotectionai.org/use-case/CHL-003	socialprotectionai.org	algorithm register	Bridge-matrix deployment row points toward an authority surface but does not expose it directly.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://socialprotectionai.org/use-case/IND-008	2	LIMEN-SIGNAL-7D929AAFA769B02D; LIMEN-SIGNAL-8057F026A9B523C8	bulk_named_source_autoresolve	socialprotectionai.org	https://socialprotectionai.org/use-case/IND-008	socialprotectionai.org	algorithm register	stress-test bridge row names a vendor product but not the reviewable source page	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://socialprotectionai.org/use-case/KOR-004	1	LIMEN-SIGNAL-4E6D87306C83F921	bulk_named_source_autoresolve	socialprotectionai.org	https://socialprotectionai.org/use-case/KOR-004	socialprotectionai.org	algorithm register	Bridge-matrix deployment row points toward a public-sector source but not the direct surface itself.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://socialprotectionai.org/use-case/TGO-002	2	LIMEN-SIGNAL-0ECC6B60A37F3646; LIMEN-SIGNAL-8D54D92D1D546973	bulk_parent_source_extraction	socialprotectionai.org	https://socialprotectionai.org/use-case/TGO-002	CNSS Biosecu facial-recognition proof-of-life for pensioners	AI register	Manifest row names CNSS Biosecu; local export ledger preserves the AI Hub source URL.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://soumu.go.jp/menu_news/s-news/01ryutsu20_02000001_00010.html	2	LIMEN-SIGNAL-BBC6F0A2FF2A370A; LIMEN-SIGNAL-7D1C1A9032379197	bulk_named_source_autoresolve; bulk_translation_source_review	soumu.go.jp	https://www.soumu.go.jp/menu_news/s-news/01ryutsu20_02000001_00010.html	soumu.go.jp	regulatory sandbox; algorithm register	Local row is a source-pack/proxy/adjacent artifact; extract the named direct source surface first.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://spdp.gob.ec	1	LIMEN-SIGNAL-2B1256D83FB7D00C	bulk_translation_source_review	spdp.gob.ec	https://spdp.gob.ec/	Superintendencia de Protección de Datos Personales	algorithm register	Official Ecuador regulator website named locally; evidence supports institutional surface, not an algorithm-register case.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://tech.gov.bt/wp-content/uploads/2025/03/Bhutan-AIRA-Report-2024-FINAL.pdf	1	LIMEN-SIGNAL-FD6A12758E139B3B	bulk_parent_source_extraction	tech.gov.bt	https://tech.gov.bt/wp-content/uploads/2025/03/Bhutan-AIRA-Report-2024-FINAL.pdf	Bhutan AIRA transparency and accountability findings	algorithm register	Local source-pack row gives the Bhutan AIRA PDF URL for I05 transparency/gap evidence.	noncase_register_or_transparency_surface	closed_noncase_source_surface	source_family_accounting	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific authority action or concrete edge-case event before reviewed-core consideration.	Not ObscureAI material until converted into a bounded case-level record.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
