signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-B4E6108976EC5ACF	needs_named_source_extraction	wrapper_or_unresolved_lead	Literature-screening row names scholarship about registers, not a named direct source surface.	needs named direct source before review	extract named direct source from local context	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-B4F0AD91E846017C	reject_noise	internal_or_derived_noise	Preprint score table is manuscript metadata, not a direct source surface.	internal/derived artifact only; not a direct-source claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint.md
LIMEN-SIGNAL-B500E8120B8F6003	reject_noise	internal_or_derived_noise	Claim-support digest is internal prose, not a direct source surface.	internal/derived artifact only; not a direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192817Z/claim-support-digest.json
LIMEN-SIGNAL-B529F23C22421D41	translation_review_needed	translation_sensitive_surface	Dutch register record is a plausible direct surface but translation-sensitive.	translation-sensitive surface only; no conclusion from machine translation	route to translation-aware source review	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-B53E4997AB4E4651	translation_review_needed	translation_sensitive_surface	Chinese regulator provisions are a named official surface but materially translation-sensitive.	translation-sensitive surface only; no conclusion from machine translation	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/global-agent-atlas-v0.1/exports/global-agent-atlas-laws-v0.1.csv
LIMEN-SIGNAL-B54CF5F581D2A433	merge_existing_surface	existing_modeled_surface	NL-ALG-REG record already belongs to an existing modeled registry surface.	dedupe to existing local surface only	merge into existing modeled surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-B54D90F1A9136D6C	reject_noise	internal_or_derived_noise	Draft manuscript prose is not a direct source surface.	internal/derived artifact only; not a direct-source claim	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md
LIMEN-SIGNAL-B54EF4750761908D	needs_named_source_extraction	wrapper_or_unresolved_lead	Governance-monitor history row is a wrapper and does not expose a named sandbox source.	needs named direct source before review	extract named direct source from local context	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl
LIMEN-SIGNAL-B55F8F2438156E73	negative_evidence_candidate	negative_or_gap_signal	Official Uganda agency row is logged as a negative check with no public algorithm register found.	negative or gap evidence only; no absence conclusion	keep as bounded negative-evidence lead	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv
LIMEN-SIGNAL-B575307D6C7A51F3	negative_evidence_candidate	negative_or_gap_signal	Hypothesis-lab row records no public algorithm register found for Guatemala.	negative or gap evidence only; no absence conclusion	keep as bounded negative-evidence lead	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
