signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-486DD21D3708BDC9	source_reviewed_candidate	official_observatory	OECD.AI Policy Observatory is a named official intergovernmental policy monitor surface in local metadata.	existence of an official observatory surface only	review observatory source posture only	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/gaia-agent-atlas/gaia-governanceMonitors-history.jsonl
LIMEN-SIGNAL-486E709E012992B7	merge_existing_surface	existing_registry_surface	Internal routing prose points to the already-modeled Dutch Government Algorithm Register.	dedupe to existing registry surface only	link to existing NL-ALG-REG surface instead of promoting anew	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-120/manuscript-routing.json
LIMEN-SIGNAL-487B211B3BA6143F	merge_existing_surface	existing_registry_record	Canada AI Register accession row is a record-level duplicate of an already-modeled registry surface.	dedupe to existing CA-AI-REG surface only	attach to existing CA-AI-REG surface	/srv/tyche/projects/public-ai-registry/data/registry-record-accession-candidates-all-priorities-20260607.csv
LIMEN-SIGNAL-4882FA56737AC51C	needs_named_source_extraction	proxy_board_row	Upgrade-board row names a court-related route but not a direct reviewable source surface.	underlying named court speech/source only	extract the named court source from the proxy row	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-044/finnish-named-institution-upgrade-board.tsv
LIMEN-SIGNAL-48ADC58D0EE5D231	negative_evidence_candidate	negative_summary_row	Hardening summary records absence/limits for Algerian algorithm-register evidence.	negative evidence only	retain as bounded negative note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-48CAAA8C76D23FF8	reject_noise	internal_claim_support	Claim-support corpus description is internal atlas prose, not a direct source surface.	no source-surface claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193210Z/claim-support-curated.json
LIMEN-SIGNAL-48D0D4413DF80200	reject_noise	seed_tuning_note	Seed-tuning note about Arabic-language searching is internal workflow metadata, not a source surface.	no source-surface claim	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z
LIMEN-SIGNAL-48EA3F7E6664909F	negative_evidence_candidate	official_portal_search_negative	Official Czech data-portal search row records limited/negative algorithm-register evidence.	negative evidence only	retain as bounded negative note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_11_SOURCE_REFRESH.csv
LIMEN-SIGNAL-48F2B8E0089AB92B	needs_named_source_extraction	paper_claim_proxy	Bridge note names a Brazil case but does not expose a direct reviewable source surface.	named underlying public source only	extract the named Brazilian public source before review	/srv/tyche/pallas/pallas-ai-agent-observatory/results/pallas-gaia-bridge/paper-claim-signals.md
LIMEN-SIGNAL-490D7FEBC263182A	source_reviewed_candidate	official_policy_memo	OMB memorandum M-25-22 is a named official procurement-governance source surface.	existence of an official memo surface only	review memo source posture only	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv
