source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://gov.br/iti/pt-br/assuntos/icp-brasil	2	LIMEN-SIGNAL-CF118A9AD33A5328; LIMEN-SIGNAL-EF09E745F55605F2	bulk_named_source_autoresolve	gov.br	https://www.gov.br/iti/pt-br/assuntos/icp-brasil	gov.br	AI evidence; regulatory sandbox	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.br/mcti/pt-br/acompanhe-o-mcti/transformacaodigital/ai-for-the-good-of-all-2025.pdf	1	LIMEN-SIGNAL-014CFCEA04B4094F	bulk_named_source_autoresolve	gov.br	https://www.gov.br/mcti/pt-br/acompanhe-o-mcti/transformacaodigital/ai-for-the-good-of-all-2025.pdf	gov.br	regulatory sandbox	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/publications/artificial-intelligence-resources	1	LIMEN-SIGNAL-F95F0003A8660AA0	bulk_parent_source_extraction	gov.ie	https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/publications/artificial-intelligence-resources/	Artificial Intelligence Guidelines and Resources for the Irish Public Service	AI procurement	IE source-refresh rollup explicitly maps I08 to the public-service AI resources hub URL.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/publications/guidelines-for-the-responsible-use-of-ai-in-the-public-service	1	LIMEN-SIGNAL-B8B42CEF0B206970	bulk_named_source_autoresolve	gov.ie	https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/publications/guidelines-for-the-responsible-use-of-ai-in-the-public-service/	gov.ie	AI procurement	Israel procurement guidance row says various leads and insufficient evidence, without a named direct surface.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.il/BlobFolder/policy/ai_2023/en/Israels%20AI%20Policy%202023.pdf	4	LIMEN-SIGNAL-5782E6E3265A6041; LIMEN-SIGNAL-EFEE8933A60E3E00; LIMEN-SIGNAL-E1FA4039B7CEDCB1; LIMEN-SIGNAL-E2549661AD88FEAD	bulk_named_source_autoresolve; bulk_parent_source_extraction; hardening_translation_source_review	gov.il	https://www.gov.il/BlobFolder/policy/ai_2023/en/Israels%20AI%20Policy%202023.pdf	gov.il	AI evidence	Official domain is present but no named reviewable source surface is exposed.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.ls/download/draft-artificial-intelligence-policy_1-0	2	LIMEN-SIGNAL-036E502BDF5934C4; LIMEN-SIGNAL-11A1EF2BDDC5E5ED	bulk_parent_source_extraction	gov.ls	https://www.gov.ls/download/draft-artificial-intelligence-policy_1-0/	AI Policy and Implementation Plan - regulatory sandbox proposal	regulatory sandbox	Delta reason maps to source-refresh I03 row for the Lesotho draft AI policy sandbox proposal.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.sr/wp-content/uploads/2023/09/Suriname-National-Digital-Strategy-2023-2030.pdf	1	LIMEN-SIGNAL-6C67FD37EA03E329	hardening_translation_source_review	gov.sr	https://gov.sr/wp-content/uploads/2023/09/Suriname-National-Digital-Strategy-2023-2030.pdf | /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv:775	Government of Suriname National Digital Strategy 2023-2030		SR,Suriname,I05,National Digital Strategy 2023-2030,Government of Suriname,https://gov.sr/wp-content/uploads/2023/09/Suriname-National-Digital-Strategy-2023-2030.pdf,2026-05-30,official strategy,Uses transparency/safe/secure language for digital transformation	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.uk/algorithmic-transparency-records/dfe-attendance-reports-using-similar-schools	3	LIMEN-SIGNAL-6D56804D8B6B77DD; LIMEN-SIGNAL-729A1DF393F870E9; LIMEN-SIGNAL-9F23BC25D6055F76	bulk_named_source_autoresolve	gov.uk	https://www.gov.uk/algorithmic-transparency-records/dfe-attendance-reports-using-similar-schools	gov.uk	automated decision	Archived source-document row points toward a DWP source family but does not isolate one named reviewable surface here.	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.uk/algorithmic-transparency-records/dsit-gov-dot-uk-chat	1	LIMEN-SIGNAL-DC8BF7E1F2666727	bulk_named_source_autoresolve	gov.uk	https://www.gov.uk/algorithmic-transparency-records/dsit-gov-dot-uk-chat	gov.uk	AI hiring	manifest label is too vague to name a bounded source surface	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://gov.uk/algorithmic-transparency-records/dwp-cmg-return-letters-processing	1	LIMEN-SIGNAL-4AF1213E63DCAF3F	bulk_named_source_autoresolve	gov.uk	https://www.gov.uk/algorithmic-transparency-records/dwp-cmg-return-letters-processing	gov.uk	automated decision	lane-manifest metadata points to an underlying departmental source but does not expose the direct source surface cleanly	noncase_policy_or_law_surface	closed_noncase_source_surface	source_family_accounting	Policy/legal-text surface; it supports context, not an incident/finding by itself.	A concrete source passage, event/entity and claim ceiling would be required.	Not ObscureAI material without a reviewed case-level claim.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
