queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01345	LIMEN-SIGNAL-DE3610E46A6DED78	country_gap_no_parent_source		Belgium I05 first-pass gap note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_WEAK_SOURCE_WARNINGS.md:202	Local note is a negative algorithm-register gap with no parent URL.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	leave as gap placeholder; no URL extraction
BPSE-01346	LIMEN-SIGNAL-DE3CE827E9CAEF83	source_url_extracted	https://giwmscdnone.gov.np/media/pdf_upload/National%20AI%20Policy-Final_uxc94vg.pdf	National AI Portal and periodic reporting provisions in National AI Policy	/srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:4653; input source line 1505	Source-refresh ledger gives one explicit official Nepal AI Policy PDF for the I05 negative/context row.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	route extracted URL to article-level review with negative-register ceiling
BPSE-01347	LIMEN-SIGNAL-DE4A1DE25B51557B	source_surface_only_no_case		Nekropolis Paper E submission-status note	/srv/tyche/gaia/tyche-research-vault/notes/journal-targeting-matrix-2026-05-21.md:440-446	Local context is manuscript/submission administration, not a parent public source case.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	exclude from parent-source extraction queue
BPSE-01348	LIMEN-SIGNAL-DE54737A3E118C12	source_surface_only_no_case		Public-sector AI evidence infrastructure method draft	/srv/tyche/projects/public-ai-procurement-gap/drafts/article-c-software-method-draft.md:150-160	Generic methods prose has no explicit local parent-source URL.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	exclude from parent-source extraction queue
BPSE-01349	LIMEN-SIGNAL-DE6C6FCAE98BDC7E	source_surface_only_no_case		Paper-readiness title record	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/paper-readiness-v0.2.json:26-33	Readiness metadata title only; no reviewable parent source URL.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	exclude from parent-source extraction queue
BPSE-01350	LIMEN-SIGNAL-DE80048E243B3FEC	source_surface_only_no_case		PALLAS score-change SVG indicator label	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/figures/pallas_second_pass_score_changes_by_indicator.svg:16	Aggregate figure label names an indicator only and no source surface.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	exclude from parent-source extraction queue
BPSE-01351	LIMEN-SIGNAL-DE8B656BB8D05B56	source_surface_only_no_case		Nekropolis arXiv-withdrawal section heading	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md:85-92	Local section describes corpus/source-family separation, not a concrete parent URL.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	exclude or requeue only with a specific corpus row
BPSE-01352	LIMEN-SIGNAL-DE9166F80D909277	parent_source_wrapper		Guam hardening summary / multiple official sources	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_HARDENING_SUMMARY.csv:17; /srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1285-1296	Country summary bundles multiple Guam parent sources and negative checks; no single URL should be chosen automatically.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	human choose indicator-specific Guam source if needed
BPSE-01353	LIMEN-SIGNAL-DF01BBA339B31253	country_gap_no_parent_source		Vietnam country matrix gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:162	Country profile/gap row mentions no public algorithm register but gives no explicit parent URL.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	leave as gap placeholder; no URL extraction
BPSE-01354	LIMEN-SIGNAL-DF0604DD6092A162	country_gap_no_parent_source		Isle of Man country matrix gap/profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_COUNTRY_MATRIX.csv:16	Country profile/gap row lists missing AI governance sources with no explicit parent URL.	processing-state parent-source only; no reviewed-core promotion, incident truth, legal/safety/compliance finding, prevalence, or ranking	leave as gap placeholder; no URL extraction
