queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01633	LIMEN-SIGNAL-F1F0860CE19F7550	parent_source_wrapper		Central Bank of The Bahamas / Securities Commission of The Bahamas fintech materials	PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md:285-286; PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv:BS I03/I06	Warning names multiple Bahamas fintech/payment materials; local source-pack has several possible parent URLs, not one chosen source.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	human selects parent source from local source-pack before review
BPSE-01634	LIMEN-SIGNAL-F200FF3B2B1A9F06	source_url_extracted	https://www.centralbank.cw/	Central Bank of Curaçao and Sint Maarten website	PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:2449; PALLAS_READINESS_WORLD_SOURCE_PACK.csv:CW I03	Local source-pack names the CBCS website URL for the blocked/manual sandbox review surface.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	bounded direct source-surface review only
BPSE-01635	LIMEN-SIGNAL-F204FF94FFBB7E12	country_gap_no_parent_source		generic algorithm or AI register entry placeholder	v02-gap-sprint.json:2762-2766	JSON lists target evidence categories only; no concrete source title or URL in local context.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	no parent source extraction; keep as gap/profile placeholder only
BPSE-01636	LIMEN-SIGNAL-F2433F93377FA346	source_url_extracted	https://www.govt.lc/search/algorithm%20register	Government portal search: algorithm register	PALLAS_READINESS_SPRINT_3_COUNTRY_MATRIX.csv:31; PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv:LC I05	Saint Lucia country gap maps to local source-pack negative search URL for algorithm register.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	bounded direct source-surface review only
BPSE-01637	LIMEN-SIGNAL-F2729B20C53BE0A9	source_url_extracted	https://ronlaw.gov.nr/	RONLAW sandbox search result - Command Ridge Virtual Asset Authority Act 2025	PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:501; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:NR I03	Local source-refresh ledger gives RONLAW URL for limited non-AI sandbox evidence.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	bounded direct source-surface review only
BPSE-01638	LIMEN-SIGNAL-F283F48C83654EF0	country_gap_no_parent_source		generic public-sector AI evidence monitor target	hermes-v02-expansion-seeds.json:5340-5345	Seed entry lists monitoring categories only; no concrete public URL or source surface.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	no parent source extraction; keep as gap/profile placeholder only
BPSE-01639	LIMEN-SIGNAL-F2B8991A776FD1F1	reject_noise		internal Nekropolis publication-program note	nekropolis-publication-program-2026-05-22.md:70-75	Internal paper-program prose about the retraction phenomenon; no extractable parent public source URL.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	reject as internal/process noise for source extraction
BPSE-01640	LIMEN-SIGNAL-F2C1822ADA74A49D	source_url_extracted	https://bsl.gov.sl/BSL_Sandbox_Program.html	BSL Sandbox Program	PALLAS_SECOND_PASS_SCORE_CHANGES.csv:131; PALLAS_SECOND_PASS_SPRINT_4_SOURCE_REFRESH.csv:SL I03	Local source-refresh ledger gives official Bank of Sierra Leone sandbox page URL.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	bounded direct source-surface review only
BPSE-01641	LIMEN-SIGNAL-F2C65999A2993DED	reject_noise		internal post-withdrawal action checklist	post-fm-withdrawal-action-checklist-2026-05-26.md:170-173	Internal workflow checklist about email withdrawal; no public parent source URL.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	reject as internal/process noise for source extraction
BPSE-01642	LIMEN-SIGNAL-F2CBE3CAA4AC3952	source_url_extracted	https://mirri.gov.sk/sekcie/informatizacia/jednotny-digitalny-trh/akt-o-umelej-inteligencii-aia/	Akt o umelej inteligencii (AIA)	PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:70; PALLAS_SECOND_PASS_SPRINT_17_SOURCE_REFRESH.csv:SK I05	Local source-refresh ledger gives Slovak ministry AIA page used as weak negative algorithm-register check.	source-surface existence only from local metadata/files; no incident truth, legal/safety/compliance finding, prevalence, or ranking	bounded direct source-surface review only
