queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02354	LIMEN-SIGNAL-7FE3F479293E0E46	research_queue_wrapper	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	169	Research-queue row lists search targets for a jurisdiction but does not expose a named reviewable source surface.	queue-planning metadata only; no source-surface or factual claim	extract a named official/source surface before review
BPSE-02355	LIMEN-SIGNAL-80116C013075E651	research_queue_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	167	Research-queue row lists search targets for a jurisdiction but does not expose a named reviewable source surface.	queue-planning metadata only; no source-surface or factual claim	extract a named official/source surface before review
BPSE-02356	LIMEN-SIGNAL-81027B08D14EA8A4	derived_review_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1788	Derived review row needs a named underlying source extracted before direct-source review.	derived review metadata only; no source-surface claim	extract named source surface
BPSE-02357	LIMEN-SIGNAL-815410D39918C08A	research_queue_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	155	Research-queue row lists search targets for a jurisdiction but does not expose a named reviewable source surface.	queue-planning metadata only; no source-surface or factual claim	extract a named official/source surface before review
BPSE-02358	LIMEN-SIGNAL-8165671ED0BC2432	profile_or_manifest_wrapper	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	11665	Local row is a country-profile/manifest/label wrapper and does not name a bounded direct source surface.	profile/manifest metadata only; no source-surface or factual claim	resolve the underlying named source before review
BPSE-02359	LIMEN-SIGNAL-817F0994A0693049	research_queue_wrapper	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	126	Research-queue row lists search targets for a jurisdiction but does not expose a named reviewable source surface.	queue-planning metadata only; no source-surface or factual claim	extract a named official/source surface before review
BPSE-02360	LIMEN-SIGNAL-819EB1FDBB00E3AB	source_surface_triage	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	102	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02361	LIMEN-SIGNAL-81CF4E756B29377E	source_surface_triage	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	122	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02362	LIMEN-SIGNAL-82756F60138CFF20	source_surface_triage	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	162	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02363	LIMEN-SIGNAL-83105AFCD27803C8	source_surface_triage	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	126	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02364	LIMEN-SIGNAL-8353B45C87DA7D0D	source_surface_triage	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	99	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02365	LIMEN-SIGNAL-840DED64E1B548A7	source_surface_triage	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	161	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02366	LIMEN-SIGNAL-843C6C9F8E26EF15	source_surface_triage	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	158	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02367	LIMEN-SIGNAL-8489E52A43E5B4F5	source_surface_triage	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	177	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02368	LIMEN-SIGNAL-848DA38517CB013B	source_surface_triage	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	129	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02369	LIMEN-SIGNAL-854DC3BC21ED32F4	source_surface_triage	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	128	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02370	LIMEN-SIGNAL-85687941AACE4D3E	source_surface_triage	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	103	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02371	LIMEN-SIGNAL-863B6C18BBDD9FA0	source_surface_triage	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	95	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02372	LIMEN-SIGNAL-86AF1CE4A1F5B171	source_surface_triage	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	172	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02373	LIMEN-SIGNAL-86E3E6AC996E086C	source_surface_triage	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	95	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02374	LIMEN-SIGNAL-86F5922B3BC0614D	source_surface_triage	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	122	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02375	LIMEN-SIGNAL-87D9DE5EE2A81BCD	source_surface_triage	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	120	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02376	LIMEN-SIGNAL-88CDE7ADEC1B00E5	source_surface_triage	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	155	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
BPSE-02377	LIMEN-SIGNAL-89261C2DFDCEB2D4	source_surface_triage	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	168	Research-queue row lists search targets/query pack but no named reviewable source surface.	local query-pack metadata only	extract named source surface before review
