queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BTR-00449	LIMEN-SIGNAL-340701EF2A9EF649	non_english_official_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_2_SOURCE_REFRESH.csv	110	Named Cameroon regulator procurement notice is a plausible official source surface but locally French-language.	translation-safe surface existence only	route to translation-aware source review
BTR-00450	LIMEN-SIGNAL-343AEAFF9F4D3416	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl	132	Plausible official surface is local but materially non-English or translation-sensitive.	local metadata supports plausible source-surface existence only	queue translation-aware local review
BTR-00451	LIMEN-SIGNAL-354D86A1187036C7	translation_sensitive_surface	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv	167	Plausible official surface is local but materially non-English or translation-sensitive.	local metadata supports plausible source-surface existence only	queue translation-aware local review
BTR-00452	LIMEN-SIGNAL-3595B8B32429F236	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/dutch-belgian-language-records.jsonl	39	Plausible official surface is local but materially non-English or translation-sensitive.	local metadata supports plausible source-surface existence only	queue translation-aware local review
BTR-00453	LIMEN-SIGNAL-36C5ED6FEE179A65	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southern-europe-language-history.jsonl	104	Local evidence points to an official or multilingual surface whose review is materially translation-sensitive.	must resolve direct public source before promotion	run translation-aware source review on the named surface
BTR-00454	LIMEN-SIGNAL-36E60F7CC7D6BFE0	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl	248	Local evidence points to an official or multilingual surface whose review is materially translation-sensitive.	must resolve direct public source before promotion	run translation-aware source review on the named surface
BTR-00455	LIMEN-SIGNAL-36ED6E1A6B55032C	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl	173	Local evidence points to an official or multilingual surface whose review is materially translation-sensitive.	must resolve direct public source before promotion	run translation-aware source review on the named surface
BTR-00456	LIMEN-SIGNAL-37AC4C261CA96C38	translation_sensitive_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	271	Named German official source surface is present, but the key evidence is materially translation-sensitive.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	run translation-aware source review on the named surface
BTR-00457	LIMEN-SIGNAL-381AD7CE9B22CB42	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/southeast-asian-language-history.jsonl	155	Thai official ETDA AI Governance Center page; local evidence is translation-sensitive.	surface existence only after translation-aware check	queue translation-aware source review
BTR-00458	LIMEN-SIGNAL-38DB8092969617D3	translation_sensitive_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	58	German-language RTR KI-Servicestelle page is an official source surface but translation-sensitive.	surface existence only after translation-aware check	queue translation-aware source review
BTR-00459	LIMEN-SIGNAL-38E770BF92BC29FF	translation_sensitive_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southern-europe-language-records.jsonl	87	Italian Garante Privacy AI page is a plausible direct regulator surface and translation-sensitive.	surface existence only after translation-aware check	queue translation-aware source review
BTR-00460	LIMEN-SIGNAL-39EDB2991D830E7C	multilingual_direct_source_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	207	Official MICITT action-plan row names a concrete Spanish-language source surface.	translation-sensitive source-surface existence only	extract/verify translated canonical source surface
BTR-00461	LIMEN-SIGNAL-3AF32C3F384D3BEB	official_dataset_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	87	named French government algorithms/codes-sources dataset is a plausible direct surface but local evidence is materially non-English	surface existence only pending translation-sensitive confirmation	route to translation-aware source review
BTR-00462	LIMEN-SIGNAL-3B5325B455236BBE	official_observatory_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv	320	named Agesic observatory page is a plausible direct surface but local evidence is materially Spanish	surface existence only pending translation-sensitive confirmation	route to translation-aware source review
BTR-00463	LIMEN-SIGNAL-3B8CF9633B8DF8E7	official_multilingual_register_surface	P2_article_relevance_review	public-sector	AI register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/estonian-baltic-language-latest.jsonl	2	named Estonian public algorithm-mapping surface has materially Estonian local evidence	surface existence only pending translation-sensitive confirmation	route to translation-aware source review
BTR-00464	LIMEN-SIGNAL-3CC1D2E3DC607AEC	official_legislative_pdf	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	456	Row names a concrete Congreso de la República de Guatemala legislative PDF, but the surface is materially Spanish-language.	source-surface existence only; no sandbox or legal-effect claim	route to Spanish-capable review of the named official PDF
