queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BTPS-00077	LIMEN-SIGNAL-572981C28B73AF47	translation_candidate_parent_source_extraction	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-latest.jsonl	2	Official AU strategy page is English, fetched successfully, and local metadata identifies a high-value continental AI strategy source. translation locator: https://static.au.int/en/document/44004-doc-en-continentalaistrategyjuly2024pdf	parent-source policy/strategy context only; no implementation or compliance claim	Extract parent source metadata and any explicit governance vocabulary with provenance.
BTPS-00078	LIMEN-SIGNAL-59247E65B0CB7820	translation_candidate_parent_source_extraction	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-latest.jsonl	4	Official Nigeria ministry AI strategy page is English, fetched successfully, and local metadata marks it high-value for readiness context. translation locator: https://fmcide.gov.ng/initiative/nais/	parent-source strategy context only; no implementation or compliance claim	Extract parent source metadata and explicit strategy vocabulary with provenance.
BTPS-00079	LIMEN-SIGNAL-5ACEDD275B70ADC4	translation_candidate_parent_source_extraction	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/sandboxes-cases-latest.jsonl	14	Local record is a French government AI portal/register-programme surface with public-service AI vocabulary; not a concrete edge-case claim. translation locator: https://ia.numerique.gouv.fr/	official source surface and comparator vocabulary only; no case-level finding	consider parent-source extraction for public-sector AI transparency vocabulary
BTPS-00080	LIMEN-SIGNAL-5DF189C3F5ACECAF	translation_candidate_parent_source_extraction	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/nordic-language-latest.jsonl	1	Danish DPA AI hub includes sandbox/public-sector guidance vocabulary and is a strong comparator, but local record remains source-surface. translation locator: https://www.datatilsynet.dk/regler-og-vejledning/kunstig-intelligens	regulator guidance and sandbox-context surface only; no case-level claim	consider parent-source extraction for sandbox comparator vocabulary
BTPS-00081	LIMEN-SIGNAL-5EFCABF10D4E4FA0	translation_candidate_parent_source_extraction	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/spanish-portuguese-language-records.jsonl	1	Portuguese ANPD AI sandbox page is an official sandbox source and useful comparator, but no concrete edge-case claim is reviewed here. translation locator: https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	official sandbox source surface only; no safety/legal/compliance finding	consider parent-source extraction for sandbox structure and vocabulary
BTPS-00082	LIMEN-SIGNAL-5F9FF78395D533B4	translation_candidate_parent_source_extraction	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/dutch-belgian-language-history.jsonl	34	Dutch official public algorithm register is a concrete source type suitable for parent-source extraction, not a specific case reviewed here. translation locator: https://algoritmes.overheid.nl/en	official register surface only; no individual algorithm claim or ranking	extract register as parent source; review individual entries separately
BTPS-00083	LIMEN-SIGNAL-6245FD2F896A6CFC	translation_candidate_parent_source_extraction	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/spanish-portuguese-language-latest.jsonl	1	Portuguese ANPD page is a direct official sandbox source and locally states the sandbox scope is AI/machine learning. translation locator: https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	Official Portuguese sandbox source-surface and scope statement only; no substantive compliance or case finding.	Extract parent source surface with Portuguese-aware title, URL, and bounded scope quote.
BTPS-00084	LIMEN-SIGNAL-6C59C394579067CF	translation_candidate_parent_source_extraction	P2_article_relevance_review	security-agentic	model poisoning	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/10-robustness-guideline.txt	560	Local official guidance text explicitly mentions data poisoning, model poisoning, adversarial examples, confidentiality attacks, and model flaws. translation locator: /srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/10-robustness-guideline.txt:557-562	Guidance-text source-surface only; no safety finding, prevalence, or incident truth claim.	Extract bounded robustness paragraph with provenance and keep as edge-case vocabulary evidence.
BTPS-00085	LIMEN-SIGNAL-6D54AE972DB2C7CE	translation_candidate_parent_source_extraction	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_COUNTRY_SCORE_DELTA.csv	116	Local source-refresh metadata identifies the Peru PCM AI applications catalog and says it lists public-entity AI applications, but not formal risk/rights/audit register fields. translation locator: https://www.gob.pe/institucion/pcm/informes-publicaciones/6879780-catalogo-de-aplicaciones-con-inteligencia-artificial-en-el-estado-peruano	Official Spanish catalog source-surface only; transparency catalog, not formal algorithm-register finding.	Extract catalog metadata and fields; retain warning about register-status ceiling.
BTPS-00086	LIMEN-SIGNAL-73BB9E2B68292ADD	translation_candidate_parent_source_extraction	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/es-bosco/timeline.md.bundle/timeline.md	17	Timeline row names a Spanish civil-society BOSCO dossier with primary litigation-document links; source text was not locally resolved in this batch. translation locator: /srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/trace-x/cases/es-bosco/timeline.md.bundle/timeline.md:17	parent-source extraction candidate only; no substantive BOSCO finding from this row	resolve local extracted-text path or recapture dossier before case-level use
