row_id	signal_id	url_extraction_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
SRPH-00886	LIMEN-SIGNAL-655CF309756C01A3	url_extracted	https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1689	EUR-Lex Regulation (EU) 2024/1689 AI Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local EUR-Lex snapshot	source-surface existence only	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00888	LIMEN-SIGNAL-F911B7C1B8BFADA3	url_extracted	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	California Legislature SB-942 California AI Transparency Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-us-california-ai-transparency-act__1__leginfo.legislature.ca.gov__direct_public_fetch__d4750533814b49a0.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local California bill snapshot	source-surface existence only	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00889	LIMEN-SIGNAL-71ABE9F7B63F96C0	url_extracted	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	California Legislature SB-942 California AI Transparency Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-us-california-ai-transparency-act__1__leginfo.legislature.ca.gov__direct_public_fetch__d4750533814b49a0.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local California bill snapshot	source surface exists locally as named; no substantive incident, legality, compliance, safety, prevalence, or ranking claim.	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00890	LIMEN-SIGNAL-7D4ADF28E23A8686	url_extracted	https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1689	EUR-Lex Regulation (EU) 2024/1689 AI Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local EUR-Lex snapshot	Existence of the named source surface only.	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00891	LIMEN-SIGNAL-B38EE199229D04CF	url_extracted	https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1689	EUR-Lex Regulation (EU) 2024/1689 AI Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local EUR-Lex snapshot	Surface existence/relevance only.	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00892	LIMEN-SIGNAL-FA7CC307D543BD6A	url_extracted	https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1689	EUR-Lex Regulation (EU) 2024/1689 AI Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local EUR-Lex snapshot	source-surface existence only	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00893	LIMEN-SIGNAL-14A1EFD2BFB16782	url_extracted	https://aesia.digital.gob.es/storage/media/04-quality-management-system-guideline.pdf	AESIA Quality Management System Guideline	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/guides-links.json:5	local AESIA guide link index explicitly lists the PDF URL matching the text/PDF filename	source-surface existence only; no vulnerability/safety inference	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00894	LIMEN-SIGNAL-1A246CBBF81C7ED5	url_extracted	https://www.industry.gov.au/publications/voluntary-ai-safety-standard/10-guardrails	Department of Industry, Science and Resources Voluntary AI Safety Standard	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-au-voluntary-ai-safety-standard__1__www.industry.gov.au__direct_public_fetch__0610609eeb7b320e.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local industry.gov.au snapshot	Supports only source-surface existence and narrow descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00895	LIMEN-SIGNAL-91D272E3055F935E	url_extracted	https://www.datatilsynet.no/en/regulations-and-tools/sandbox-for-artificial-intelligence/	Datatilsynet Regulatory privacy sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/42/424318a6d2d45b6907910d6e.html:21	cached page metadata explicitly provides og:url for the public page	local metadata supports source-surface existence only	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
SRPH-00896	LIMEN-SIGNAL-AD605AA90B5DC191	url_extracted	https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1689	EUR-Lex Regulation (EU) 2024/1689 AI Act	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html.headers.txt:2-5	headers sidecar explicitly records source_url/final_url for the local EUR-Lex snapshot	must resolve the underlying source before any reviewed example or paper claim	Use extracted URL only for bounded source-surface review; do not promote substantive claims.
