signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-1C04A9871EECAEF1	translation_review_needed	official_register_org_page	Dutch Algorithm Register export names an Amsterdam organisation page; local evidence is translation-sensitive.	source-surface existence only; Dutch wording unresolved	extract the named Dutch register page with translation-aware review	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-015/normalized-long-export-pilot-v0.1.csv
LIMEN-SIGNAL-1C04D96329CD3E85	merge_existing_surface	existing_municipal_register	Local snippet is just the Helsinki AI Register menu link on ai.hel.fi; dedupe to the existing surface.	dedupe to existing modeled surface only	merge into the existing Helsinki AI Register record	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-b3a6ee9c807d44ed.bin
LIMEN-SIGNAL-1C067151852AA694	negative_evidence_candidate	gap_warning	Local warning says no formal AI or digital-regulatory sandbox source was found.	local negative evidence only; not exhaustive	retain as bounded negative evidence and do not promote as a source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-1C0FBA80DFC07F59	reject_noise	internal_seed_config	Local line is mission text from an internal seed/config backup, not a direct source surface.	derived/internal artifact only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-1C1474F5214CD57A	translation_review_needed	official_register_record	Local metadata points to a Dutch Algorithm Register witness URL and says the preserved evidence is Dutch-language.	source-surface existence only; Dutch wording unresolved	review the cited Dutch register page with translation-aware extraction	/srv/tyche/gaia/tyche-research-vault/results/gaia-multilingual-coverage/europe-route-strip.json
LIMEN-SIGNAL-1C163FFA69149AFC	source_reviewed_candidate	named_regulator_resolution	Local metadata names SPDP Resolution 2026-0009-R as the underlying regulator instrument.	existence of the named regulator resolution only	extract the official resolution citation/text from local holdings	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-1C16EA993C177F6B	needs_named_source_extraction	wrapper_to_proposed_source	Local review-queue row mentions RDI and a proposed Dutch AI sandbox design but does not expose a named source page.	named source surface not yet extracted from local wrapper	extract the specific RDI document or official page name	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-1C17B3F12150745C	merge_existing_surface	existing_municipal_register	Local snippet is another Helsinki AI Register menu link; it duplicates the known ai.hel.fi register surface.	dedupe to existing modeled surface only	merge into the existing Helsinki AI Register record	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-e99bf926a9e8cb1a.bin
LIMEN-SIGNAL-1C18EE71967AB367	reject_noise	derived_semantic_link	Local row is a semantic-links record pointing to a DOI article, not a direct source surface.	derived/internal artifact only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-1C1BE2F2C3548141	reject_noise	manuscript_code_reference	Local snippet is prose inside a Python manuscript-finalization script, not a named source surface.	derived/internal artifact only	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/bin/atlas_v023_preprint_finalize.py
