source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://doi.org/10.37676/jambd.v5i1.10297	1	LIMEN-SIGNAL-DE7ED4099430AA7D	bulk_named_source_autoresolve	doi.org	https://doi.org/10.37676/jambd.v5i1.10297	doi.org	public sector AI	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.37749/2308-9639-2026-5(281)-14	1	LIMEN-SIGNAL-F65E8A94D9E672B3	bulk_named_source_autoresolve	doi.org	https://doi.org/10.37749/2308-9639-2026-5(281)-14	doi.org	automated decision	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.3917/dpo.031.0012	2	LIMEN-SIGNAL-5BD461839F2A421B; LIMEN-SIGNAL-F31D54E88BB56AE9	bulk_named_source_autoresolve	doi.org	https://doi.org/10.3917/dpo.031.0012	doi.org	algorithm register	This row points to a scholarly/report wrapper rather than a direct source surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.3917/pouv.170.0043	1	LIMEN-SIGNAL-0BE0982776FEB5D7	bulk_named_source_autoresolve	doi.org	https://doi.org/10.3917/pouv.170.0043	doi.org	algorithm register	Local metadata suggests a source lead but this row is still an atlas/profile wrapper, not the direct surface itself.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.3940/rina.bc.2009.16	2	LIMEN-SIGNAL-CBD4B99451B7A610; LIMEN-SIGNAL-D3545EB042D93AD3	bulk_named_source_autoresolve	doi.org	https://doi.org/10.3940/rina.bc.2009.16	doi.org	AI evidence	index/proxy row points toward sources but does not name a reviewable direct surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.3940/rina.ds.2015.08	1	LIMEN-SIGNAL-410A5B1CC81DCACF	bulk_named_source_autoresolve	doi.org	https://doi.org/10.3940/rina.ds.2015.08	doi.org	AI evidence	Scholarly index record; no named direct source surface exposed.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4000/books.oep.1761	2	LIMEN-SIGNAL-C1D6A815077AA8B7; LIMEN-SIGNAL-C2A7BAB3145EB16B	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4000/books.oep.1761	doi.org	regulatory sandbox	Row is a scholarly/index wrapper and does not expose a named official source surface yet.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4018/978-1-5225-3731-1.ch002	2	LIMEN-SIGNAL-BC32A66DA5226559; LIMEN-SIGNAL-DA9A8FDAD3980A3A	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4018/978-1-5225-3731-1.ch002	doi.org	public sector AI	scholarly article row is not a direct source surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4018/978-1-5225-3731-1.ch009	1	LIMEN-SIGNAL-5C4EB69961C8F92A	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4018/978-1-5225-3731-1.ch009	doi.org	public sector AI	Local metadata is a scholarly/index record rather than a named direct source surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4018/979-8-3693-9251-5.ch002	1	LIMEN-SIGNAL-976E81B4210C1A05	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4018/979-8-3693-9251-5.ch002	doi.org	public sector AI	Index row may help trace sources but does not itself expose a direct reviewable surface.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4018/979-8-3693-9251-5.ch003	1	LIMEN-SIGNAL-D510F28CD934EA54	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4018/979-8-3693-9251-5.ch003	doi.org	public sector AI	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4018/979-8-3693-9251-5.ch004	1	LIMEN-SIGNAL-F741D016A1399B55	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4018/979-8-3693-9251-5.ch004	doi.org	public sector AI	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4018/979-8-3693-9251-5.ch015	1	LIMEN-SIGNAL-91B285EE151F9C71	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4018/979-8-3693-9251-5.ch015	doi.org	public sector AI	scholarly book-chapter row; no direct public-sector source surface named	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4135/9781036232832.n10	1	LIMEN-SIGNAL-D91B0703358F679D	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4135/9781036232832.n10	doi.org	algorithm register	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4135/9781036234829.n7	1	LIMEN-SIGNAL-DE437FCCE30CF2BB	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4135/9781036234829.n7	doi.org	algorithm register	Internal corpus/atlas aggregate cites a source but does not expose a standalone reviewable source surface row.	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://doi.org/10.4324/9781003627654	2	LIMEN-SIGNAL-4BF4C7B6CEE0CF96; LIMEN-SIGNAL-DADF2788E3317189	bulk_named_source_autoresolve	doi.org	https://doi.org/10.4324/9781003627654	doi.org	algorithm register	local metadata points toward a source family or adjacent artifact but does not cleanly expose a named reviewable source surface	noncase_scholarly_or_index_surface	closed_noncase_source_surface	source_family_accounting	Scholarly/index source surface, useful for traceability but not a case-level AI edge-case record.	A concrete event/entity claim and direct source would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
