row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-01176	LIMEN-SIGNAL-6DDEFE8B856FE7A1	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2020	14,NL,Netherlands,I05,,3,H,3,H,,false,,Algorithm register evidence hardened with direct public register/API count: /api/algoritme/total-count returned 1442 on 2026-05-31. Existing score remains supported.,,,,,,,,nl-source-hardening,none	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01177	LIMEN-SIGNAL-80F87B1866DE0866	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1267	"13,AE,United Arab Emirates,I03,,2,M,2,H,,true,,""SCA/CMA FinTech Regulatory Sandbox page is accessible and detailed; CBUAE and UAE regulatory-sandbox leads remain official but some were bot-blocked/timed out. Evidence supports mature sectora"	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01178	LIMEN-SIGNAL-82DAD0859801436D	needs_named_url_extraction	P3	regulator_or_public_authority	source_surface_triage	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	1005	"15,TH,Thailand,I03,,1,L,1,M,,true,,""ETDA Digital Service Sandbox is a stronger official sandbox source for electronic transaction services. It is not verified as an AI-specific regulatory sandbox, so no score increase."",,,,,,,,th-source-har"	Second-pass note names a concrete official/regulator source surface for bounded review.	source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01179	LIMEN-SIGNAL-88FCF0475218587D	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulatory_sandbox_pdf	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21720	"claim_role: ""regulatory sandbox framework evidence"""	Local context names Central Bank of Sri Lanka FinTech Regulatory Sandbox Framework PDF as an official central bank PDF.	source-surface posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01203	LIMEN-SIGNAL-F3AAA66DDAF37149	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2198	"15,TH,Thailand,I03,,1,L,1,M,,true,,""ETDA Digital Service Sandbox is a stronger official sandbox source for electronic transaction services. It is not verified as an AI-specific regulatory sandbox, so no score increase."",,,,,,,,th-source-har"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01247	LIMEN-SIGNAL-07E5DD794EF81E6F	needs_named_url_extraction	P3	regulator_or_public_authority	paired_direct_surfaces	public-sector	algorithm register	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/article-a-table-1-source-readiness-v0.2.csv	3	"article-a-t1-02,T1-02,Netherlands,TenderNed + Dutch Algorithm Register,""Buyer/owner names; notice metadata; register schema; query/detail field surfaces; sitemap lastmod metadata"",Primary method-QA pair,No probative authority-owner or ident"	Local readiness table names concrete Dutch source surfaces: TenderNed and the Dutch Algorithm Register.	surface existence/posture only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01248	LIMEN-SIGNAL-0BA7959EECA3B925	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_or_sectoral_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2290	"16,CL,Chile,I05,,1,M,1,M,,false,,""No score change: Ley 20.285 supports general transparency and Plataforma de Algoritmos Públicos supports emerging practice, but no statutory mandatory public algorithm register was confirmed."",,,,,,,,cl-sou"	local row names a concrete official/sectoral inventory, sandbox, testbed, or transparency surface for bounded source review	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01249	LIMEN-SIGNAL-0F7E87670E78AA4B	needs_named_url_extraction	P3	regulator_or_public_authority	named_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	29047	"title: ""AI Act regulatory sandboxes provisions"","	"Local row exposes a named reviewable source-surface title: AI Act regulatory sandboxes provisions"",."	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01250	LIMEN-SIGNAL-29B36682FAEAC2F2	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1591	"16,MT,Malta,I03,,2,M,2,M,,true,,""No score change. Statutory evidence is stronger for establishment of national AI regulatory sandbox, but key provisions commence 2026-08-02 and direct MDIA sandbox pages were Cloudflare-blocked; operational"	Local metadata names a concrete institutional source surface suitable for bounded source-surface review.	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01251	LIMEN-SIGNAL-68E50BE96E50A491	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_source_surface	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-012/kz-long-tail-queue-card-v0.1.json	102	"focus_queries: ""Kazakhstan AI Act implementation competent authority; Kazakhstan algorithm register public sector AI; Kazakhstan AI regulatory sandbox; Kazakhstan AI procurement public sector guidance; Kazakhstan AI audit logs provenance po"	Local metadata names a concrete government framework/source surface suitable for bounded review.	source posture only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01252	LIMEN-SIGNAL-69A8157EC75623CB	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1690	"12,NZ,New Zealand,I05,,2,M,2,H,,true,,""MBIE agency-level algorithm transparency page and Algorithm Use Policy materially strengthen evidence for charter-based transparency practice, but no unified public algorithm register was found."",,,,,,"	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01253	LIMEN-SIGNAL-B6D8BDBFC3C466C4	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	853	"12,NZ,New Zealand,I05,,2,M,2,H,,true,,""MBIE agency-level algorithm transparency page and Algorithm Use Policy materially strengthen evidence for charter-based transparency practice, but no unified public algorithm register was found."",,,,,,"	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01254	LIMEN-SIGNAL-B7D5123169256B48	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1428	"14,LU,Luxembourg,I03,,1,M,2,M,,true,,""AI Strategy and dossier 8476 support a modest positive delta: CNPD data-protection AI sandbox evidence, LIST technical sandbox, and Article 12 requirement that CNPD establish at least one AI regulatory"	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01255	LIMEN-SIGNAL-BA0359589CBE748D	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	37	JO,Jordan,high,D thin visibility,high,Jordan AI Act implementation competent authority; Jordan algorithm register public sector AI; Jordan AI regulatory sandbox; Jordan AI procurement public sector guidance; Jordan AI audit logs provenance	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	May claim only that this named source surface exists locally for bounded source-surface review.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01256	LIMEN-SIGNAL-C6D78A2FB864A5BA	needs_named_url_extraction	P3	regulator_or_public_authority	named_second_pass_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2388	"17,SK,Slovakia,I03,,1,M,1,M,,true,,""AI Watch confirms strategy-level sandbox/pilot/innovation-lab intent, but no official active AI Act regulatory sandbox was found. Keep conservative."",,,,,,,,sk-source-hardening,none"	Second-pass row names a concrete official source surface for bounded review.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
