queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00673	LIMEN-SIGNAL-C288AF220D2D15FF	source_surface_only_no_case	fr	https://www.economie.gouv.fr/daj/commande-publique	Ministère de l’Économie / DAJ - Commande publique	Official French procurement surface retained locally, but prior automated fetch was 403 and local note found no AI procurement policy.	source-surface and negative procurement-context only; no AI procurement rule claim	Keep as negative/context evidence; require accessible original page before finer characterization
BTR-00674	LIMEN-SIGNAL-C41257495C377411	source_surface_only_no_case	fr	https://www.cnil.fr/fr/intelligence-artificielle	CNIL - Intelligence artificielle	French CNIL AI guidance surface is relevant national regulator context, not a Saint Barthelemy AI register or local case.	source-surface/regulator-context only; no territory-specific register or authority claim	Keep as parent/national context only
BTR-00675	LIMEN-SIGNAL-C4F052DADBD4043B	candidate_for_parent_source_extraction	fr	https://www.data.gouv.fr/datasets/inventaire-des-algorithmes-publics-de-lodap	data.gouv.fr / ODAP - Inventaire des algorithmes publics	Official French open-data-hosted ODAP inventory is concrete, but local row says scope is central administrations and not Reunion-specific.	parent/source extraction only; no Reunion algorithm-register claim	Extract for France/parent context; keep Reunion row as negative context
BTR-00676	LIMEN-SIGNAL-C5A7EFE3445F4CC6	translation_source_reviewed	is/en	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:882	Ísland.is / Persónuvernd sandbox evidence	Local confidence-change row explicitly records official Icelandic sources for a 2022 healthcare AI regulatory sandbox pilot, with active/current maturity unconfirmed.	processing-state evidence only; no current sandbox maturity, legal, or safety claim	Resolve exact source URLs from local source pack before any case-level use
BTR-00677	LIMEN-SIGNAL-C6F0AB5B5EE7265F	translation_source_reviewed	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Local Thai record fetched successfully and names official ETDA generative-AI governance guidance; snippet supports source surface, not a case claim.	guidance-source surface and vocabulary context only; no factual/legal/policy promotion	Use for translation-aware extraction of guidance terminology and source metadata
BTR-00678	LIMEN-SIGNAL-C72BC4C253FC5D0C	needs_original_language_source	fr	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv:10	French Polynesia hardening summary - multiple official surfaces	Summary row aggregates several French-language official surfaces but is not itself a direct source record.	summary/context only; no per-source or territory-specific AI claim	Go back to named original-source rows before extraction or review
BTR-00679	LIMEN-SIGNAL-C72FED6F635A548F	cross_project_duplicate	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Same ETDA guideline URL and source surface as BTR-00677, repeated from history record.	duplicate processing-state only; inherit BTR-00677 ceiling	Deduplicate to BTR-00677 for extraction tracking
BTR-00680	LIMEN-SIGNAL-C7CDA092002AF26B	candidate_for_parent_source_extraction	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center	Local Thai record fetched successfully and names official AIGC governance clinic/source surface with AI term hits.	official governance-source surface only; no sandbox, legal, or implementation claim	Extract source metadata and Thai terminology after original-language review
BTR-00681	LIMEN-SIGNAL-C80686748B26F33F	source_surface_only_no_case	es	https://www.gub.uy/agencia-reguladora-compras-estatales/politicas-y-gestion/proyectos-innovacion	ARCE - Proyectos e innovación	Official Spanish procurement-innovation page shows institutional innovation capacity, while local note says no dedicated AI procurement rulebook.	source-surface/procurement-context only; no AI procurement rule claim	Keep as negative/context evidence for procurement indicator
BTR-00682	LIMEN-SIGNAL-C84C68743D552556	candidate_for_parent_source_extraction	et	https://www.kratid.ee/algoritm-ulevaade	Kratid - AI ülevaade / algorithm and AI use overview	Local Estonian reader record fetched successfully and describes mapping of AI and algorithm use; translation still needed for details.	register/mapping source surface only; no completeness, prevalence, or compliance claim	Queue translation-aware extraction of fields and scope
BTR-00683	LIMEN-SIGNAL-C8607D08B7072853	translation_source_reviewed	es	https://www.argentina.gob.ar/programa-nacional-de-transparencia-y-proteccion-de-datos-personales-en-el-uso-de-la-inteligencia	Argentina.gob.ar / AAIP - Programa Nacional de Transparencia y Protección de Datos Personales en IA	Official Spanish program page locally notes documentation of automated decision systems and transparency criteria, but no full public register.	emerging transparency-practice surface only; no full algorithm-register or legal finding	Extract cautiously as program/source context with original-language review
BTR-00684	LIMEN-SIGNAL-C94847FB1970E6C1	translation_source_reviewed	es	https://www.finanzaspopulares.gob.ec/wp-content/uploads/2021/07/ley_organica_de_proteccion_de_datos_personales.pdf	Ecuador Ley Orgánica de Protección de Datos Personales	Spanish legal source locally notes automated decision/profiling transparency rights but explicitly not a public algorithm register.	legal/source-surface only; no legal interpretation or register claim	Use only as rights-context source pending legal translation review
BTR-00685	LIMEN-SIGNAL-C9D11DE33745D3BB	cross_project_duplicate	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center	Same ETDA AIGC URL and source surface as BTR-00680, repeated from latest record.	duplicate processing-state only; inherit BTR-00680 ceiling	Deduplicate to BTR-00680 for extraction tracking
