queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00121	LIMEN-SIGNAL-B3D8D88EA99DD71E	country_gap_no_parent_source		France I08 score placeholder	pallas_atlas_countries.json:2525-2531	JSON indicator label/score block names no parent source URL.	No direct-source or reviewed-core claim; processing-state only.	Leave unresolved until a named France I08 source-pack row is selected.
BPSE-00122	LIMEN-SIGNAL-B5E345C2CA2E2E80	parent_source_wrapper		Azerbaijan country profile source examples	OBSERVABILITY_COUNTRY_PROFILES.md:149	Profile line lists several example sources and no URL; human must choose the parent surface.	Named-source extraction only; no source truth claim.	Select one source example and resolve its URL from local source pack.
BPSE-00123	LIMEN-SIGNAL-B66F3F39D24EDEEB	source_url_extracted	https://www.ncsl.org/financial-services/artificial-intelligence-legislation-database	Artificial Intelligence Legislation Database	governance-monitors.json:318-334	Local monitor metadata explicitly gives public_url for the NCSL AI legislation database.	Source-surface identification only; no incident/legal/safety finding.	Queue extracted URL for direct-source review if in scope.
BPSE-00124	LIMEN-SIGNAL-B6C2A828FEE0E842	country_gap_no_parent_source		Tokelau I03 sandbox gap	PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:89	Country hardening summary records sandbox evidence absent/unsupported and does not isolate a parent URL.	Gap/negative-evidence processing state only.	Keep as country gap unless a named Tokelau sandbox source is separately selected.
BPSE-00125	LIMEN-SIGNAL-B966ED76056774C5	parent_source_wrapper		Hong Kong I08 procurement source pack	PALLAS_SECOND_PASS_SPRINT_15_CANDIDATE_MATRIX_DELTA.csv:29; PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv HK I08	Row refers to PCPD framework plus DPO/government IT pages; multiple local parent URLs exist.	Source-pack selection only; no procurement-compliance claim.	Human choose PCPD PDF or DPO IT-governance page before review.
BPSE-00126	LIMEN-SIGNAL-B98BDC3FD98AB0BE	country_gap_no_parent_source		Global I08 aggregate score row	RESULT.md:150	Aggregate policy-synthesis table counts I08 rows and names no source or URL.	Aggregate score-state only.	No parent extraction; use underlying country source rows instead.
BPSE-00127	LIMEN-SIGNAL-BB42E3F5E42569EA	country_gap_no_parent_source		Estonia flagship thesis/gap paragraph	PALLAS_ESTONIA_FLAGSHIP_CASE_STUDY.md:9	Narrative paragraph lists governance gaps but no direct source URL.	Narrative gap statement only; no direct-source claim.	Resolve from case source audit/source candidates if a specific surface is needed.
BPSE-00128	LIMEN-SIGNAL-BC83075B2DD46A9B	parent_source_wrapper		Palau I10 lifecycle source pack	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:745; PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv PW I10	Row points to Court AI policy and Public Auditor context; multiple parent URLs exist.	Source-pack selection only; no lifecycle-control finding.	Human choose court AI policy PDF, Public Auditor, or negative-check page.
BPSE-00129	LIMEN-SIGNAL-BD2064329CB21E8B	parent_source_wrapper		Netherlands observability research queue	OBSERVABILITY_RESEARCH_QUEUE.csv:3	Queue row bundles several focus queries and preferred source families, not a direct parent URL.	Research-routing only; no source claim.	Run named-source extraction for one Netherlands focus query at a time.
BPSE-00130	LIMEN-SIGNAL-BDE90DE30B2002B4	country_gap_no_parent_source		Germany I08 score placeholder	pallas_atlas_countries.json:1761-1767	JSON indicator label/score block names no parent source URL.	No direct-source or reviewed-core claim; processing-state only.	Leave unresolved until a named Germany I08 source-pack row is selected.
BPSE-00131	LIMEN-SIGNAL-BE25BCFB5A7DF61A	parent_source_wrapper		Palau country hardening source examples	PALLAS_SECOND_PASS_SPRINT_6_HARDENING_SUMMARY.csv:13	Country summary lists many source examples across indicators; I05 gap has no isolated algorithm-register URL.	Country-summary/source-pack selection only.	Choose a specific Palau indicator/source row before direct review.
BPSE-00132	LIMEN-SIGNAL-BEE75969AA3C3FD7	parent_source_wrapper		United States source-hardening score delta	PALLAS_SECOND_PASS_SPRINT_12_COUNTRY_SCORE_DELTA.csv:19; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv US rows	Score delta references a source-hardening pack with many US parent sources.	Score delta only; no ranking/prevalence claim.	Select one US source-refresh row for parent review.
BPSE-00133	LIMEN-SIGNAL-BF30C64960BF3300	parent_source_wrapper		Denmark I08 confidence-change source pack	PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv:801; PALLAS_READINESS_WORLD_SOURCE_PACK.csv DK I08	Local source pack has multiple Denmark I08 surfaces: public-authority AI guidance, procurement page, and IT contracts.	Source-pack selection only; no AI-procurement control claim.	Human choose one Denmark I08 parent URL before review.
BPSE-00134	LIMEN-SIGNAL-C2A65B3157ED1E7B	parent_source_wrapper		Tonga country hardening source examples	PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:90; source refresh TO I03/I08 examples	Country summary lists multiple Tonga sources and gap notes; no single parent surface is isolated.	Country-summary/source-pack selection only.	Choose a specific Tonga indicator/source row before direct review.
BPSE-00135	LIMEN-SIGNAL-C9335C9EA9B4B2A1	parent_source_wrapper		Netherlands observability research queue	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:3	Queue row bundles several focus queries and source-family preferences, not one direct URL.	Research-routing only; no source claim.	Run named-source extraction for one Netherlands focus query at a time.
BPSE-00136	LIMEN-SIGNAL-C9EE052148BC02BF	parent_source_wrapper		Netherlands observability research queue	OBSERVABILITY_RESEARCH_QUEUE.csv:3	Queue row bundles several focus queries and source-family preferences, not one direct URL.	Research-routing only; no source claim.	Run named-source extraction for one Netherlands focus query at a time.
BPSE-00137	LIMEN-SIGNAL-CDE7D858435DB48F	parent_source_wrapper		Singapore I10 lifecycle source pack	PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv:151; PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv SG I10	Row names AI Verify, Model AI Governance Framework, GenAI framework and NAIS 2.0; multiple parent sources.	Source-pack selection only; no mandatory lifecycle-control finding.	Human choose one Singapore lifecycle source URL before review.
BPSE-00138	LIMEN-SIGNAL-CDE973301F240DC6	parent_source_wrapper		Armenia I05 algorithm-register negative-check pack	PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv:16; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv AM I05	Row references e-government and data-catalog pages; local metadata contains multiple parent URLs.	Negative algorithm-register check only; no definitive absence claim.	Human choose e-gov or data-catalog parent URL for bounded review.
BPSE-00139	LIMEN-SIGNAL-CE08609DDC424D50	parent_source_wrapper		US/DK observability digest row	PALLAS_OBSERVABILITY_LANE_FINDINGS_DIGEST.md:358-359	Digest row lists multiple strongest-evidence surfaces for US and DK; no single parent URL.	Digest summary only; no national register or authority claim.	Resolve one named source from the underlying source candidates/pack.
BPSE-00140	LIMEN-SIGNAL-CF533BB880C01E4B	source_url_extracted	https://www.belizejudiciary.org/wp-content/uploads/2025/11/Practice-Direction-No.-18-of-2025-Ethical-Use-of-Generative-Artificial-Intelligence-in-Court-Proceedings.pdf	Practice Direction No. 18 of 2025: Ethical Use of Generative Artificial Intelligence in Court Proceedings	PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv:12; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv BZ I01	Delta row explicitly retains the sectoral court AI practice direction; rollup gives the judiciary PDF URL.	Sectoral source-surface only; no general AI-law claim.	Queue extracted judiciary PDF for direct-source review if in scope.
BPSE-00141	LIMEN-SIGNAL-CF9A718A700BDA8C	source_url_extracted	https://palaucourts.gov.pw/upload/P1408/2533024200393.pdf	Policy on the Use of Artificial Intelligence in the Courts	PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:546; PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv PW I01	Review-queue row explicitly names the Supreme Court AI-use policy; source refresh gives the PDF URL.	Sectoral judiciary source-surface only; no horizontal AI-law claim.	Queue extracted PDF for direct-source review if in scope.
BPSE-00142	LIMEN-SIGNAL-CFDFF8E1F40036C5	parent_source_wrapper		Svalbard and Jan Mayen I10 lifecycle source pack	PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1345	Row names Digdir GenAI guidance plus Digdir/Datatilsynet internal-control/DPIA baselines; multiple parent sources.	Guidance/baseline source selection only; no SJ binding-control finding.	Human choose one Norwegian/SJ-relevant source URL before review.
BPSE-00143	LIMEN-SIGNAL-D04669A42126D88A	parent_source_wrapper		San Marino I08 procurement source pack	PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:1351	Row names procurement notices and beneficial-owner procurement regulation; multiple parent sources.	Generic procurement source selection only; no AI-procurement rule claim.	Human choose notices page or regulation source before review.
BPSE-00144	LIMEN-SIGNAL-D1013318057B277F	source_url_extracted	https://www.nrb.org.np/psd/consultative-document-on-guidelines-on-the-regulatory-sandbox/	Consultative Document on Guidelines on the Regulatory Sandbox	PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1391; PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv NP I03	Profile names the I03 consultative document; source refresh gives the official NRB publication URL and companion PDF.	Financial-sector consultative sandbox source only; not an AI-specific live sandbox claim.	Queue official NRB publication page for direct-source review; PDF is companion evidence.
