source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://skillsmin.gov.lk/blog/2025/11/06/launch-of-sri-lankas-first-fully-ai-based-government-service-delivery-web-chatbot	case_candidate_for_hardening	https://skillsmin.gov.lk/blog/2025/11/06/launch-of-sri-lankas-first-fully-ai-based-government-service-delivery-web-chatbot/	skillsmin.gov.lk	skillsmin.gov.lk	Sri Lanka vocational education ministry launches AI service-delivery chatbot	P2_official_public_agency_source	public-sector; government-service-chatbot; AI evidence	2025-11-08	Sri Lanka	The ministry page says the Vocational Education Sector launched a fully AI-based government service-delivery chatbot integrated with Hotline 1966 and supporting Sinhala, Tamil, English, and Singlish.	Official-source launch/deployment description only.	No claim of safety, legality, compliance, usage, accuracy, procurement validity, national uniqueness beyond the page wording, or real-world outcomes.	Exact public agency page was reachable and contains a concrete launch/action rather than only a generic policy or index surface.	Archive page; extract exact quoted passages; verify date discrepancy between URL 2025-11-06 and page publication 2025-11-08; identify whether any independent or technical source exists.	Only consider after reviewed-core hardening; do not treat as harm, failure, or obscure AI without additional case evidence.	harden_candidate
https://slsa.dev/spec/v1.2	closed_noncase_source_surface	https://slsa.dev/spec/v1.2/	slsa.dev	slsa.dev	SLSA specification v1.2	P3_standard_or_spec_surface	software-supply-chain standard; C2PA-adjacent		International / multi-stakeholder	The URL is an approved SLSA specification page describing supply-chain security levels and provenance concepts.	Specification existence only.	No AI incident, deployment, legal finding, safety finding, adoption, prevalence, or compliance claim.	Standards/specifications are generic source surfaces and the fetched page contains no concrete AI edge-case event or finding.	Concrete event/finding tied to AI use would be required.	Not ObscureAI material unless a separate hardened case is later accepted.	close_noncase
https://spdp.gob.ec/wp-content/uploads/2026/02/ResolIA.pdf	closed_noncase_source_surface	https://spdp.gob.ec/wp-content/uploads/2026/02/ResolIA.pdf	Resolución Nº SPDP-SPD-2026-0009-R	spdp.gob.ec	Resolución Nº SPDP-SPD-2026-0009-R	P2_official_regulator_source	public-sector; data-protection; automated decision	2026-02	Ecuador	The official SPDP PDF is a regulator resolution concerning personal-data protection and AI/automated-processing controls.	Official normative/regulatory text only.	No violation, enforcement outcome, incident, safety finding, compliance finding, or deployment proof.	Fetched PDF is a legal/policy instrument; it does not by itself record a concrete edge-case event/finding.	Extract clauses only if using as legal context; need separate concrete public event/finding for reviewed-core.	Not ObscureAI material without a separate reviewed-core case.	close_noncase
https://spdx.dev	closed_noncase_source_surface	https://spdx.dev/	spdx.dev	spdx.dev	SPDX project home	P3_standard_or_spec_surface	SBOM; AI/data/security references		International / Linux Foundation	The SPDX home page describes SPDX as an open standard for SBOMs and other AI, data, and security references.	Project/specification surface only.	No case, incident, adoption prevalence, compliance, safety, or vulnerability claim.	Fetched page is a standards/project home with news and descriptive material, not a concrete AI edge-case record.	Need a specific event/finding/vulnerability record, not the project homepage.	Not ObscureAI material.	close_noncase
https://spec.c2pa.org/specifications/specifications/2.2/specs/C2PA_Specification.html	closed_noncase_source_surface	https://spec.c2pa.org/specifications/specifications/2.2/specs/C2PA_Specification.html	spec.c2pa.org	spec.c2pa.org	C2PA Technical Specification 2.2	P3_standard_or_spec_surface	C2PA; provenance; content credentials	2.2	International / C2PA	The URL is the C2PA 2.2 technical specification for Content Credentials, manifests, claims, validation, and related mechanisms.	Technical specification existence only.	No exploit, misuse, validation failure, deployment, prevalence, compliance, or safety claim.	Specification text is a generic standards surface; no concrete edge-case event/finding was present in the inspected source.	Need a separate concrete C2PA/AI event or finding with direct source text.	Not ObscureAI material.	close_noncase
https://supervalores.gob.pa/panama-lanza-hub-de-innovacion-financiera-para-impulsar-inclusion-y-desarrollo-sostenible	closed_noncase_source_surface	https://supervalores.gob.pa/panama-lanza-hub-de-innovacion-financiera-para-impulsar-inclusion-y-desarrollo-sostenible/	Panamá lanza Hub de Innovación Financiera para impulsar inclusión y desarrollo sostenible	supervalores.gob.pa	Panamá lanza Hub de Innovación Financiera para impulsar inclusión y desarrollo sostenible	P2_official_public_agency_source	financial innovation hub; regulatory sandbox adjacent		Panama	The official SMV page describes launch of a financial innovation hub for inclusion and sustainable development.	Fintech/innovation-hub source-surface only.	No AI sandbox, AI deployment, incident, legal/safety finding, or case claim.	Fetched page is fintech-oriented and does not expose a concrete AI edge-case record.	Need explicit AI-specific event/finding in an original source.	Not ObscureAI material.	close_noncase
https://talgildu.fo/talgildu-foeroyar/a-breddanum/forkanning-um-vitliki-handad-klart-at-fara-undir-heildaraetlan	closed_noncase_source_surface	https://www.talgildu.fo/talgildu-foeroyar/a-breddanum/forkanning-um-vitliki-handad-klart-at-fara-undir-heildaraetlan	Forkanning um vitlíki handað: Klárt at fara undir heildarætlan	talgildu.fo	Forkanning um vitlíki handað: Klárt at fara undir heildarætlan	P2_official_public_agency_source	AI strategy; pre-study; public-sector	2026-05-05	Faroe Islands	The page says an AI pre-study was handed to the finance minister to support a future overall plan for responsible AI use in the Faroe Islands.	Planning/pre-study handover only.	No concrete deployment, procurement award, incident, finding, legality, safety, compliance, or prevalence claim.	Official page is an AI policy/planning source; it lacks a bounded edge-case event/finding suitable for hardening.	Need a specific AI system action, procurement, incident, or official finding.	Not ObscureAI material.	close_noncase
https://tandfonline.com/journals/gair20	closed_noncase_source_surface	https://www.tandfonline.com/journals/gair20	tandfonline.com	tandfonline.com	Accountability in Research journal home	P3_index_or_venue_surface	research integrity; journal index		International / publisher venue	The locator is a Taylor & Francis journal home/index page for Accountability in Research.	Venue/index existence only.	No article claim, misconduct finding, AI case, publication-status claim, or research-integrity outcome.	Local metadata and fetched response identify a journal venue surface; journal homepages are noncase source surfaces.	Need a specific article, correction, retraction, finding, or official record with exact source text.	Not ObscureAI material.	close_noncase
https://ted.europa.eu/en/notice/-/detail/3515-2024	closed_noncase_source_surface	https://ted.europa.eu/en/notice/-/detail/3515-2024	TED notice 3515-2024	ted.europa.eu	TED notice 3515-2024	P3_procurement_negative_control	AI procurement noise	2024	European Union / TED	Local ledger marks ted-3515-2024 as excluded negative control/keyword noise rather than AI procurement evidence.	Negative-control procurement locator only.	No AI procurement, deployment, buyer failure, legality, safety, compliance, or disclosure inference.	Exact URL returned no reviewable text in this run and local audit trail explicitly treats it as non-AI keyword noise.	Need original notice text showing concrete AI-specific procurement or finding.	Not ObscureAI material.	close_noncase
https://tem.fi/hanke?tunnus=TEM050:00/2024	closed_noncase_source_surface	https://tem.fi/hanke?tunnus=TEM050:00/2024	Government proposal for supervision of certain AI systems - stage I	tem.fi	Government proposal for supervision of certain AI systems - stage I	P2_official_public_agency_source	AI Act supervision; legislative proposal		Finland	The TEM project page concerns a government proposal for supervision of certain AI systems and related legal amendments.	Legislative/project status only.	No concrete enforcement action, deployment, incident, safety finding, compliance finding, or prevalence claim.	Official project/law-preparation pages are policy surfaces unless they contain a concrete case-level event or finding; this one does not.	Need a specific public event/finding or implementation record.	Not ObscureAI material.	close_noncase
