signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-22A0189D753F3E11	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_SOURCE_REFRESH.csv	57	sha256:4991e001a191a3804a8d581c89cd8e7c00a3fb9f40c72d90e1260ce06562c2f0	LC,Saint Lucia,I05,Government portal search: automated decision,Government of Saint Lucia,https://www.govt.lc/search/automated%20decision,2026-05-31,official website search,negative search,L,Additional official portal search target for algorithmic-transparency	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22A0F20CF6DF482D	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv	100	sha256:574d51741715745b659698a034be5d963cf10172f22fa130d1ffa19d25c397b7	"DEP-CA-AI-REG-031,CA-AI-REG,Government of Canada AI Register,Canada,2526-CSPS-EFPC-029,""AI Tutor Chatbot (ELB, AITutorPro, Mizou)"",https://open.canada.ca/data/en/dataset/fcbc0200-79ba-4fa4-94a6-00e32facea6b,In production,deployed_or_production,yes,official CSV"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22BD283893AFB6C1	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	401	sha256:e95c8f173b6cdad171646f00bd3d6cb763b3bbf4bf304ca108212d77005aac41	"LK,Sri Lanka,I03,FinTech Regulatory Sandbox Framework,Central Bank of Sri Lanka,https://www.cbsl.gov.lk/en/node/19680,2026-05-30,official central bank page,Current page for the CBSL FinTech Regulatory Sandbox Framework,H,""Sandbox evidence is financial-sector s"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22C09DFE0AEC65AA	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	26	sha256:14c3cbdcf6eab8b16d5046dfc1411fd35ecc2891a060cde48896b6044d28754e	ALL-NL-ALG-REG-0025,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-68976385,Environment: Leges calculation,https://algoritmes.overheid.nl/en/algoritme/68976385,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Regis	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22CD4D06EA1FFAB7	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl	326	sha256:eebf8de138523fe98c4959fc8570cb933b91725b151494440ca2c501b4388195	"{""already_in_main_dataset"": false, ""authors"": [""Bernd W. Wirtz"", ""Jan C. Weyerer""], ""category"": ""scholarly-index-result"", ""container_title"": ""Global Encyclopedia of Public Administration, Public Policy, and Governance"", ""corpus_version"": ""v0.2-working"", ""doi"":"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22CFCE84439E650D	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/p0-source-packs/p0-verification-source-packs-v0.2.md	46	sha256:e4cc9f6962c10c00c4887a04166c5f1cf6f77dcd9d6d2ca81e347179caaeed98	| Regulation - EU - 2024/1689 - EN - EUR-Lex<br>https://eur-lex.europa.eu/eli/reg/2024/1689/oj | 200 | `555f43ae11ea69d1` | logging: technically feasible, taking into account available techniques or a combination of such techniques, such as watermarks, metadat	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22D7787DC3CEED9E	first_pass_reviewed	hold_needs_human_translation	translation_sensitive_candidate	candidate appears to depend on non-English or translated public evidence	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/staged-preprint-packages/atlas-data-method-staged-package-20260607T080358Z/sources/sources.md	141	sha256:aabd6d943879161899d558964dee68316f2c3b98eaaf5b4c4d6215a857eb4c1b	- Source: Accelerate Estonia, `Experimentation framework`; URL: `https://accelerate.ee/experimentation-framework/`; access date: `2026-06-07T04:42:03Z`; language: English; jurisdiction: Estonia; source family: government innovation-lab page; rights/terms: publ	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22D93F6938913414	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-procurement-gap/results/boost/public-ai-procurement-gap-boost-004/evidence-delta.json	525	sha256:86fa3b24f23b8b562853766e6fc5ca04a5b3d0a6fe75d627656d13406566a1f1	"source_name: ""City of Helsinki AI Register governance pages and sitemap"","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-22EF3E5360BE64FD	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1618	sha256:aa6053812ad54ae777091069fd84b32f2b482d484856dc684b866eaf07a0c92c	pallas-readiness-sprint-2,SI,Slovenia,I02,Nacionalni ekosistem za umetno inteligenco - competent bodies under ZIUDHPUI,Ministrstvo za digitalno preobrazbo / GOV.SI,https://www.gov.si/teme/nacionalni-ekosistem-za-umetno-inteligenco/,2026-05-30,official governme	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-230CD763DCE849E2	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv	1449	sha256:55e29d98f75008af1201425353f1ce28749ce937bf4a5723c21a6395248ecfa7	ALL-CA-AI-REG-0034,CA-AI-REG,Government of Canada AI Register,Canada,2526-CATSA-ACSTA-001,Sharepoint Chatbots,https://open.canada.ca/data/en/dataset/fcbc0200-79ba-4fa4-94a6-00e32facea6b,In production,deployed_or_production_or_in_use,yes,official Canada AI Regi	needs direct source, source-pack resolution, or translation-aware review before example promotion
