queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-03609	LIMEN-SIGNAL-F72D1FCD484DEF6C	country_gap_no_parent_source		Malaysia observability research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:183	Generic country/query queue row has no concrete public source URL in local row/context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Extract a named official/regulator/vendor/court/register/procurement surface before direct-source review.
BPSE-03610	LIMEN-SIGNAL-F73B4DEA0A2E3F86	country_gap_no_parent_source		Mauritania observability research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:232	Generic country/query queue row has no concrete public source URL in local row/context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Extract a named official/regulator/vendor/court/register/procurement surface before direct-source review.
BPSE-03611	LIMEN-SIGNAL-F79159B28494577A	source_url_extracted	https://www.regjeringen.no/en/whats-new/gjor-norge-klar-for-trygg-og-innovativ-ki-bruk/id3093081/	Paving the way for safe and innovative use of AI in Norway — Government of Norway / Ministry of Digitalisation and Public Governance	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:34084	Country top_sources names an I03 planned AI sandbox context URL.	Processing-state parent-source extraction only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Human direct-source review of extracted/selected public source before any promotion.
BPSE-03612	LIMEN-SIGNAL-F7D14CFB645F8E1E	country_gap_no_parent_source		Reunion country-profile indicator placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:27569	Country-profile indicator/gap row has no query-specific parent source URL in local context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Return to country profile/source-pack and identify a named underlying public source before review.
BPSE-03613	LIMEN-SIGNAL-F7FB44F89509F62B	country_gap_no_parent_source		Eswatini observability research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:224	Generic country/query queue row has no concrete public source URL in local row/context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Extract a named official/regulator/vendor/court/register/procurement surface before direct-source review.
BPSE-03614	LIMEN-SIGNAL-F827892A89051410	country_gap_no_parent_source		Guatemala observability research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:225	Generic country/query queue row has no concrete public source URL in local row/context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Extract a named official/regulator/vendor/court/register/procurement surface before direct-source review.
BPSE-03615	LIMEN-SIGNAL-F89BCDC7D4B39E94	country_gap_no_parent_source		Gambia country-profile indicator placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:30621	Country-profile indicator/gap row has no query-specific parent source URL in local context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Return to country profile/source-pack and identify a named underlying public source before review.
BPSE-03616	LIMEN-SIGNAL-F8F10D505172127E	country_gap_no_parent_source		Trinidad and Tobago observability research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:208	Generic country/query queue row has no concrete public source URL in local row/context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Extract a named official/regulator/vendor/court/register/procurement surface before direct-source review.
BPSE-03617	LIMEN-SIGNAL-F8FD0DE0B4A4B954	country_gap_no_parent_source		Greenland observability research queue placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:209	Generic country/query queue row has no concrete public source URL in local row/context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Extract a named official/regulator/vendor/court/register/procurement surface before direct-source review.
BPSE-03618	LIMEN-SIGNAL-F912E58C9C8B7906	country_gap_no_parent_source		Togo country-profile indicator placeholder	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:33228	Country-profile indicator/gap row has no query-specific parent source URL in local context.	Processing-state placeholder triage only; no incident truth, legal, safety, compliance, prevalence, or ranking claim.	Return to country profile/source-pack and identify a named underlying public source before review.
