queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-03345	LIMEN-SIGNAL-A58AED278945EA4F	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21617	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03346	LIMEN-SIGNAL-A5A2A5889F9C35A0	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	36884	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03347	LIMEN-SIGNAL-A5D13301BDD9B0E3	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	213	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03348	LIMEN-SIGNAL-A627C71A826A5D62	research_queue_query_bundle	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	237	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03349	LIMEN-SIGNAL-A6360926CBCEA807	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	193	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03350	LIMEN-SIGNAL-A6F19AF80506DDED	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	183	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03351	LIMEN-SIGNAL-A81B3450D04149F8	research_queue_query_bundle	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	238	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03352	LIMEN-SIGNAL-A830E0A11E9A001A	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	32313	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03353	LIMEN-SIGNAL-A867770351737E0E	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	22397	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03354	LIMEN-SIGNAL-A88F223AF0F0472F	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	19186	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03355	LIMEN-SIGNAL-A8AA383A425B8769	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	251	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03356	LIMEN-SIGNAL-A8C28910B11D94A0	research_queue_query_bundle	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	235	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03357	LIMEN-SIGNAL-A8FE3134C9783151	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	20871	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03358	LIMEN-SIGNAL-A967A32BA5375878	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	31536	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03359	LIMEN-SIGNAL-A977857C1D2FCB77	research_queue_query_bundle	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	222	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03360	LIMEN-SIGNAL-A9D32C3F9A76213B	research_queue_query_bundle	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	184	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03361	LIMEN-SIGNAL-A9E5181C3A726BE4	research_queue_query_bundle	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	198	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03362	LIMEN-SIGNAL-A9EB516F61F70C2E	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	28194	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03363	LIMEN-SIGNAL-A9F369C2F199ACA5	research_queue_query_bundle	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	189	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03364	LIMEN-SIGNAL-AA9A7D324827CD1D	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	33533	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03365	LIMEN-SIGNAL-AB0B2864BED79DD9	atlas_indicator_or_profile_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	23008	Atlas indicator/profile row is an already-derived wrapper and does not itself expose a named reviewable source surface.	May state only that the local atlas points toward a source category; no source existence or substantive claim.	Extract a named source from nearby evidence rows before source-surface review.
BPSE-03366	LIMEN-SIGNAL-AC67F1F01B57A9C7	research_queue_query_bundle	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	222	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03367	LIMEN-SIGNAL-AC8961FD7B2F73E5	research_queue_query_bundle	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	197	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
BPSE-03368	LIMEN-SIGNAL-AD576813CE9A4A30	research_queue_query_bundle	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	216	Research-queue row lists country/query prompts but no named official, regulator, register, notice, procurement, court, or vendor source surface.	May state only that this is a generated source-discovery lead; no source existence or substantive claim.	Resolve one named direct public source surface, or close as negative evidence if targeted local review remains empty.
