signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-22B528890F497E31	merge_existing_surface	existing_modeled_surface	Points to an already-modeled local register-like surface; deduplicate instead of re-promoting.	Deduplication of an existing modeled surface only.	Merge into the existing surface ledger or sampled-surface record.	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-022/source-resolution-side-panel-join-v0.1.csv
LIMEN-SIGNAL-22B7E1ACF80BF38D	negative_evidence_candidate	bounded_negative_or_gap	Row records a bounded absence, gap, or weak-source finding rather than a positive direct surface.	Negative-evidence note only; inherently non-exhaustive.	Keep as negative evidence or gap note; do not promote as a direct surface.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-22BA89007BD34471	needs_named_source_extraction	wrapper_or_index	Wrapper/index/context row points toward a register-like surface but does not expose one reviewable named surface yet.	Need a named direct source before any reviewed example claim.	Extract the named direct source from local wrapper metadata first.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-22BB0BBBC0F14DA8	needs_named_source_extraction	wrapper_or_index	Wrapper/index/context row points toward a register-like surface but does not expose one reviewable named surface yet.	Need a named direct source before any reviewed example claim.	Extract the named direct source from local wrapper metadata first.	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/records.jsonl
LIMEN-SIGNAL-22C03590383108C4	needs_named_source_extraction	wrapper_or_index	Wrapper/index/context row points toward a register-like surface but does not expose one reviewable named surface yet.	Need a named direct source before any reviewed example claim.	Extract the named direct source from local wrapper metadata first.	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192929Z/claim-support-curated.json
LIMEN-SIGNAL-22C173CCEE89F162	merge_existing_surface	existing_modeled_surface	Points to an already-modeled local register-like surface; deduplicate instead of re-promoting.	Deduplication of an existing modeled surface only.	Merge into the existing surface ledger or sampled-surface record.	/srv/tyche/gaia/tyche-research-vault/submissions/eu-agent-atlas-release-2026-06-01/02-zenodo-artifact/artifact/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-1a7f2679ef4e5517.bin
LIMEN-SIGNAL-22C3ACC5819A8C05	needs_named_source_extraction	wrapper_or_index	Wrapper/index/context row points toward a register-like surface but does not expose one reviewable named surface yet.	Need a named direct source before any reviewed example claim.	Extract the named direct source from local wrapper metadata first.	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-22D0D402D4CFE77E	needs_named_source_extraction	wrapper_or_index	Wrapper/index/context row points toward a register-like surface but does not expose one reviewable named surface yet.	Need a named direct source before any reviewed example claim.	Extract the named direct source from local wrapper metadata first.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T192817Z/claim-support-curated.csv
LIMEN-SIGNAL-22D6E9F09A86C0C6	negative_evidence_candidate	bounded_negative_or_gap	Row records a bounded absence, gap, or weak-source finding rather than a positive direct surface.	Negative-evidence note only; inherently non-exhaustive.	Keep as negative evidence or gap note; do not promote as a direct surface.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-22D855F7451C909C	reject_noise	derived_or_internal_noise	Derived/internal/scholarly/config/manuscript artifact; not a direct source surface.	No direct-source claim supported from this row.	Drop from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/journal.md
LIMEN-SIGNAL-22D8F00155FC97C0	reject_noise	derived_or_internal_noise	Derived/internal/scholarly/config/manuscript artifact; not a direct source surface.	No direct-source claim supported from this row.	Drop from the direct-source queue.	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json
