signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-9FFB20EC305F387D	needs_named_source_extraction	source_pack_or_country_profile	Wrapper/profile row points toward sources but does not expose a named review target.	Only source-direction or proxy linkage may be claimed from this row.	extract a named underlying source surface first	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-9FFF858DE98DED45	needs_named_source_extraction	index_row	Index/record row may help trace sources but does not itself expose a direct reviewable surface.	Only unresolved source-direction may be claimed from this row.	extract a named direct source from local metadata first	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/facts.jsonl.bak-cycle-347-active-lanes-61-foreign-language-and-pacific-law-hardening
LIMEN-SIGNAL-A002486076C537B3	needs_named_source_extraction	index_row	Index/record row may help trace sources but does not itself expose a direct reviewable surface.	Only unresolved source-direction may be claimed from this row.	extract a named direct source from local metadata first	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-A0031AFA77804E85	translation_review_needed	translation_sensitive_direct_source	Local evidence points to a plausible direct official surface, but the relevant local evidence is materially non-English or translation-sensitive.	May claim only tentative direct-source existence pending translation-aware review.	route for translation-aware review of the named local source	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-latest.jsonl
LIMEN-SIGNAL-A0045371290099A9	reject_noise	derived_scholarly_artifact	Derived scholarly/index artifact is not a direct-source surface.	No direct-source claim should be made from this derived artifact.	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/runtime/hermes/gaia-source-current-index.html
LIMEN-SIGNAL-A00D5B96F8944902	needs_named_source_extraction	index_row	Index/record row may help trace sources but does not itself expose a direct reviewable surface.	Only unresolved source-direction may be claimed from this row.	extract a named direct source from local metadata first	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-A00DCE846C721BD7	reject_noise	derived_scholarly_artifact	Derived scholarly/index artifact is not a direct-source surface.	No direct-source claim should be made from this derived artifact.	drop from the direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/global-south-brazil-history.jsonl
LIMEN-SIGNAL-A010928BB1AF17D6	negative_evidence_candidate	search_negative_or_weak_source	Local row preserves a bounded negative finding or weak-source limit.	Only bounded absence/evidence-limit wording is supportable from this row.	retain as negative evidence with explicit checked-surface bounds	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-A012B4FD50EDB9C5	source_reviewed_candidate	direct_official_source_surface	Local evidence names a concrete official portal/API surface suitable for bounded review.	May claim bounded existence of this official source surface only.	review the named official source surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv
LIMEN-SIGNAL-A013C0985AC8A637	needs_named_source_extraction	source_pack_or_country_profile	Delta row points toward a named regulator context but does not itself expose the reviewable official surface.	Only source-direction or proxy linkage may be claimed from this row.	extract the named direct regulator source from local metadata first	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SCORE_CHANGES.csv
