source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://gov.gs/document/procurement-policy-02-23	closed_noncase_source_surface	https://gov.gs/document/procurement-policy-02-23/	Procurement Policy — Government of South Georgia and the South Sandwich Islands	gov.gs							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://government.pn/s/GPI-Policy-Procurement.pdf	closed_noncase_source_surface	https://www.government.pn/s/GPI-Policy-Procurement.pdf	Government of the Pitcairn Islands — GPI Policy - Procurement	government.pn							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://industry.gov.au/science-technology-and-innovation/technology/artificial-intelligence	closed_noncase_source_surface	https://www.industry.gov.au/science-technology-and-innovation/technology/artificial-intelligence	Artificial intelligence policy page	industry.gov.au							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://marchespublics.gov.ma/pmmp	closed_noncase_source_surface	https://www.marchespublics.gov.ma/pmmp/	Portail Marocain des Marchés Publics — Public procurement portal	marchespublics.gov.ma							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://mof.gov.nu/wp-content/uploads/2024/08/Niue-Procurement-Policy-2024.pdf	closed_noncase_source_surface	https://mof.gov.nu/wp-content/uploads/2024/08/Niue-Procurement-Policy-2024.pdf	Niue Ministry of Finance — Niue Procurement Policy 2024	mof.gov.nu							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://mof.gov.ws/our-services/operations-management-department/procurement-monitoring-services-division	closed_noncase_source_surface	https://www.mof.gov.ws/our-services/operations-management-department/procurement-monitoring-services-division	Ministry of Finance — Procurement and Monitoring Services Division	mof.gov.ws							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://ntb.sc/regulatory-framework	closed_noncase_source_surface	https://www.ntb.sc/regulatory-framework	National Tender Board / Government of Seychelles — National Tender Board Regulatory Framework	ntb.sc							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_policy_or_law_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://ats.aq/e/tools-and-resources.html	closed_noncase_source_surface	https://www.ats.aq/e/tools-and-resources.html	Tools and Resources - Antarctic Treaty databases	ats.aq							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_register_or_transparency_surface / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://adilet.zan.kz/rus/docs/Z1500000434	closed_noncase_source_surface	https://adilet.zan.kz/rus/docs/Z1500000434	Law on Public Procurement	adilet.zan.kz							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_source_surface_context_only / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://arap.cv	closed_noncase_source_surface	https://www.arap.cv/	ARAP official public procurement regulator portal	arap.cv							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_source_surface_context_only / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://armp.sn	closed_noncase_source_surface	https://www.armp.sn/	ARMP official procurement regulator portal	armp.sn							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_source_surface_context_only / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://arpt.gov.gn?s=sandbox	closed_noncase_source_surface	https://www.arpt.gov.gn/?s=sandbox	Government/ARPT/ANDE/ANSSI public searches for sandbox terms	arpt.gov.gn							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_source_surface_context_only / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://artec.mg	closed_noncase_source_surface	https://www.artec.mg/	ARTEC site search and legal pages checked	artec.mg							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_source_surface_context_only / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
https://cbl.gov.ly?s=sandbox	closed_noncase_source_surface	https://cbl.gov.ly/?s=sandbox	Central Bank of Libya - Central Bank search for sandbox terms	cbl.gov.ly							Source-surface accounting only; no incident, deployment, legal, safety, compliance, prevalence, or reviewed-core claim.	Do not treat this source surface as a case or ObscureAI record.	Local fallback from prior disposition noncase_source_surface_context_only / closed_noncase_source_surface after Hermes 429.	No reviewed-core action; row is closed as noncase source surface unless future evidence establishes a bounded case.	No ObscureAI action; not a case-level record.	closed_noncase_source_surface
