signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-2CBAADF5A26A9DB2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	337	sha256:e821b9255d116f0b91eef55fb7be7196b79f2154c684f551022b71e29c81dab1	VN,Vietnam,I05,Search target: public algorithm/automated-decision/AI-system register on official Vietnam portals,Government of Viet Nam / relevant ministries,https://chinhphu.vn/,2026-05-31,negative evidence search target,Negative evidence candidate for absenc	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2CC90CAD315021A6	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	7365	sha256:5042676059c721cba24bda957760d8caa16459a3cc7ff629f95220ba57a64d00	"summary: ""Georgia shows operational adjacent digital, trust-services, cybersecurity, procurement and fintech-sandbox infrastructure, but first-pass public evidence for AI-specific law, AI competent authority, public algorithm registers, AI procurement govern"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2CD85CBB1DA6B56F	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	identity-provenance	deepfake	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-governance-monitors-v0.1.csv	11	sha256:d47647f898784519b8741849a9209770139e9ef2a093604d183740f2bf9a88bf	"ncsl-ai-legislation-database,Artificial Intelligence Legislation Database,National Conference of State Legislatures,legislative organization,official_legislative_database,state_or_subnational_legislation|legislation_and_regulation,""United States state, territo"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2CD8BC583CDA969F	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-seedtune-20260604T044720Z	140	sha256:88292e0dc75a79a36396dfaa9263426198ffca5db57869791aee34bed9eaba50	"purpose: ""Remote-only Hermes v0.2 expansion seeds for AI governance, evidence infrastructure, standards, sandboxes, public algorithm registers, and books/theory."","	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2CDE433C0D73C075	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	224	sha256:20a6e61657d15be703511593abf2d94577a5eea00063bedb4c8f0acfe7cb4d9d	ST,Sao Tome and Principe,I03,Inteligência Artificial – Relatório de Avaliação de Prontidão,INIC-hosted UNESCO / Ministry of Education Culture Science and Higher Education,https://inic.gov.st/viewdoc.php?id=18,2026-05-31,official_hosted_ai_readiness_report,nega	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2CE2E1E51C2C508D	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	367	sha256:9505aa86775a18f29b6cd093d6bd51668d6aae26b6a828d1876c03c77bf7b296	- I08: Public procurement / public-sector AI governance evidence is fragmented. KOINNO and digital-administration sources show capacity but not a consolidated AI procurement control framework.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2CE432BDD921BFC8	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	103	sha256:8a03c4dfb2bd01564f5874188c1f9763fa7c7a75c0a08123f3b87247fe7745a1	CX,Christmas Island,I05,Shire of Christmas Island official site search,Shire of Christmas Island,https://www.shire.gov.cx/,2026-05-31,official_local_government_portal,negative_evidence,L,Public site checks for AI/algorithm register terms did not identify a Chr	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2D1189FFAC9231E0	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv	237	sha256:27cf24a219f7300d08279bf7f5afc45d86225f17170194f3197078a4cd5f260f	TL,Timor-Leste,I10,TIC e-government readiness survey 2021,TIC Timor I.P.,https://s3-api.minio.apps.gov.tl/portaltictimor/filepdf/e-gov_readiness_survey_tetum_final.pdf,2026-05-31,official_digital_government_report,context_only,M,E-government readiness survey g	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2D1C8B125893105C	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/cross-strata-field-coding-starter-pack-v0.1.csv	2	sha256:3044139d9f83612b5221f93f92d0d12c3b02f16beafb23a833e5d39ea84ac8e9	CSFCSP-001,CA-AI-REG,Government of Canada AI Register,Canada,active_register,2526-AAFC-AAC-002,AgPal Chat,https://open.canada.ca/data/en/dataset/fcbc0200-79ba-4fa4-94a6-00e32facea6b,In production,1,160,6.09,first_non_dutch_direct_register_slice,Largest non-Dut	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-2D2BF59904800D7E	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	360	sha256:a87cb4a69b3a79fb495f072c90b9e343ebc5cd1f246682c8d7be823fd3481f50	4,ML,Mali,I05,,0,L,0,M,,,,Limited checks of official government/legal portals found no algorithm register or public automated-decision register evidence. Negative evidence is not exhaustive.,,,ml-source-hardening,0.0,L->M,confidence_only,true,,	needs direct source, source-pack resolution, or translation-aware review before example promotion
