signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-ED14E44833854E5C	negative_evidence_candidate	negative_search_surface	Matrix row records official-source negative finding for Puerto Rico sandbox evidence.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep as negative-evidence queue item	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-ED17ABFB9F71E2BC	translation_review_needed	official_non_english_surface	Names a plausible official source surface but local evidence is materially non-English or translation-sensitive.	translation-safe source review only; no legal or policy conclusion from machine translation	route to translation-aware source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-latest.jsonl
LIMEN-SIGNAL-ED2DE9BD5911B6B3	negative_evidence_candidate	negative_search_surface	Summary row records a bounded negative public-source finding, not a named positive surface.	must resolve direct public source before promotion	keep as negative-evidence queue item	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SUMMARY.md
LIMEN-SIGNAL-ED305EBA6FFDD6D3	source_reviewed_candidate	official_source_surface	Row names a concrete official or institutional source surface suitable for bounded source-surface review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	review named surface only	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-ED3A31A680641082	source_reviewed_candidate	official_source_surface	Row names a concrete official or institutional source surface suitable for bounded source-surface review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	review named surface only	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-ED423594A041871A	negative_evidence_candidate	negative_search_surface	Row records a bounded search-negative or evidence-limit result on named public materials.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep as negative-evidence queue item	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv
LIMEN-SIGNAL-ED484FCB0ECBD15E	merge_existing_surface	existing_registry_surface	Points to an already-modeled registry surface and should be deduplicated.	must resolve the underlying source before any reviewed example or paper claim	merge into existing source surface	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-ED6371554223ECA9	merge_existing_surface	existing_registry_surface	Points to the already-modeled TAG Register surface; dedupe instead of promote again.	must resolve the underlying source before any reviewed example or paper claim	merge into existing source surface	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/governance-monitor-ai-policy-tracker-tracker__1__ai-policy-tracker-tracker.vercel.app__direct_public_fetch__3478436777e0b0bb.html
LIMEN-SIGNAL-ED6D0C37819B72BD	needs_named_source_extraction	proxy_or_wrapper	Local row points toward a source pack, wrapper, or adjacent artifact without a named reviewable source surface.	must resolve direct public source before promotion	extract one named direct source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-ED6EEF101368EBB4	source_reviewed_candidate	official_source_surface	Row names a concrete official or institutional source surface suitable for bounded source-surface review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	review named surface only	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv
