signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-4CD7C988954DBECC	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl	181	sha256:61c20e661e915c7bafde2aa03f984404a2ab029313ccb0f8382067d73383e432	"{""already_in_main_dataset"": false, ""authors"": [""Indurkhya Bipin"", ""Misztal-Radecka Joanna""], ""category"": ""scholarly-index-result"", ""container_title"": ""Frontiers in Artificial Intelligence and Applications Legal Knowledge and Information Systems"", ""doi"": ""10.32"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4CD8327698A55253	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv	100	sha256:9761a21a37e91583adfd1a0e709dabf503c37773228e6e2ebd3536d11cf90d95	KR,I09,3,H,3,H,No score change. Public Data Portal and AI Hub remain strong open-data/AI-dataset infrastructure evidence; not a substitute for algorithm registers or lifecycle controls.,false,kr-source-hardening	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4CECA1962DBC1CA2	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-high-visibility-exception-cohort-v0.1.json	241	sha256:3bd248ef384b3c1dc0238bbffb6fa18bbc7a7a85efb1d0774e6b26e6277ea86a	"summary: ""France shows strong public evidence for standards participation, digital identity/trust services, cybersecurity, and open-data infrastructure; AI Act implementation, authority designation, sandbox status, algorithm-register completeness, AI procure"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4CEFB7E2283FFF25	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21443	sha256:1fef4ae506eae260284e8521609da65bed87e056af2b66d706fbdb5b2eba2cd0	"weak_source_warning: ""Do not describe Lebanon as having an AI law or AI Act implementation framework based on the sources found.; Do not describe the Minister of State for Information Technology and Artificial Intelligence as a statutory AI competent authori"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4CF4264C21D27567	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/wipo-rss-query-queue-v0.2.md	18	sha256:45968b88df418525b96a5c057e4be3cc10af9003e7ff5eff69c81cd9ac89ac85	"| P2 | Public algorithm register | `(""algorithm register"" OR ""algorithmic accountability"" OR ""public sector"") AND (""artificial intelligence"" OR ""machine learning"") AND (audit OR evidence OR compliance)` |"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4CF535316999619C	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_COUNTRY_SCORE_DELTA.csv	146	sha256:cb674e89d4819fc5bdeadc360bdf7bbe82c5ccc72f4c082eaf5c5fc14f080757	TW,I05,0,L,0,L,Searches of official portals did not verify a public algorithm register or AI transparency inventory. Negative evidence remains weak and should not be treated as proof of absence.,TRUE,tw-source-hardening	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4D0DEE4EE0F0DDDA	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192929Z/claim-support-digest.json	2632	sha256:00d48be425b782c98c179d5686d8aca036449b6bcbe716b14b7319b67c9d0b01	"text: ""- URLs: - OK `https://accelerate.ee/experimentation-framework/` status=200 error= - OK `https://www.fi.ee/en/finantsinspektsioon/innovation-hub/paringud-ja-kontakt/test-environment` status=200 error= - OK `https://www.ttja.ee/ariklient/ohutus/tooted-t"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4D0E60ED3868D0FC	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-gaia-gaps-20260604T051859Z	4654	sha256:5684ccc6262c2600b877b6f4b83839067436e7813d9a49a5015e6220feb8dc4f	public-sector AI evidence,	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4D0FF7D9A67027D9	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv	37	sha256:94245f2cc2845f391374dd7f9337adb0cb45486f6909edde3a3a41f4480d6f0c	PG-036,rwanda-rbc-mbaza-covid-health-chatbot,RBC-Mbaza COVID-19 health-information chatbot,Digital Umuganda with GIZ Digital Transformation Center support,Rwanda Biomedical Centre (RBC) / national Rwandan health authority,healthcare,health,RW,Rwanda,jurisdicti	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4D144C783DE70EE2	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	687	sha256:3aefe1df55854ca92329d3cb8b4205783df7c1b94d09e88f170fd77fc61d45b8	pallas-readiness-sprint-1,MX,Mexico,I05,Plataforma Nacional de Transparencia,Sistema Nacional de Transparencia / INAI,https://www.plataformadetransparencia.org.mx/,2026-05-30,official transparency portal,Operational transparency/access-to-information portal th	needs direct source, source-pack resolution, or translation-aware review before example promotion
