signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-4ABB5E871A6E737F	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/books-theory-latest.md	79	sha256:0a001de450467edf5ea67313a57cdd7dcd9b79cab725ab9be45bc7f4541e1b58	5. **Regulating AI: Challenges and the Way Forward Through Regulatory Sandboxes**	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4ABD810DF9F9C779	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-wipo-query-history.jsonl	3	sha256:512541e52c773e5b6fc5d16fe70d0b057f96910f198fb8e445c20d258cb235f6	"{""category"": ""patent-landscape"", ""corpus_version"": ""v0.2-working"", ""country_label"": ""WO"", ""factory_record_id"": ""a47db64d586f5dded5bd6821"", ""jurisdiction_prefix"": ""WO"", ""lane"": ""patent-wipo-query"", ""lane_id"": ""patent-wipo-query"", ""material_kind"": ""patent"", ""pub"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4AC0A589B0F0291A	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/data/nekropolis-v0.2/MANIFEST.md	27	sha256:72ed26c1899ac3ede048f9b0431389b2c187704dc089c43cd0b7eb89602c2150	longer a Retraction Watch re-export with scraps.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4AC1B4FAF83F49CC	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z	2446	sha256:e85830bf91ab2cd9ed4acd8b8f6dba9d72a63e28a9f5c2864b87fb06857b0863	"why: ""Brazilian data-protection authority AI sandbox source; strong comparator for transparency, automated decision-making, and technical/administrative evidence."""	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4ACD78570BB33313	first_pass_reviewed	hold_needs_direct_source	needs_source_resolution	candidate is potentially relevant but does not yet expose a direct reviewable source in local metadata	must resolve direct public source before promotion	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl	219	sha256:1d933f0230168ac72a168feda456ce0ed5d9618de67290cf4b316b12a87f4302	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""288282cf899cb2f67ee170e75214ad4c0ce6faa6f774b032bc12ee67f55e41ea"", ""content_type"": ""text/html; charset=utf-8"", ""corpus_version"": ""v"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4AD1F1DA847E1A8C	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/systematic-literature-included-20260608.csv	4	sha256:90290861cb8ec8b34105e7cdf7ff69597c3ce7280b5cec9894b01abcaecea005	"Crossref,registers,""""""AI register"""" public sector transparency"",2413443,4,Public Sector AI Transparency Standard,,10.2139/ssrn.3986213,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.3986213,""registers: """"AI register"""" public sector transparency"",include,"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4AD45EEE755D24FB	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	1417	sha256:da86cd3ba06312341d94a1a0e929eca47d578a4d61690ea3eb0b8b42f8bc0e86	- First pass did not locate a central public algorithm register with live entries.	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4AD6FBA414754E28	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/05-policy-legal-synthesis/paper/venue/evidence-supply-chain-jipitec-preprint-anon.md	258	sha256:e46d9fd9f921094de54595a9262ec509a346c599343958dc7caf54143da1e29a	Transparency practice & Algorithm registers and public AI inventories & What systems can be found by the public & I05 \\	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4ADDE353334A034E	first_pass_reviewed	hold_needs_direct_source	source_pack_proxy_candidate	candidate is a source-pack/proxy row that appears to name an underlying public source	must resolve the underlying source before any reviewed example or paper claim	resolve underlying direct public source before review	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	AI register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-gap-map-v0.2.csv	4	sha256:88d2f42a6152b55e1d82e613fa6f06dced16d1dad487c37db000459d4b04e0d4	"GM-SRC-FI-HEL-AI,FI-HEL-AI,,City of Helsinki AI Register,active_register,source_level,substantive_page,""Helsinki, Finland"",Finland,Helsinki,en/fi/sv,https://ai.hel.fi/en/,2026-06-05,licence_unresolved,Public municipal website; reuse terms not fully assessed in"	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-4AE00EE9326AE454	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-14T08:35:44Z	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	87	sha256:7ebb3272ec8efda1cc2cd8f52f26f413fe185cdd1ce8b517a7075b5f9dbeb6c1	AI,Anguilla,high,D thin visibility,high,Anguilla AI Act implementation competent authority; Anguilla algorithm register public sector AI; Anguilla AI regulatory sandbox; Anguilla AI procurement public sector guidance; Anguilla AI audit logs provenance post-mar	needs direct source, source-pack resolution, or translation-aware review before example promotion
