row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-01238	LIMEN-SIGNAL-07E5DD794EF81E6F	needs_named_url_extraction	P3	regulator_or_public_authority	paired_direct_surfaces	public-sector	algorithm register	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/article-a-table-1-source-readiness-v0.2.csv	3	"article-a-t1-02,T1-02,Netherlands,TenderNed + Dutch Algorithm Register,""Buyer/owner names; notice metadata; register schema; query/detail field surfaces; sitemap lastmod metadata"",Primary method-QA pair,No probative authority-owner or ident"	Local readiness table names concrete Dutch source surfaces: TenderNed and the Dutch Algorithm Register.	surface existence/posture only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01239	LIMEN-SIGNAL-0BA7959EECA3B925	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_or_sectoral_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2290	"16,CL,Chile,I05,,1,M,1,M,,false,,""No score change: Ley 20.285 supports general transparency and Plataforma de Algoritmos Públicos supports emerging practice, but no statutory mandatory public algorithm register was confirmed."",,,,,,,,cl-sou"	local row names a concrete official/sectoral inventory, sandbox, testbed, or transparency surface for bounded source review	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01240	LIMEN-SIGNAL-0F7E87670E78AA4B	needs_named_url_extraction	P3	regulator_or_public_authority	named_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	29047	"title: ""AI Act regulatory sandboxes provisions"","	"Local row exposes a named reviewable source-surface title: AI Act regulatory sandboxes provisions"",."	May review only source-surface existence/posture from local evidence; no incident, compliance, prevalence, or legality claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01241	LIMEN-SIGNAL-29B36682FAEAC2F2	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1591	"16,MT,Malta,I03,,2,M,2,M,,true,,""No score change. Statutory evidence is stronger for establishment of national AI regulatory sandbox, but key provisions commence 2026-08-02 and direct MDIA sandbox pages were Cloudflare-blocked; operational"	Local metadata names a concrete institutional source surface suitable for bounded source-surface review.	May claim only that the local row names a reviewable direct source surface; no incident truth or prevalence claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01242	LIMEN-SIGNAL-68E50BE96E50A491	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_source_surface	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-012/kz-long-tail-queue-card-v0.1.json	102	"focus_queries: ""Kazakhstan AI Act implementation competent authority; Kazakhstan algorithm register public sector AI; Kazakhstan AI regulatory sandbox; Kazakhstan AI procurement public sector guidance; Kazakhstan AI audit logs provenance po"	Local metadata names a concrete government framework/source surface suitable for bounded review.	source posture only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01243	LIMEN-SIGNAL-69A8157EC75623CB	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1690	"12,NZ,New Zealand,I05,,2,M,2,H,,true,,""MBIE agency-level algorithm transparency page and Algorithm Use Policy materially strengthen evidence for charter-based transparency practice, but no unified public algorithm register was found."",,,,,,"	Derived review row names a concrete official/institutional source surface sufficient for bounded source-surface review.	source-surface existence/posture only; no operational, legal, or prevalence claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01244	LIMEN-SIGNAL-B6D8BDBFC3C466C4	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	853	"12,NZ,New Zealand,I05,,2,M,2,H,,true,,""MBIE agency-level algorithm transparency page and Algorithm Use Policy materially strengthen evidence for charter-based transparency practice, but no unified public algorithm register was found."",,,,,,"	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01245	LIMEN-SIGNAL-B7D5123169256B48	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1428	"14,LU,Luxembourg,I03,,1,M,2,M,,true,,""AI Strategy and dossier 8476 support a modest positive delta: CNPD data-protection AI sandbox evidence, LIST technical sandbox, and Article 12 requirement that CNPD establish at least one AI regulatory"	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01246	LIMEN-SIGNAL-BA0359589CBE748D	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	37	JO,Jordan,high,D thin visibility,high,Jordan AI Act implementation competent authority; Jordan algorithm register public sector AI; Jordan AI regulatory sandbox; Jordan AI procurement public sector guidance; Jordan AI audit logs provenance	Local metadata names a concrete official or institutional source surface suitable for bounded source-surface review.	May claim only that this named source surface exists locally for bounded source-surface review.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01247	LIMEN-SIGNAL-C6D78A2FB864A5BA	needs_named_url_extraction	P3	regulator_or_public_authority	named_second_pass_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2388	"17,SK,Slovakia,I03,,1,M,1,M,,true,,""AI Watch confirms strategy-level sandbox/pilot/innovation-lab intent, but no official active AI Act regulatory sandbox was found. Keep conservative."",,,,,,,,sk-source-hardening,none"	Second-pass row names a concrete official source surface for bounded review.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01248	LIMEN-SIGNAL-CB674E89EB693AE8	needs_named_url_extraction	P3	regulator_or_public_authority	official_transparency_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1232	"12,NZ,New Zealand,I05,,2,M,2,H,,true,,""MBIE agency-level algorithm transparency page and Algorithm Use Policy materially strengthen evidence for charter-based transparency practice, but no unified public algorithm register was found."",,,,nz"	Snippet names MBIE algorithm transparency page and Algorithm Use Policy as direct official surfaces.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01249	LIMEN-SIGNAL-D42B8D187D13CBE1	needs_named_url_extraction	P3	regulator_or_public_authority	named_second_pass_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv	1020	"16,AX,Aland Islands,I03,,0,L,1,M,,true,,""No operational public AI sandbox was found, but the draft AI bill now contains explicit proposed provisions for regulatory sandboxes and real-world testing, including participation and reporting duti"	Second-pass row names a concrete official source surface for bounded review.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01250	LIMEN-SIGNAL-D5F102BE2ACCB374	needs_named_url_extraction	P3	regulator_or_public_authority	named_second_pass_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1562	"16,AX,Aland Islands,I03,,0,L,1,M,,true,,""No operational public AI sandbox was found, but the draft AI bill now contains explicit proposed provisions for regulatory sandboxes and real-world testing, including participation and reporting duti"	Second-pass row names a concrete official source surface for bounded review.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01251	LIMEN-SIGNAL-DFB4FD88978D2203	needs_named_url_extraction	P3	regulator_or_public_authority	named_official_or_sectoral_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1262	"12,US,United States,I05,,2,M,2,H,,true,,""OMB eGov 2024 Federal Agency AI Use Case Inventory replaces weak portal evidence and raises confidence, but scope is federal agency AI use cases rather than a comprehensive national algorithm registe"	local row names a concrete official/sectoral inventory, sandbox, testbed, or transparency surface for bounded source review	source-surface posture only; scope may be sectoral/federal/reactive, not comprehensive	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01252	LIMEN-SIGNAL-E2EDA28956E9532E	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1623	"16,ZA,South Africa,I03,,2,H,2,H,,true,,""Fintech regulatory sandbox evidence remains strong enough for the sectoral-sandbox score, but IFWG old pretty URLs need replacement/manual recheck and no AI-specific sandbox was found."",,,,za-source-h"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
