signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-343AEAFF9F4D3416	translation_review_needed	translation_sensitive_surface	Plausible official surface is local but materially non-English or translation-sensitive.	local metadata supports plausible source-surface existence only	queue translation-aware local review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/southeast-asian-language-records.jsonl
LIMEN-SIGNAL-343D529AE18670A3	needs_named_source_extraction	wrapper_or_proxy	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-3443B645511EB15D	needs_named_source_extraction	wrapper_or_proxy	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-3447025F8316A8C7	needs_named_source_extraction	wrapper_or_proxy	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json
LIMEN-SIGNAL-3447D62686F74D74	negative_evidence_candidate	negative_gap_record	Local row is a gap, absence, weak-source, or evidence-limit record.	local row records search-negative or evidence-limit only	retain as negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-3448C3EF86030A78	needs_named_source_extraction	wrapper_or_proxy	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-344CB68BE8496DE7	reject_noise	derived_internal_noise	Derived manuscript, scholarly, script, or internal artifact; not a direct source surface.	not a direct-source surface candidate	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-344E4C28707F4706	negative_evidence_candidate	negative_gap_record	Local row is a gap, absence, weak-source, or evidence-limit record.	local row records search-negative or evidence-limit only	retain as negative-evidence row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-34506670E1F2B2CF	merge_existing_surface	existing_modeled_surface	Points to an already-modeled local AI/algorithm register surface; deduplicate.	deduplicate to existing local modeled surface only	link to existing local modeled surface	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/eu-agent-atlas-v0.1/exports/eu-agent-atlas-v0.1.csv
LIMEN-SIGNAL-34515E51EA679F84	needs_named_source_extraction	wrapper_or_proxy	Wrapper, summary, seed, or proxy row does not yet expose a named reviewable source surface.	underlying named source still unresolved	extract named source from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
