queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01273	LIMEN-SIGNAL-D8FA3F68DBE0E05E	parent_source_wrapper		Retraction Watch tiering / local raw snapshot	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md:55	Draft discusses release profiles and RW local snapshot but not one public parent URL.	processing-state source-surface existence only	human choose concrete Retraction Watch/public parent source if needed
BPSE-01274	LIMEN-SIGNAL-D90A799ED66C9132	country_gap_no_parent_source		Australia research-query row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:7	Country research queue placeholder lists queries/source families, not a parent source URL.	processing-state placeholder only	no parent-source extraction from this row
BPSE-01275	LIMEN-SIGNAL-D923072164227E6A	country_gap_no_parent_source		Papua New Guinea I05 negative finding	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:532	Score-review row states no public algorithm register identified; no concrete parent URL in row/context.	processing-state gap/score note only	no parent-source extraction from this row
BPSE-01276	LIMEN-SIGNAL-D92EB41BB292CAAA	parent_source_wrapper		Brazil sandbox source pack	/srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv:119-121	Local source pack lists ANPD, Banco Central, and CVM sandbox URLs; row needs human choice among multiple parents.	processing-state wrapper only	human choose one Brazil sandbox parent source
BPSE-01277	LIMEN-SIGNAL-D93078FAE8FD52D2	parent_source_wrapper		British Virgin Islands FSC/laws sandbox sources	/srv/tyche/shared/repos/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv:304-306	Local source pack lists FSC about-us, laws portal, and participants URLs; row needs human choice among multiple parents.	processing-state wrapper only	human choose FSC or laws parent source
BPSE-01278	LIMEN-SIGNAL-D958449B1F1DA254	source_surface_only_no_case		Nag, Roy, Sudhier 2025 (Emerald GKMC)	/srv/tyche/gaia/tyche-research-vault/notes/pnas-paper-e-novelty-pass-2026-05-27.md:47	Named comparator appears without local public URL; low-adjacency note only.	processing-state source-surface mention only	resolve DOI/URL separately before source review
BPSE-01279	LIMEN-SIGNAL-D96813E4E4EBC05C	source_surface_only_no_case		Research Integrity & Peer Review (BMC)	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-submission-prep-prompt-2026-05-22.md:229	Venue table row has no local public URL and is submission-planning context only.	processing-state source-surface mention only	resolve venue/source URL separately if needed
BPSE-01280	LIMEN-SIGNAL-D970C793D024FDF1	country_gap_no_parent_source		Christmas Island profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:432	Country profile/gap paragraph names no extractable parent source URL.	processing-state profile/gap note only	no parent-source extraction from this row
BPSE-01281	LIMEN-SIGNAL-D97A8C8B955E2660	country_gap_no_parent_source		Lebanon country review-load warning	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_REVIEW_LOAD.csv:62	Country warning row lists cautions but no concrete public URL.	processing-state profile/gap note only	no parent-source extraction from this row
BPSE-01282	LIMEN-SIGNAL-D99A9056DA91CDF9	country_gap_no_parent_source		Estonia profile	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:621	Country profile row is an aggregate warning with source names only, no URL.	processing-state profile/gap note only	no parent-source extraction from this row
