queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00769	LIMEN-SIGNAL-00D662EB4B666090	translation_source_reviewed	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government — Datamask	Reviewed local gap-map row for Dutch Register auto-translation; concrete source fields only, no original Dutch verification.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Keep as source-surface evidence; consult original Dutch page before any case-level claim.
BTR-00770	LIMEN-SIGNAL-048A9D8A43F60FB0	source_surface_only_no_case	English bulk CSV surface from Dutch Algorithm Register	https://algoritmes.overheid.nl/en/algoritme/88456515	Algorithm Register of the Dutch government — Sounding language	Local accession row gives title, URL, and In use status only; no translated detail text or edge-case claim.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Use only as accession/context row; fetch record-detail/original-language source before extraction.
BTR-00771	LIMEN-SIGNAL-054261CA293621BB	cross_project_duplicate	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government — Datamask	Duplicate local package surface for Datamask already represented by BTR-00769; no separate case claim.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Deduplicate to the reviewed Datamask source-surface row before downstream routing.
BTR-00772	LIMEN-SIGNAL-0B24D6C52C05BF8A	translation_source_reviewed	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government — Octobox Anonymisation	Reviewed local sample row for Dutch Register auto-translation; source text describes anonymisation support but not a case finding.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Keep source-surface only; check original Dutch before parent-source extraction or case use.
BTR-00773	LIMEN-SIGNAL-16F397FE35D6221D	cross_project_duplicate	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government — Octobox Anonymisation	Duplicate local package surface for Octobox Anonymisation already represented by BTR-00772.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Deduplicate to the reviewed Octobox source-surface row.
BTR-00774	LIMEN-SIGNAL-26DDC903C8760FFE	translation_source_reviewed	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government — Zylab Disclosure Support	Reviewed local preview gap-map row for Dutch Register auto-translation; source-surface details only.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Keep source-surface only; verify original Dutch before any case-level claim.
BTR-00775	LIMEN-SIGNAL-29993587A7D7E28F	cross_project_duplicate	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government — Zylab Disclosure Support	Duplicate non-preview package surface for Zylab Disclosure Support already represented by BTR-00774.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Deduplicate to the reviewed Zylab source-surface row.
BTR-00776	LIMEN-SIGNAL-32422A06F09905CD	cross_project_duplicate	English bulk CSV surface from Dutch Algorithm Register	https://algoritmes.overheid.nl/en/algoritme/88456515	Algorithm Register of the Dutch government — Sounding language	Duplicate Zenodo copy of the Sounding language accession row already represented by BTR-00770.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Deduplicate to the accession/context row; require record detail before extraction.
BTR-00777	LIMEN-SIGNAL-3E1231B925532FD9	cross_project_duplicate	English bulk CSV surface from Dutch Algorithm Register	https://algoritmes.overheid.nl/en/algoritme/88456515	Algorithm Register of the Dutch government — Sounding language	Duplicate package copy of the Sounding language accession row already represented by BTR-00770.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Deduplicate to the accession/context row; require record detail before extraction.
BTR-00778	LIMEN-SIGNAL-3E4F2126F7DF2F26	cross_project_duplicate	English auto-translation from Dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government — Zylab Disclosure Support	Duplicate gap-map surface for Zylab Disclosure Support already represented by BTR-00774.	processing-state source-surface/context only; no reviewed-core promotion, incident truth, legal, safety, compliance, prevalence, or ranking claim	Deduplicate to the reviewed Zylab source-surface row.
