signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-4F0D603A11F9D807	reject_noise	scholarly_index_noise	Scholarly index/article metadata, not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/nordic-language-latest.jsonl
LIMEN-SIGNAL-4F0F4704F3E86B97	negative_evidence_candidate	negative_search_summary	Local row records not-found or negative official-source search only.	not-found public evidence only	keep only as bounded not-found evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-4F1108481E6F4228	reject_noise	scholarly_index_noise	Scholarly index/article metadata, not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/spanish-portuguese-language-latest.jsonl
LIMEN-SIGNAL-4F1AAE823DC19888	negative_evidence_candidate	negative_search_summary	Local row records not-found or negative official-source search only.	not-found public evidence only	keep only as bounded not-found evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-4F1E1CD2F156678E	reject_noise	manuscript_noise	Internal draft prose, not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/projects/public-ai-procurement-gap/drafts/article-c-software-method-draft.md
LIMEN-SIGNAL-4F20E73F0AFCF50C	reject_noise	config_seed_noise	Internal seed/config term only, no named source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json
LIMEN-SIGNAL-4F30DAAB9F1B3DB3	merge_existing_surface	existing_register_surface	Duplicates an already-modeled local register surface or record sample.	deduplicate to existing modeled surface	deduplicate to existing surface ledger	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/source-role-vocabulary-v0.2.csv
LIMEN-SIGNAL-4F3258E1FBA3A955	reject_noise	manuscript_noise	Internal draft prose, not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/draft.md
LIMEN-SIGNAL-4F340D7A5AB54680	merge_existing_surface	existing_register_surface	Duplicates an already-modeled local register surface or record sample.	deduplicate to existing modeled surface	deduplicate to existing surface ledger	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv
LIMEN-SIGNAL-4F4019604760DD3B	negative_evidence_candidate	negative_search_summary	Local row records not-found or negative official-source search only.	not-found public evidence only	keep only as bounded not-found evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv
