signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-7924E4C31A904FEE	negative_evidence_candidate	negative_search_note	Local row is an explicit negative-search note for Papua New Guinea sandbox evidence.	search-negative note only; no real-world absence claim	retain as negative-evidence note	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-792E62BF97D23845	reject_noise	derived_internal_artifact	Taxonomy/config/codebook material is internal framing, not a direct source surface.	derived/internal artifact only; no direct-source claim	drop from direct-source queue	/srv/tyche/projects/limen-ai-edge-case-atlas/taxonomy/taxonomy-v0.1.md
LIMEN-SIGNAL-7933FA1E91F9DC8F	needs_named_source_extraction	adjacent_wrapper_artifact	Adjacent local artifact points toward a source but does not expose a named reviewable surface yet.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts	/srv/tyche/gaia/tyche-research-vault/notes/estonia-ai-act-sandbox-gap-2026-05-20.md
LIMEN-SIGNAL-793449254209589E	merge_existing_surface	duplicate_register_surface	Alias row points into the already-modeled Dutch Algorithm Register detail surface.	deduplicate to existing modeled surface only	link to existing modeled surface	/srv/tyche/projects/public-ai-procurement-gap/data/pilot/netherlands-authority-aliases-v0.1.csv
LIMEN-SIGNAL-7934B777EA8E1EB3	needs_named_source_extraction	source_pack_proxy	Source-pack digest points toward underlying sources but does not expose one named surface here.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.json
LIMEN-SIGNAL-7934C0AF6C40644B	reject_noise	derived_internal_artifact	Derived manuscript/analysis artifact should not stay in the direct-source queue.	derived/internal artifact only; no direct-source claim	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_LANE_FINDINGS_DIGEST.md
LIMEN-SIGNAL-793AA79129BC243A	reject_noise	internal_script_or_config	Taxonomy/config/codebook material is internal framing, not a direct source surface.	derived/internal artifact only; no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-793F0C84B085B74C	needs_named_source_extraction	source_pack_proxy	Source-pack digest points toward underlying sources but does not expose one named surface here.	wrapper/proxy only; no direct-source claim yet	extract named surface from local artifacts	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T193348Z/claim-support-digest.csv
LIMEN-SIGNAL-7946C928764F5E1E	reject_noise	scholarly_or_literature_noise	Scholarly index/literature metadata is not a direct official/vendor source surface.	derived/internal artifact only; no direct-source claim	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-7947575271ED354D	source_reviewed_candidate	regulator_or_official_sandbox_surface	Local metadata names the RBV National Regulatory Sandbox Guideline as the underlying official surface.	source-surface existence only; no incident/legal/compliance inference	open bounded source packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_CANDIDATE_MATRIX_DELTA.csv
