signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-4CECDE806F1B9603	reject_noise	derived_internal_artifact	row comes from derived manuscript/index/log/prose rather than a direct source surface	do not promote derived artifact as source evidence	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-4CF118868089B97D	source_reviewed_candidate	named_direct_source_surface	row names a concrete official or institutional source surface	surface existence/context only; do not infer legality, prevalence, or deployment truth	open bounded source packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-4CFB9A6D93BC3DED	merge_existing_surface	existing_registry_surface	row duplicates an already modeled registry/dashboard surface	dedupe to existing registry/dashboard surface only	merge into existing source family	/srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-022/field-coding-subset-materialization-v0.1.csv
LIMEN-SIGNAL-4CFFF8CEF83BD736	needs_named_source_extraction	source_pack_proxy	proxy artifact points toward a source but does not itself expose the reviewable surface	must extract the named underlying source before promotion	resolve named source from local proxy artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-cross-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-4D0830C50490CECC	merge_existing_surface	existing_registry_surface	row duplicates an already modeled registry/dashboard surface	dedupe to existing registry/dashboard surface only	merge into existing source family	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/stratified-record-review-frame-20260608.csv
LIMEN-SIGNAL-4D14F04C0DD55212	reject_noise	derived_internal_artifact	row comes from derived manuscript/index/log/prose rather than a direct source surface	do not promote derived artifact as source evidence	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-4D35DAA6D80F96C0	translation_review_needed	translation_sensitive_surface	plausible direct surface but local evidence is translation-sensitive	translation-safe surface review only; no substantive conclusion from machine translation	route to translation-aware source review	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-100/language-delta.json
LIMEN-SIGNAL-4D455FBD9FD864B8	merge_existing_surface	existing_registry_surface	Dutch Algorithm Register record already belongs to modeled registry surface	dedupe to existing registry/dashboard surface only	merge into NL-ALG-REG source family	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-4D5750DCD8FEAD64	needs_named_source_extraction	source_pack_proxy	proxy artifact points toward a source but does not itself expose the reviewable surface	must extract the named underlying source before promotion	resolve named source from local proxy artifact	/srv/tyche/gaia/tyche-research-vault/submissions/agent-atlas-public-release-2026-06-01/03-zenodo-agent-atlas-artifact-v0.1/artifact/data/global-agent-atlas-v0.1/exports/global-agent-atlas-source-documents-v0.1.csv
LIMEN-SIGNAL-4D62BEABE1F49080	reject_noise	derived_internal_artifact	row is derived or insufficiently source-like for direct-source queue	do not promote derived artifact as source evidence	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-4D8D49848329C0BF	reject_noise	derived_internal_artifact	row comes from derived manuscript/index/log/prose rather than a direct source surface	do not promote derived artifact as source evidence	drop from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_INDICATOR_REVIEW_STATS.csv
LIMEN-SIGNAL-4D9A1C0F2FFE1C09	needs_named_source_extraction	source_pack_proxy	proxy artifact points toward a source but does not itself expose the reviewable surface	must extract the named underlying source before promotion	resolve named source from local proxy artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-4DA625C0AE95D0A9	reject_noise	derived_internal_artifact	row comes from derived manuscript/index/log/prose rather than a direct source surface	do not promote derived artifact as source evidence	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-4DC1296F133100C7	merge_existing_surface	existing_registry_surface	Canada AI Register record already belongs to modeled registry surface	dedupe to existing registry/dashboard surface only	merge into CA-AI-REG source family	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-candidates-20260607.csv
LIMEN-SIGNAL-4DDBF53B0DDB4386	needs_named_source_extraction	source_pack_proxy	proxy artifact points toward a source but does not itself expose the reviewable surface	must extract the named underlying source before promotion	resolve named source from local proxy artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-4DE7C25DD1A94B0F	negative_evidence_candidate	official_negative_search_surface	named official source is being used as bounded negative-evidence anchor	surface-level absence evidence only; no broader factual conclusion	retain as bounded negative-evidence packet	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_COUNTRY_MATRIX.csv
