queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01057	LIMEN-SIGNAL-C5E3A9CFF269B5AE	country_gap_no_parent_source		Portugal country matrix profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:15	Country matrix profile/gap row includes source names or gaps but no concrete URL for this queue item.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01058	LIMEN-SIGNAL-C5E453A9ACEE4D8E	country_gap_no_parent_source		Niue research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:68	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01059	LIMEN-SIGNAL-C5EF2A57337905B0	parent_source_wrapper		Public algorithm registers / transparency taxonomy label	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:1278	Taxonomy label wraps an indicator category, not a concrete source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Select a country-specific source-pack row before source review.
BPSE-01060	LIMEN-SIGNAL-C6222AD5B185CC3F	country_gap_no_parent_source		Bangladesh research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:85	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01061	LIMEN-SIGNAL-C62F67F96618E592	country_gap_no_parent_source		Solomon Islands research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:75	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01062	LIMEN-SIGNAL-C630DA1739DB16C5	country_gap_no_parent_source		Benin research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:47	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01063	LIMEN-SIGNAL-C639F7C184D284E1	country_gap_no_parent_source		Chad research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:90	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01064	LIMEN-SIGNAL-C655CBD72987747A	country_gap_no_parent_source		Poland country matrix profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:24	Country matrix profile/gap row includes source names or gaps but no concrete URL for this queue item.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01065	LIMEN-SIGNAL-C65E218D8F337273	country_gap_no_parent_source		Ivory Coast research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:60	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01066	LIMEN-SIGNAL-C6A091B79DCE13FB	parent_source_wrapper		Kratid algorithm-transparency guidance; City of Helsinki AI Register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/venue/estonia-finland-ai-and-ethics-preprint.md:82; /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv:9,24	Local context names multiple I05 parent sources; one URL cannot be chosen without human scope selection.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Choose Estonia/Kratid or Finland/Helsinki source-pack row, then extract that URL.
BPSE-01067	LIMEN-SIGNAL-C6AB89DD16D06CD0	country_gap_no_parent_source		Belize research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:46	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01068	LIMEN-SIGNAL-C6AF62F6EC3477E2	country_gap_no_parent_source		Nepal research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:40	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01069	LIMEN-SIGNAL-C6B3D2F5B1974C3B	country_gap_no_parent_source		Jordan research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:37	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01070	LIMEN-SIGNAL-C72FC51D2A4C570C	country_gap_no_parent_source		Burkina Faso research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:49	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01071	LIMEN-SIGNAL-C733E65C4F5FD937	country_gap_no_parent_source		Faroe Islands research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:34	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01072	LIMEN-SIGNAL-C76E0E0883965103	country_gap_no_parent_source		Estonia unresolved AI-specific gaps	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md:43	Derived narrative gap sentence has no concrete parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; review Estonia I05 source-pack rows separately if needed.
BPSE-01073	LIMEN-SIGNAL-C7805463EBF470E5	parent_source_wrapper		Kratid algorithm-transparency guidance; City of Helsinki AI Register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/RESULT.md:69; /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv:9,24	Local context names multiple I05 parent sources; one URL cannot be chosen without human scope selection.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Choose Estonia/Kratid or Finland/Helsinki source-pack row, then extract that URL.
BPSE-01074	LIMEN-SIGNAL-C7AAD364E99BF156	country_gap_no_parent_source		Montenegro research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:39	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01075	LIMEN-SIGNAL-C7BC304F721DE0B9	country_gap_no_parent_source		Israel research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:6	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01076	LIMEN-SIGNAL-C8A01A4D518C325A	country_gap_no_parent_source		Ireland research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:13	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01077	LIMEN-SIGNAL-C8A96D2683E6B059	country_gap_no_parent_source		Niue research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:68	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01078	LIMEN-SIGNAL-C8CCC131568C422D	country_gap_no_parent_source		Ghana research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:57	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01079	LIMEN-SIGNAL-C8EC5DC038B82D30	country_gap_no_parent_source		Mayotte research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:25	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
BPSE-01080	LIMEN-SIGNAL-C91D53C0E14CA0BE	country_gap_no_parent_source		Tunisia research queue topic row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:79	Research queue lists target search topics/source classes only, not a parent source URL.	processing-state only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	Do not promote; keep as parent-source extraction gap.
