queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-01994	LIMEN-SIGNAL-169184F1741BAF95	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	145	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-01995	LIMEN-SIGNAL-16CCD595080E9FC3	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	166	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-01996	LIMEN-SIGNAL-174A0052CC47E130	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	93	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-01997	LIMEN-SIGNAL-17F354A59E806469	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	113	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-01998	LIMEN-SIGNAL-1803CC7A15B91D5E	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	126	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-01999	LIMEN-SIGNAL-183F876D5A85000E	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	124	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02000	LIMEN-SIGNAL-1852765A9853238C	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	132	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02001	LIMEN-SIGNAL-18722593FC0F431F	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	167	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02002	LIMEN-SIGNAL-18D2FF42A8D3BB93	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	125	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02003	LIMEN-SIGNAL-18FA6B1A1298D02C	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	174	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02004	LIMEN-SIGNAL-1901EE266D5B0E66	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	141	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02005	LIMEN-SIGNAL-1971FB114AC83640	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	147	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02006	LIMEN-SIGNAL-19EBF65B07EF7569	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	173	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02007	LIMEN-SIGNAL-1ADC59D9544C2FE4	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	164	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02008	LIMEN-SIGNAL-1AEB8A1CF101DDD2	unresolved_metadata_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2318	Local metadata does not expose a named reviewable source surface.	May claim only that source resolution is required.	Resolve a concrete direct source surface before review.
BPSE-02009	LIMEN-SIGNAL-1B190838569F5595	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	107	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02010	LIMEN-SIGNAL-1B4BE1B8870B9BCD	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	111	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02011	LIMEN-SIGNAL-1B74E2E4311A4824	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	179	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02012	LIMEN-SIGNAL-1BE67CF78CA90D17	country_query_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	169	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02013	LIMEN-SIGNAL-1C0187479076EA7F	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	96	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02014	LIMEN-SIGNAL-1C04FCAC400DBFBB	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	100	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02015	LIMEN-SIGNAL-1C0C3D1A02EEFDC7	country_query_pack	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	119	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02016	LIMEN-SIGNAL-1C16E195C54B19B1	country_query_pack	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	116	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
BPSE-02017	LIMEN-SIGNAL-1CF1F2841CE11DE4	country_query_pack	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	157	Row is a country/query pack listing desired searches, not a named reviewable source surface.	May claim only that a named source still needs extraction.	Resolve one concrete official/institutional source from the query pack.
