queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00513	LIMEN-SIGNAL-5ABA4F57D64B06AA	source_surface_only_no_case	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Evaluación de IA en Guatemala	Spanish UN Guatemala/PNUD page is governance-readiness context; regulatory sandbox appears as a gap, not an incident or deployed AI case.	source-surface governance context only; no reviewed-core or case promotion	retain as contextual governance source; extract only with original-language evidence if needed
BTR-00514	LIMEN-SIGNAL-5ACEDD275B70ADC4	candidate_for_parent_source_extraction	fr/en	https://ia.numerique.gouv.fr/	Accueil IA dans l’État — IA dans l’État	Local record is a French government AI portal/register-programme surface with public-service AI vocabulary; not a concrete edge-case claim.	official source surface and comparator vocabulary only; no case-level finding	consider parent-source extraction for public-sector AI transparency vocabulary
BTR-00515	LIMEN-SIGNAL-5B0E33882CBA8719	needs_original_language_source	fa	https://www.mehrnews.com/news/6141439/%D8%AA%D8%B5%D9%88%DB%8C%D8%A8-%DA%A9%D9%84%DB%8C%D8%A7%D8%AA-%D8%B3%D9%86%D8%AF-%D8%AA%D8%A3%D8%B3%DB%8C%D8%B3-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D9%85%D9%84%DB%8C-%D9%88-%D8%AA%D8%B4%DA%A9%DB%8C%D9%84-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%DB%8C-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C	تصویب کلیات سند، تأسیس سازمان ملی و تشکیل شورای راهبری هوش مصنوعی	Persian state-media policy report names a national AI document and body, but local evidence routes to primary verification.	translation-sensitive policy context only; no legal or implementation finding	obtain or inspect primary original-language government source before any stronger use
BTR-00516	LIMEN-SIGNAL-5B1046BF308D0DF5	translation_source_reviewed	fr	https://www.cnil.fr/fr/intelligence-artificielle/guide/utiliser-un-systeme-dia-en-production	Guide IA - utiliser un système d’IA en production	French CNIL production-use guide is an operational regulator guidance surface; local notes say guidance signal only.	regulator guidance surface only; no French Guiana-specific AI ledger or case finding	retain as guidance context; do not promote to GF evidence ledger
BTR-00517	LIMEN-SIGNAL-5B6AE13B5E78804B	source_surface_only_no_case	fr	https://www.cnil.fr/fr/intelligence-artificielle	Intelligence artificielle	French CNIL AI hub is a broad guidance surface and weak proxy for sandbox maturity, not Martinique-specific sandbox evidence.	general regulator guidance context only; no sandbox or local case claim	retain as weak context; require specific sandbox source for promotion
BTR-00518	LIMEN-SIGNAL-5BB7D35A988EE0F9	translation_source_reviewed	es	https://www.cnbs.gob.hn/hub-de-innovacion-fin/	Hub de Innovación Financiera de Honduras	Spanish CNBS page supports a fintech innovation hub/consultation surface, not controlled-testing sandbox rules or cohorts.	official innovation-hub surface only; no full regulatory sandbox finding	keep as source-surface context; seek sandbox rules/cohorts before stronger claim
BTR-00519	LIMEN-SIGNAL-5BF5313F6338566F	source_surface_only_no_case	it	https://www.consigliograndeegenerale.sm/on-line/home/archivio-leggi-decreti-e-regolamenti.html?P0_path=%2Fhome%2Ftomcat%2Findicizzazione%2Findexleggi&P0_paginazione=15&P0_pagina=1&P0_orderBy=index_lucene%2Cdata_ordered%2Cnumero&P0_order=asc%2Cdesc%2Cdesc&P0_operatorMustBe=yes&P0_document=registro+algoritmi	Archive search results for registro algoritmi	Italian archive search is explicitly noisy negative evidence; no official public algorithm register was found in local checked page.	negative source-surface evidence only; no absence finding beyond checked archive page	retain as bounded negative evidence with no overclaim
BTR-00520	LIMEN-SIGNAL-5D7A3966A9815B39	translation_source_reviewed	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ดีอี จับมือ ETDA ประกาศ Guideline ใหม่! แนวทางประยุกต์ใช้ Generative AI อย่างมีธรรมาภิบาลสำหรับองค์	Thai ETDA page is generative-AI governance guidance and vocabulary; no concrete edge-case or deployment claim is explicit locally.	official guidance surface only; no incident, safety, compliance, or prevalence finding	retain as Thai governance guidance context
BTR-00521	LIMEN-SIGNAL-5DF189C3F5ACECAF	candidate_for_parent_source_extraction	da	https://www.datatilsynet.dk/regler-og-vejledning/kunstig-intelligens	Kunstig intelligens	Danish DPA AI hub includes sandbox/public-sector guidance vocabulary and is a strong comparator, but local record remains source-surface.	regulator guidance and sandbox-context surface only; no case-level claim	consider parent-source extraction for sandbox comparator vocabulary
BTR-00522	LIMEN-SIGNAL-5E38361B01F0CB0A	source_surface_only_no_case	fr	https://www.data.gouv.fr/pages/suivi-algorithmes-publics	Suivi des algorithmes publics	French national algorithm-transparency tracking is a baseline; local notes find no Saint Pierre and Miquelon-specific register.	national transparency source surface only; no PM-specific case or register finding	retain as national baseline; require local PM source for promotion
