source_cluster_key	packet_rows	signal_ids	source_lanes	source_host	source_url_or_locator	source_name	queries	representative_title_or_snippet	public_disposition	completion_status	destination	rationale	required_before_reviewed_core	required_before_obscure_ai	boundary
https://datatracker.ietf.org/wg/oauth/documents	1	LIMEN-SIGNAL-D981610A92604544	bulk_named_source_autoresolve	datatracker.ietf.org	https://datatracker.ietf.org/wg/oauth/documents/	datatracker.ietf.org	regulatory sandbox	Source-pack/index/profile row points toward a source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://datatracker.ietf.org/wg/scitt/documents	4	LIMEN-SIGNAL-723AB41FD5750113; LIMEN-SIGNAL-A1170675592C32AE; LIMEN-SIGNAL-F5440C97016646F9; LIMEN-SIGNAL-F6D008AB05EAB8C3	bulk_named_source_autoresolve	datatracker.ietf.org	https://datatracker.ietf.org/wg/scitt/documents/	datatracker.ietf.org	regulatory sandbox; C2PA	Semantic-link record references a transparency-link field but does not name the underlying direct source surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dev.hume.ai/docs/speech-to-speech-evi/overview	2	LIMEN-SIGNAL-474A013719F07951; LIMEN-SIGNAL-B766910B9D1E104B	bulk_named_source_autoresolve	dev.hume.ai	https://dev.hume.ai/docs/speech-to-speech-evi/overview	dev.hume.ai	automated decision	Derived atlas row points toward an underlying source but does not expose a named reviewable surface.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://developers.sber.ru/docs/ru/gigachat/api/function-calling	1	LIMEN-SIGNAL-14D0E9C084ECE359	bulk_named_source_autoresolve	developers.sber.ru	https://developers.sber.ru/docs/ru/gigachat/api/function-calling	developers.sber.ru	prompt injection	Source-document metadata points toward an Anthropic source but does not name a reviewable document surface here.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://developers.sber.ru/docs/ru/gigachat/guides/mcp/sberpay/overview	1	LIMEN-SIGNAL-5F151E4109F04459	bulk_named_source_autoresolve	developers.sber.ru	https://developers.sber.ru/docs/ru/gigachat/guides/mcp/sberpay/overview	developers.sber.ru	prompt injection	source-document record names an organization but not a stable reviewable source surface here	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dga.gov.ge	1	LIMEN-SIGNAL-1C74D0DE58A420C0	bulk_parent_source_extraction	dga.gov.ge	https://dga.gov.ge/	Digital Governance Agency	public sector AI	Georgia local source-pack names Digital Governance Agency URL.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dga.gov.sa/en	1	LIMEN-SIGNAL-009E40603B9EA0D0	bulk_named_source_autoresolve	dga.gov.sa	https://dga.gov.sa/en/	dga.gov.sa	regulatory sandbox	Row is a lane candidate wrapper that points toward a possible source surface but remains one level above the underlying source record.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dga.gov.sa/en/AI-Ethics-Principles	1	LIMEN-SIGNAL-572FEC940030CD4E	bulk_named_source_autoresolve	dga.gov.sa	https://dga.gov.sa/en/AI-Ethics-Principles	dga.gov.sa	prompt injection	wrapper row points toward a source family but does not expose one named reviewable surface	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dhs.gov/archive/data/AI_inventory	5	LIMEN-SIGNAL-07E299FE33E95281; LIMEN-SIGNAL-259E7805620FB932; LIMEN-SIGNAL-76EBBB933ACBD46C; LIMEN-SIGNAL-A4F8787AE72E703B; LIMEN-SIGNAL-CAE0E79E561B3509	bulk_named_source_autoresolve	dhs.gov	https://www.dhs.gov/archive/data/AI_inventory	dhs.gov	automated decision	Facts row summarizes a Browserbase page but does not expose a bounded source surface to review here.	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
https://dify.ai	1	LIMEN-SIGNAL-BC2D1B82E9E586A1	bulk_named_source_autoresolve	dify.ai	https://www.dify.ai/	dify.ai	automated decision	candidate manifest paraphrases vendor claims without naming the exact source page	noncase_source_surface_context_only	closed_noncase_source_surface	source_family_accounting	Current cluster remains source-surface/context rather than a case-level record.	A concrete public event/finding and direct source passage would be required before reviewed-core consideration.	Not ObscureAI material without case hardening and reviewed-core acceptance.	Disposition accounting only; no reviewed-core promotion or ObscureAI addition occurred.
