signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-FFB00BBDA22214C6	needs_named_source_extraction	wrapper/proxy artifact	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-FFC337D524414392	translation_review_needed	official policy page	official government policy page on Serbia public-sector AI; Serbian-language surface	source-surface existence only; translation-sensitive	queue translation-aware source review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-FFC8C4B6A4AACC1D	needs_named_source_extraction	wrapper/proxy artifact	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json
LIMEN-SIGNAL-FFCC4061E106274F	merge_existing_surface	official register record	Dutch Algorithm Register record already modeled in local registry corpus	dedupe to existing modeled surface only	merge into Dutch Algorithm Register surface	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv
LIMEN-SIGNAL-FFD7E471082B01CD	negative_evidence_candidate	official document index negative check	official ministry document index checked locally and framed as no algorithm-register evidence found	negative or absence evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_SOURCE_REFRESH.csv
LIMEN-SIGNAL-FFD988D5A16502E2	source_reviewed_candidate	official legal text	named official EU regulation surface in local semantic-links metadata	source-surface existence only	route to bounded source review	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-semantic-links-v0.2.jsonl
LIMEN-SIGNAL-FFDC9F73EECF864E	needs_named_source_extraction	wrapper/proxy artifact	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-FFDE479D7DEB58C6	negative_evidence_candidate	official transparency portal negative check	FOI portal row is used locally as transparency route plus no algorithm register found	negative or absence evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv
LIMEN-SIGNAL-FFE30B793C43CE48	needs_named_source_extraction	summary wrapper	summary row bundles multiple Kiribati sources and does not expose one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md
LIMEN-SIGNAL-00004D0C2657A7EF	reject_noise	derived/internal artifact	internal manuscript, config, batch, or derived artifact rather than a direct source surface	none; not a direct source surface	drop from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-candidate-only-boundaries-update.md
LIMEN-SIGNAL-0008E72AD4917568	merge_existing_surface	AI register page snapshot	local snapshot points to City of Helsinki AI Register page already modeled elsewhere	dedupe to existing modeled surface only	merge into Helsinki AI Register surface	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-4eab32bd3c3812da.bin
LIMEN-SIGNAL-000ACFF9FCD893B3	reject_noise	derived/internal artifact	internal manuscript, config, batch, or derived artifact rather than a direct source surface	none; not a direct source surface	drop from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-arabic-official-route-tune-20260605T043422Z
LIMEN-SIGNAL-000DA10785246734	needs_named_source_extraction	wrapper/proxy artifact	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/books-theory-latest.jsonl
LIMEN-SIGNAL-0035C0A01CBF88C4	reject_noise	derived/internal artifact	internal manuscript, config, batch, or derived artifact rather than a direct source surface	none; not a direct source surface	drop from direct-source queue	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/systematic-literature-screening-20260608.csv
LIMEN-SIGNAL-003BE8BEB3533126	needs_named_source_extraction	wrapper/proxy artifact	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2-freeze-20260601T060436Z/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl
LIMEN-SIGNAL-0048C45B327DB22E	negative_evidence_candidate	negative evidence row	local metadata records a bounded negative search, weak-source, or evidence-limit result	negative or absence evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-h2-lifecycle-infra-contrast-v0.1.csv
LIMEN-SIGNAL-005340A6AD9C4DF7	needs_named_source_extraction	wrapper/proxy artifact	wrapper or adjacent artifact points toward a source family without exposing one named reviewable surface	cannot exceed named-surface extraction from local metadata	extract one named source surface first	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md
LIMEN-SIGNAL-005BC4474507C9A9	negative_evidence_candidate	search-error record	external-index error row is an evidence-limit/search-negative artifact, not a direct source surface	negative or absence evidence only	retain as bounded negative evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/japanese-korean-language-history.jsonl
LIMEN-SIGNAL-00718CD7190FDB3F	negative_evidence_candidate	sectoral sandbox caution row	score-delta row supports only sectoral sandbox context and explicitly limits claim strength	negative or absence evidence only	retain as bounded negative evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv
