signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-F5D2F8DE45ED73F7	negative_evidence_candidate	negative_or_limit_evidence	Local source-pack row is an official/adjacent check framed as negative sandbox evidence.	bounded source-surface absence/limit evidence only; no incident truth, prevalence, legality, safety, or compliance claim	retain only as negative-evidence/limit note; do not promote as direct positive source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-F5F56AC420C310BC	negative_evidence_candidate	negative_or_limit_evidence	Local matrix/review row records bounded negative search evidence, not a promotable direct surface.	bounded source-surface absence/limit evidence only; no incident truth, prevalence, legality, safety, or compliance claim	retain only as negative-evidence/limit note; do not promote as direct positive source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-F5FC42F71FD52FD0	needs_named_source_extraction	source_pack_or_research_queue	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-F68E44F156183634	needs_named_source_extraction	source_pack_or_research_queue	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-F6A82764513B6EDB	needs_named_source_extraction	source_pack_or_research_queue	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-F6EC35C0758DF114	needs_named_source_extraction	source_pack_or_research_queue	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-F769023708535574	merge_existing_surface	dedupe_existing_surface	Atlas data label duplicates an already-modeled local observability surface dimension.	dedupe/local atlas surface posture only; no new source claim	merge into existing modeled surface queue entry	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-F79BCA0771BF27FC	needs_named_source_extraction	source_pack_or_research_queue	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv
LIMEN-SIGNAL-F81244DB328AE918	negative_evidence_candidate	negative_or_limit_evidence	Local matrix/review row records bounded negative search evidence, not a promotable direct surface.	bounded source-surface absence/limit evidence only; no incident truth, prevalence, legality, safety, or compliance claim	retain only as negative-evidence/limit note; do not promote as direct positive source	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-F82541FA8E648484	source_reviewed_candidate	named_direct_source_surface	Row names Bank of Guyana National Payments System page with official central-bank URL.	official adjacent source-surface existence only; no AI/regulatory-sandbox, legal, safety, or compliance claim	promote only as adjacent official regulator surface; verify relevance before any sandbox claim	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
