source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://algoritmes.overheid.nl/en/algoritme/49428458	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/49428458	Pig welfare compliance model	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Pig welfare compliance model, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Pig welfare compliance model; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/54377963	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/54377963	Polpo	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Polpo, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Polpo; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/59347734	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/59347734	Humain'r subtitling council meetings	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Humain'r subtitling council meetings, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Humain'r subtitling council meetings; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/65162646	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/65162646	Compliance model dairy animal welfare	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Compliance model dairy animal welfare, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Compliance model dairy animal welfare; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/66827551	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/66827551	Document search	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Document search, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Document search; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/68373955	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/68373955	Signal model Transfer Tax for returns (OVB)	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Signal model Transfer Tax for returns (OVB), not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Signal model Transfer Tax for returns (OVB); no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/75116356	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/75116356	Concern dashboard EZK	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Concern dashboard EZK, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Concern dashboard EZK; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/76823190	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/76823190	Civil affairs: eServices	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Civil affairs: eServices, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Civil affairs: eServices; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/82319377	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/82319377	Smart Language	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Smart Language, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Smart Language; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
https://algoritmes.overheid.nl/en/algoritme/83985427	closed_noncase_source_surface	https://algoritmes.overheid.nl/en/algoritme/83985427	Octobox Anonymisation	algoritmes.overheid.nl		public_register_entry_noncase	algorithm_register; government_transparency_surface; noncase_source_surface		Netherlands	The cited page is a Dutch government algorithm-register entry for Octobox Anonymisation, not a concrete AI edge-case event or finding.	Use only as source-surface accounting for a public algorithm-register entry unless a separate concrete event/finding source is extracted.	Do not infer harm, illegality, safety failure, compliance failure, deployment proof beyond the register text, prevalence, culpability, or ranking.	Input metadata classifies the surface as a register/transparency page, and exact URL inspection identified a register entry titled Octobox Anonymisation; no concrete incident, authority action, vulnerability finding, adjudication, or bounded edge-case event is present on this source surface.	Find an original public source documenting a specific event, vulnerability, authority finding, audit result, complaint outcome, or other bounded edge-case record tied to this system.	Not ObscureAI material unless converted into a sourced case-level record with concrete behavior, evidence, limits, and no overclaiming.	Keep closed as noncase source surface; no reviewed-core promotion or ObscureAI addition.
