queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-00697	LIMEN-SIGNAL-70631ABCAE69D170	summary_source_pack	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SUMMARY.md	136	Summary row lists several named sources together; extract the concrete source surface separately.	Wrapper/proxy only; extract a named source before any substantive source review.	Extract the concrete named source from local metadata, then requeue if needed.
BPSE-00698	LIMEN-SIGNAL-70855E9EE439F623	queue_prompt	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	62	Observability queue asks for Kosovo surfaces but does not expose a named source yet.	Wrapper/proxy only; extract a named source before any substantive source review.	Extract the concrete named source from local metadata, then requeue if needed.
BPSE-00699	LIMEN-SIGNAL-70B68AB90E45BB5A	queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	28	Observability queue asks for Tajikistan surfaces but does not name a concrete source yet.	Wrapper/proxy only; extract a named source before any substantive source review.	Extract the concrete named source from local metadata, then requeue if needed.
BPSE-00700	LIMEN-SIGNAL-70CEF90C10C2DE22	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	31	Local row in OBSERVABILITY_RESEARCH_QUEUE.csv is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00701	LIMEN-SIGNAL-70DC827F94C51D81	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	69	Local row in OBSERVABILITY_RESEARCH_QUEUE.csv is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00702	LIMEN-SIGNAL-715C97F4CBE0A7DD	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	60	Local row in PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00703	LIMEN-SIGNAL-7168951F760AA544	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md	405	Local row in OBSERVABILITY_COUNTRY_PROFILES.md is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00704	LIMEN-SIGNAL-71B910FF4127AD1D	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	39	Local row in OBSERVABILITY_RESEARCH_QUEUE.csv is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00705	LIMEN-SIGNAL-71CD59065F13223C	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	52	Local row in PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00706	LIMEN-SIGNAL-72765F879020B995	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv	134	Local row in PALLAS_SECOND_PASS_SPRINT_5_COUNTRY_SCORE_DELTA.csv is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00707	LIMEN-SIGNAL-727AB292F1A23EE1	wrapper_or_proxy_row	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	6753	Local row in pallas_atlas_countries.json is a wrapper/proxy and does not yet expose one named reviewable source surface.	wrapper points toward a source; no direct-source claim until a named surface is extracted	extract one named source surface from local metadata before requeue
BPSE-00708	LIMEN-SIGNAL-72848F3727ACEDF3	gap_sprint_wrapper	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2951	generic gap-sprint label mentions a source family but no named reviewable surface	surface existence cannot exceed the local wrapper/derived wording	extract one named underlying source surface
