signal_id	review_state	first_pass_verdict	candidate_role	review_reason	claim_ceiling	next_action	reviewed_at_utc	review_priority	shards	queries	source_path	source_line	snippet_hash	snippet	queue_reason
LIMEN-SIGNAL-004591B183F41373	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	739	sha256:61b652adc8f26c63cb9906eb59ae08e9181c6693d78541b200da025ce0bb8b43	ALL-NL-ALG-REG-0738,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-64773823,Virtual assistant Gem,https://algoritmes.overheid.nl/en/algoritme/64773823,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-00494F4072FEED0D	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	925	sha256:d59e8bd9e6cbc41ddd872de896d434a81d89721a13c0b52c03fa4fa97ee72de4	ALL-NL-ALG-REG-0924,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-94269518,Virtual municipality assistant Gem,https://algoritmes.overheid.nl/en/algoritme/94269518,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm R	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-0053E1481C90A018	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	426	sha256:6c5cbfd079b9737b0ef3601283cb49e6677aafd9dad05d594dd779bf2d76f2fe	ALL-NL-ALG-REG-0425,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-52352296,Zivver,https://algoritmes.overheid.nl/en/algoritme/52352296,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row with In	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-006A97083F831197	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	662	sha256:2ad48c338b69697117a75052f9ed362d3bf58d1025cbd8bf05ebcaaf1b508235	ALL-NL-ALG-REG-0661,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-14228298,i-Citizenship,https://algoritmes.overheid.nl/en/algoritme/14228298,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-00AF7156FC73916B	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	636	sha256:8c428eb521aa44b2e134d1e27e848f773ad7630f76ae4b491ad097663438170c	ALL-NL-ALG-REG-0635,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-93389352,Interact City - Signify,https://algoritmes.overheid.nl/en/algoritme/93389352,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bul	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-013A9AE3BF064DD8	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	187	sha256:74aaf4047b4a4b597de5335a751e56a8212d330d4f9c42cd3a75ba0a2de99090	ALL-NL-ALG-REG-0186,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-81165227,Early on,https://algoritmes.overheid.nl/en/algoritme/81165227,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row with	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-019295DD83FBEC1D	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	248	sha256:6fa1707f1ac28f28a396e6e291932a0ee0ba20919d7be2a0349402aa41bcb622	BA,Bosnia and Herzegovina,high,E very low public observability,medium,Bosnia and Herzegovina AI Act implementation competent authority; Bosnia and Herzegovina algorithm register public sector AI; Bosnia and Herzegovina AI regulatory sandbox; Bosnia and Herzego	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-01D39700BD29BB29	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-deployed-record-accession-all-20260607.csv	970	sha256:35e523243f1722cde6313f3b2fd18ba2f6a1a87b1fcc76e1339eace9812bf574	ALL-NL-ALG-REG-0969,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-99156435,RPA for financial administration,https://algoritmes.overheid.nl/en/algoritme/99156435,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Reg	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-01EEECD1978C065A	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	4377	sha256:4681b568b10478a54d1d4ccd0e0fb22a6dae3c03cad3dcf72cd511d4829cc263	pallas-readiness-sprint-6,NE,Niger,I05,Niger official public-source root,Niger official public-source root,https://www.gouv.ne/,2026-05-30,official_government_or_territorial_portal,negative check / gap evidence,L,Government and open-data portals were treated a	needs direct source, source-pack resolution, or translation-aware review before example promotion
LIMEN-SIGNAL-022DD3CC831171B9	first_pass_reviewed	promote_to_source_review	direct_surface_candidate	candidate points directly to a public or official-looking source surface	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	open direct source review packet	2026-06-17T07:28:54Z	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	4225	sha256:573daa920a87c3b9868f01c60bbb9725a9b21182dc8f657570ada23aa5d79d69	pallas-readiness-sprint-6,GN,Guinea,I05,UN e-Government Knowledgebase,UN e-Government Knowledgebase,https://publicadministration.un.org/egovkb/en-us/,2026-05-30,international_digital_government_source,negative check / gap evidence,L,Government and open-data po	needs direct source, source-pack resolution, or translation-aware review before example promotion
