query	path	line	snippet_hash	snippet
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/journal.md	833	sha256:17dcc4f51f9f447ccc4d3665c9763b1bb5b14223a71fa26445d465fb946f5c8a	- Paper-readiness delta: - Duplicate review is now explicitly tied to the lane-011 normalized-join contract. - Taxonomy pressure is now described with a second filter: recurrence in weak multilingual or single-source rows can justify queueing but not label pro
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/journal.md	912	sha256:9242aeb4b211ad5e0e53faf528e500257758501b0f4f9231837516e4be20cd4e	- Paper-readiness delta: - Upgraded the duplicate/taxonomy package from an early zero-positive baseline to a de-duplicated 22-row / 17-lineage review ledger. - Distinguished workflow-derivative duplicates from true event-level non-merges, which makes dashboard
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/framework-anchor-coverage-v0.1.tsv	14	sha256:513d9c3eb8ce0bd17d687c67811764809bf3ae45d8161ce6cd59bef649fc167a	ai_washing_or_false_ai_claim AI washing or false AI claim 3 mixed_tier_authority_led 2 1 no direct local AI Act primary-text anchor verified for this subtype; current support is enforcement-source-led and analogy-limited govern; map; manage documentation of ca
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-normative-crosswalk-v0.1.tsv	14	sha256:9ce079822a238b21f73a08104d7462f9551639f26ad31fdca4d8cdc75be5c792	limen-legal-normative-crosswalk ai_washing_or_false_ai_claim AI washing or false AI claim 3 data/cases/multilingual-candidates.jsonl:LMWCS-20260606-005, results/boost/limen-boost-009/candidate-cases.jsonl:LIMEN-000001, results/boost/limen-boost-009/candidate-c
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/crosswalks/legal-uncertainty-queue.md	48	sha256:e0d5cff64ad439d497c8bf3fabe4543722e8627b6d55d2ad538ee90052512585	| LQ-008 | AI washing or false-AI procurement/marketing claim | `ai_washing_or_false_ai_claim`; `finance_insurance_or_market` | authority-led with direct OECD policy anchoring but narrow sector scope | Two SEC settlement/order packages directly support regulat
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/candidate-cases.jsonl	2	sha256:b904e96f553b7c3204c1b179ea40f597b52f8635a1aea63c71fd432130e68594	{"case_id":"LIMEN-000002","title":"SEC settlement with Global Predictions over false and misleading AI financial-adviser claims","summary":"The SEC found that Global Predictions made false and misleading claims about its use of AI, including describing itself 
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-boost-009/status.md	6	sha256:d4a255f3e827eed2dbb058ca7f3915cc6921e4ccf30cfab90c2dd7d12e5547e1	Shard theme: AI washing, false AI claims, and human-as-AI cases
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dedupe-cluster-taxonomy/cycle-2026-06-07T00-37-48Z.md	20	sha256:a1cfbb122ea54a54c4ff0c396927c78191d7842f6b268edd65d33454fee328da	- Added a bounded subtype-ready finding for enforcement-backed AI washing in regulated finance without claiming a new top-level category.
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/results/boost/limen-dedupe-cluster-taxonomy/cycle-2026-06-07T01-47-56Z.md	35	sha256:99d81de477cfda5d73f6a8fc8b7fd6d91b4f2728b180a6c0ebc18dfe34c17767	- Best-supported subtype candidates remain biometric governance, agent-tool boundary failure, and regulated-finance AI washing.
AI washing	/srv/tyche/projects/limen-ai-edge-case-atlas/data/cases/authoritative-candidates.jsonl	7	sha256:fcef1ee4bf3b785d1261f93e460fd44f06f0906392e1f15581929a8ee4b41425	{"case_id": "LIMEN-000007", "title": "SEC settlement with Global Predictions over false and misleading AI financial-adviser claims", "summary": "The SEC found that Global Predictions made false and misleading claims about its use of AI, including describing it
