queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00505	LIMEN-SIGNAL-46740FC91E328584	source_url_extracted	https://eur-lex.europa.eu/eli/reg/2024/2847/oj	Regulation (EU) 2024/2847 - EUR-Lex	source-cache-manifest.jsonl:19; 5b466e7c1fd878897f7d0ec9.html:10672	cache manifest gives original EUR-Lex URL; cited line is generic sandbox legal text, not a named programme	processing-state only; no reviewed-core promotion or substantive claim	route only as generic legal source or keep out of direct programme review
BPSE-00506	LIMEN-SIGNAL-46B3D5213A976C5C	country_gap_no_parent_source		Samoa research-queue target families	OBSERVABILITY_RESEARCH_QUEUE.csv:73	country queue row lists target searches only and no named public source URL	processing-state only; no reviewed-core promotion or substantive claim	run separate source discovery before requeue
BPSE-00507	LIMEN-SIGNAL-46EB25D925770352	source_surface_only_no_case		UKHO Tidal Harmonic Analysis and Prediction target-evidence placeholder	v02-gap-sprint.json:2913-2919	gap-sprint row names an agent and desired evidence type but no parent source URL	processing-state only; no reviewed-core promotion or substantive claim	locate a concrete official deployment/register/audit source first
BPSE-00508	LIMEN-SIGNAL-4779B30A15DC3B07	source_surface_only_no_case		Serbian Tax Administration Virtual Tax Collector chatbot target-evidence placeholder	v02-gap-sprint.json:3433-3439	gap-sprint row names an agent and desired evidence type but no parent source URL	processing-state only; no reviewed-core promotion or substantive claim	locate a concrete official deployment/register/audit source first
BPSE-00509	LIMEN-SIGNAL-47EBC9B043106743	source_url_extracted	https://digital.gov.vu/	Government and DCDT portal keyword scan for algorithm register	PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1977	source-refresh rollup gives explicit Vanuatu algorithm-register negative-check URL	processing-state only; no reviewed-core promotion or substantive claim	review only as limited negative/source-surface evidence
BPSE-00510	LIMEN-SIGNAL-48C9FADB713E6319	source_url_extracted	https://www.traficom.fi/en/ai-regulation/ai-regulatory-sandboxes	AI regulatory sandboxes	build-pallas-world-synthesis-package.py:68-72	local source package explicitly lists Traficom sandbox page URL	processing-state only; no reviewed-core promotion or substantive claim	open direct source review for Traficom sandbox page only
BPSE-00511	LIMEN-SIGNAL-4912AA9C6121418D	country_gap_no_parent_source		Bolivia research-queue target families	OBSERVABILITY_RESEARCH_QUEUE.csv:18	research queue row lists target searches only and no named public source URL	processing-state only; no reviewed-core promotion or substantive claim	run separate source discovery before requeue
BPSE-00512	LIMEN-SIGNAL-4943A4F12148007B	source_url_extracted	https://legislation.mt/eli/ln/2025/226/eng	Artificial Intelligence Regulations, 2025 - national AI regulatory sandbox	PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:1229; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:5030	country profile points to Malta I03 and rollup gives explicit legislation URL	processing-state only; no reviewed-core promotion or substantive claim	review statutory sandbox source; keep operational claims separate
BPSE-00513	LIMEN-SIGNAL-49A16473B7C4D5EF	country_gap_no_parent_source		Tonga research-queue target families	OBSERVABILITY_RESEARCH_QUEUE.csv:78	research queue row lists target searches only and no named public source URL	processing-state only; no reviewed-core promotion or substantive claim	run separate source discovery before requeue
BPSE-00514	LIMEN-SIGNAL-49F75FAD752E6B52	country_gap_no_parent_source		Georgia research-queue target families	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:35	research queue row lists target searches only and no named public source URL	processing-state only; no reviewed-core promotion or substantive claim	run separate source discovery before requeue
BPSE-00515	LIMEN-SIGNAL-49FFA2514C97AE68	country_gap_no_parent_source		Belarus research-queue target families	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:45	research queue row lists target searches only and no named public source URL	processing-state only; no reviewed-core promotion or substantive claim	run separate source discovery before requeue
BPSE-00516	LIMEN-SIGNAL-4A10025DD5AD7712	country_gap_no_parent_source		New Caledonia research-queue target families	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:68	research queue row lists target searches only and no named public source URL	processing-state only; no reviewed-core promotion or substantive claim	run separate source discovery before requeue
