signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-A3C267C75EEE5160	needs_named_source_extraction	atlas_wrapper_row	atlas wrapper metadata names a vendor source but still needs direct-source extraction.	needs named direct source before source review	extract named authority/page from local artifact	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-205-active-lanes-32-china-agent-infra-hardening/facts.jsonl
LIMEN-SIGNAL-A3C6063E0C20C80F	reject_noise	internal_derived_artifact	internal audit prose is not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-path-consistency-audit-20260520T184705Z.md
LIMEN-SIGNAL-A3CACB522FBC4756	negative_evidence_candidate	official_negative_search_or_gap	local row records a bounded no-official-sandbox finding.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-A3CBEE9779A44C05	merge_existing_surface	existing_registry_surface	points to the already-modeled Dutch Algorithm Register surface.	dedupe to existing modeled surface only	link to existing surface and drop duplicate	/srv/tyche/projects/public-ai-registry/claims.md
LIMEN-SIGNAL-A3CC2542C6709BED	reject_noise	internal_derived_artifact	internal manuscript prose is not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-candidate-only-boundaries-update.md
LIMEN-SIGNAL-A3CD0776E2DE2906	needs_named_source_extraction	derived_summary_proxy	lane note points toward Danish sandbox sources but does not name a reviewable surface.	needs named direct source before source review	extract named authority/page from local artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/nordic-language-latest.md
LIMEN-SIGNAL-A3CFC3848A923B18	negative_evidence_candidate	official_negative_search_or_gap	local row records weak or absent AI procurement evidence, not a direct surface.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-A3EA203FCC5A7E18	reject_noise	secondary_scholarly_artifact	patent-landscape metadata is secondary research, not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/patent-power-history.jsonl
LIMEN-SIGNAL-A3F45B6CA27158B7	negative_evidence_candidate	derived_gap_warning	country matrix encodes weak-source gaps rather than a direct source surface.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv
LIMEN-SIGNAL-A3F92DF7D2B81A52	translation_review_needed	non_english_direct_source	row names a concrete Digdir guidance page but the local evidence is materially Norwegian.	existence only pending translation-sensitive check	route to translation-aware local review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv
LIMEN-SIGNAL-A3FF7A8126F54B50	needs_named_source_extraction	derived_summary_proxy	country hardening summary points toward official Liberian sources but does not expose the reviewable page.	needs named direct source before source review	extract named authority/page from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv
LIMEN-SIGNAL-A400B9EED65F3618	negative_evidence_candidate	official_negative_search_or_gap	review queue row records no named public sandbox found.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv
LIMEN-SIGNAL-A4019E8180657127	source_reviewed_candidate	source_resolution_row	source-resolution row names a concrete Mannheim algorithm-register candidate surface.	source-surface existence only	keep for bounded source-surface review	/srv/tyche/projects/public-ai-registry/data/registry-source-family-denominator-post-accession-20260607.csv
LIMEN-SIGNAL-A4044D58606DC21F	reject_noise	internal_derived_artifact	internal publication notes are not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-publication-program-2026-05-23.md
LIMEN-SIGNAL-A4160D123D400C87	source_reviewed_candidate	official_institutional_surface	row names a concrete official Barbados geoportal surface suitable for bounded existence review.	source-surface existence only	keep for bounded source-surface review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv
LIMEN-SIGNAL-A4171BBC377143FF	needs_named_source_extraction	derived_summary_proxy	claim-support digest is a proxy package, not the named underlying source surface.	needs named direct source before source review	extract named authority/page from local artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T192817Z/claim-support-digest.csv
LIMEN-SIGNAL-A41B08314110A5C7	needs_named_source_extraction	derived_summary_proxy	claim-support digest points to underlying sources but does not expose the reviewable surface itself.	needs named direct source before source review	extract named authority/page from local artifact	/srv/tyche/pallas/pallas-ai-agent-observatory/results/exploitation-wave-pallas-20260605T192817Z/claim-support-digest.csv
LIMEN-SIGNAL-A41B31BC2A0BC887	negative_evidence_candidate	official_negative_search_or_gap	confidence-change row records limited negative sandbox evidence only.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CONFIDENCE_CHANGES.csv
LIMEN-SIGNAL-A421C0101C8D1FD0	negative_evidence_candidate	evidence_limit_row	local metadata records a 429/error limit rather than a reviewable source surface.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/estonian-baltic-language-latest.jsonl
LIMEN-SIGNAL-A424D9B84B30D707	translation_review_needed	non_english_direct_source	row names a concrete San Marino law page but the local evidence is materially Italian.	existence only pending translation-sensitive check	route to translation-aware local review	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv
LIMEN-SIGNAL-A4341041C4A77D40	negative_evidence_candidate	official_negative_search_or_gap	country score delta records no public algorithm register found.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_COUNTRY_SCORE_DELTA.csv
LIMEN-SIGNAL-A434546BEEB0F3CE	reject_noise	internal_derived_artifact	internal sprint summary prose is not a direct source surface.	exclude from direct-source queue	remove from direct-source queue	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SUMMARY.md
LIMEN-SIGNAL-A436647E257B9D1A	translation_review_needed	multilingual_official_source	multilingual official-source record is translation-sensitive and needs language-aware review.	existence only pending translation-sensitive check	route to translation-aware local review	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl
LIMEN-SIGNAL-A43E9FCEB4F92C7E	merge_existing_surface	existing_helsinki_registry_surface	points to the already-modeled Helsinki AI Register surface.	dedupe to existing modeled surface only	link to existing surface and drop duplicate	/srv/tyche/gaia/tyche-research-vault/data/eu-agent-atlas-v0.1/snapshots/ai.hel.fi-9b3e4d8c07f744a5.bin
LIMEN-SIGNAL-A445F61C6E53715C	negative_evidence_candidate	official_negative_search_or_gap	candidate matrix row records no public algorithm register found.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv
LIMEN-SIGNAL-A4462F4D282DDD75	negative_evidence_candidate	derived_gap_warning	country index encodes weak or indirect source evidence rather than a direct surface.	bounded absence/gap signal only	retain as negative-evidence row; do not promote as direct surface	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv
LIMEN-SIGNAL-A44C81A2661A9D03	needs_named_source_extraction	derived_summary_proxy	lane note points toward Danish sandbox sources but does not name a reviewable surface.	needs named direct source before source review	extract named authority/page from local artifact	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/nordic-language-latest.md
