queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-00889	LIMEN-SIGNAL-9C80C541701F149C	parent_source_wrapper		Iceland observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:21	Country prompt lists target source families only; no Iceland sandbox URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Iceland sandbox/source-pack URL before direct review.
BPSE-00890	LIMEN-SIGNAL-9C8835E31D16333B	parent_source_wrapper		Sao Tome and Principe observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:74	Country prompt lists target source families only; no algorithm-register URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Sao Tome and Principe algorithm-register source before review.
BPSE-00891	LIMEN-SIGNAL-9C8B37EC2CCB501D	parent_source_wrapper		Saint Helena observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:72	Country prompt lists target source families only; no procurement URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Saint Helena procurement source before review.
BPSE-00892	LIMEN-SIGNAL-9C9324BB05AECF12	country_gap_no_parent_source		South Sudan country profile gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_COUNTRY_PROFILES.md:1890-1895	Profile records gaps and generic source examples, but no automated-decision parent URL.	country gap/profile/score placeholder only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Leave unresolved unless a source-pack row exposes a concrete URL.
BPSE-00893	LIMEN-SIGNAL-9C9C36AA1A6EEA19	country_gap_no_parent_source		Fiji country profile gap row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:666-671	Profile says no public algorithm register was identified and gives no I05 URL.	country gap/profile/score placeholder only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Use only as gap/negative context; do not open direct-source review.
BPSE-00894	LIMEN-SIGNAL-9CA82C4328467ACF	parent_source_wrapper		Angola observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:43	Country prompt lists target source families only; no sandbox URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Angola sandbox/source-pack URL before review.
BPSE-00895	LIMEN-SIGNAL-9CE242B44100B88B	parent_source_wrapper		Suriname observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:76	Country prompt lists target source families only; no sandbox URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Suriname sandbox/source-pack URL before review.
BPSE-00896	LIMEN-SIGNAL-9DB688EDE9CBCD09	parent_source_wrapper		Bulgaria observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:31	Country prompt lists target source families only; no procurement URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Bulgaria procurement source before review.
BPSE-00897	LIMEN-SIGNAL-9E300A856082541B	parent_source_wrapper		Netherlands readiness matrix row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_COUNTRY_MATRIX.csv:30	Matrix summarizes Dutch algorithm-register support but does not select one parent URL.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose the Dutch register page/API/guidance URL from source refresh before review.
BPSE-00898	LIMEN-SIGNAL-9E711246BC490E71	parent_source_wrapper		Zimbabwe observability research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:84	Country prompt lists target source families only; no public-sector-AI URL is present.	wrapper/routing artifact only; no direct-source, incident, legality, compliance, safety, deployment, prevalence, ranking, or reviewed-core promotion inference	Choose one explicit Zimbabwe public-sector-AI source before review.
