row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-00918	LIMEN-SIGNAL-88184D22BCF2CF17	needs_named_url_extraction	P3	regulator_or_public_authority	official_legal_text_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14562	"<p class=""oj-normal"">that access to the AI regulatory sandboxes is free of charge for SMEs, including start-ups, without prejudice to exceptional costs that national competent authorities may recover in a fair and proportionate manner;</p>"	local official snapshot exposes the EU AI Act sandbox text directly	must resolve the underlying source before any reviewed example or paper claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00919	LIMEN-SIGNAL-92A3164891A8FE5B	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	16252	"<p class=""oj-normal"">2. Where testing in real world conditions is conducted for AI systems that are supervised within an AI regulatory sandbox under Article 58, the market surveillance authorities shall verify the compliance with Article 60"	Names a concrete official or institutional source surface suitable for bounded source-surface review.	surface existence only; no truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00920	LIMEN-SIGNAL-93C65A3836352295	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14604	"<p class=""oj-normal"">that procedures, processes and administrative requirements for application, selection, participation and exiting the AI regulatory sandbox are simple, easily intelligible, and clearly communicated in order to facilitate"	Names a concrete official regulatory or legal source surface suitable for bounded source-surface review.	source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00921	LIMEN-SIGNAL-97027FD598915C20	needs_named_url_extraction	P3	regulator_or_public_authority	direct_source_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14534	"<p class=""oj-normal"">that AI regulatory sandboxes allow broad and equal access and keep up with demand for participation; providers and prospective providers may also submit applications in partnerships with deployers and other relevant thi"	Names a concrete official regulatory or legal source surface suitable for bounded source-surface review.	source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00922	LIMEN-SIGNAL-9ABD368C883A9E5D	needs_named_url_extraction	P3	regulator_or_public_authority	direct official/legal text surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14651	"<p class=""oj-normal"">1. In the AI regulatory sandbox, personal data lawfully collected for other purposes may be processed solely for the purpose of developing, training and testing certain AI systems in the sandbox when all of the followin"	EUR-Lex AI Act HTML snapshot is itself a direct official legal source surface	bounded source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00923	LIMEN-SIGNAL-9C3966923E3E1D8D	needs_named_url_extraction	P3	regulator_or_public_authority	direct official/legal text surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14876	"<p class=""oj-normal"">1. Testing of high-risk AI systems in real world conditions outside AI regulatory sandboxes may be conducted by providers or prospective providers of high-risk AI systems listed in Annex III, in accordance with this Art"	EUR-Lex AI Act HTML snapshot is itself a direct official legal source surface	bounded source-surface existence only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00924	LIMEN-SIGNAL-A0431D0B9F071A55	needs_named_url_extraction	P3	regulator_or_public_authority	official_or_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14873	"<p class=""oj-sti-art"">Testing of high-risk AI systems in real world conditions outside AI regulatory sandboxes</p>"	Local metadata names a concrete direct source surface suitable for bounded review.	must resolve the underlying source before any reviewed example or paper claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00925	LIMEN-SIGNAL-A23B4DBD1681D81B	needs_named_url_extraction	P3	regulator_or_public_authority	official_or_institutional_source_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json.bak-international-20260603T133212Z	3320	"title: ""Communications Authority of Kenya regulatory sandbox"","	Seed names Communications Authority of Kenya regulatory sandbox surface.	surface-level existence/posture only	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00926	LIMEN-SIGNAL-A46A4FF4D0A6DE84	needs_named_url_extraction	P3	regulator_or_public_authority	official_eu_law_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html	14548	"<p class=""oj-normal"">that the detailed arrangements for, and conditions concerning AI regulatory sandboxes support, to the best extent possible, flexibility for national competent authorities to establish and operate their AI regulatory san"	Local EUR-Lex snapshot is itself a concrete official legal source surface.	source surface exists locally as named; no substantive incident, legality, compliance, safety, deployment, prevalence, or ranking claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00927	LIMEN-SIGNAL-A60449F486E07FF7	needs_named_url_extraction	P3	regulator_or_public_authority	official_named_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/source-cache/v0.2/objects/06/066b271978d9b786e8b56fab.html	319	"<p class="""" data-start=""3159"" data-end=""3429"">The goal is to integrate the Experimentation Framework into Estonian legislation in 2026, including the first establishment of sector-specific regulatory sandboxes. This project is led by the Mi"	Local cached page shows a concrete official experimentation-framework/sandbox surface.	Surface existence only; no truth/compliance/prevalence inference.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
