queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-00961	LIMEN-SIGNAL-AFC07C6955A72FCF	research_queue_prompt	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	37	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00962	LIMEN-SIGNAL-AFD4D748F4018A9E	research_queue_prompt	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	55	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00963	LIMEN-SIGNAL-AFE0756BEB9EA847	research_queue_prompt	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	70	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00964	LIMEN-SIGNAL-B00968A868EA5210	target_evidence_list	P2_article_relevance_review	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	2628	Target-evidence list names desired source types, not a bounded source.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00965	LIMEN-SIGNAL-B045045277423DA1	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	67	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00966	LIMEN-SIGNAL-B0717A56F31435F6	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	17	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00967	LIMEN-SIGNAL-B0A350E35D5DD938	research_queue_prompt	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	16	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00968	LIMEN-SIGNAL-B0D5D107D59DE326	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	77	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00969	LIMEN-SIGNAL-B0E5022F8DA3BEB7	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	27	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00970	LIMEN-SIGNAL-B11DB242002BC098	research_queue_prompt	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	32	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00971	LIMEN-SIGNAL-B12D091433904F4C	research_queue_prompt	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	26	Country queue prompt lists topics but no named source surface.	Pointer to possible source family only	extract a named source from local evidence
BPSE-00972	LIMEN-SIGNAL-B13F8643986F5B2D	named_source_family	P2_article_relevance_review	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md	41	Draft text names a Retraction Watch CSV family but not a reviewable extracted source surface.	underlying direct source is not yet extracted or named enough for bounded surface review	extract the named direct source surface from local metadata or adjacent local files
BPSE-00973	LIMEN-SIGNAL-B142428100F3F353	source_family_ledger	P2_article_relevance_review	security-agentic	AI vulnerability	/srv/tyche/projects/limen-ai-edge-case-atlas/sources/source-family-ledger.tsv	4	Source-family ledger names AVID as a family, but the concrete reviewable surface is not extracted here.	underlying direct source is not yet extracted or named enough for bounded surface review	extract the named direct source surface from local metadata or adjacent local files
BPSE-00974	LIMEN-SIGNAL-B14B4CAE29B4F30D	source_family_ledger	P2_article_relevance_review	legal-research	research integrity	/srv/tyche/projects/limen-ai-edge-case-atlas/sources/public-source-families-v0.1.tsv	11	Public-source family ledger names research-integrity source families but no extracted reviewable source surface.	underlying direct source is not yet extracted or named enough for bounded surface review	extract the named direct source surface from local metadata or adjacent local files
