queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00225	LIMEN-SIGNAL-A57C9EC8F4FDD87B	candidate_for_parent_source_extraction	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24	Local digest identifies an official Colombian Constitutional Court judgment naming PretorIA, but the reviewed evidence remains a translation-mediated digest/paraphrase.	direct source-surface candidate only; no legal, safety, compliance, or incident finding	if used, extract from the original Spanish court source or local snapshot with human translation review
BTR-00226	LIMEN-SIGNAL-A589BC4F62C41DDE	candidate_for_parent_source_extraction	nl	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Octobox Anonymisation	Registry row is explicitly an English auto-translation from Dutch and contains concrete register-record fields for an anonymisation system.	direct register-record surface only; no factual claim beyond local translated row fields	extract against the Dutch original/register record before any stronger use
BTR-00227	LIMEN-SIGNAL-A5B03EB753ED2ABD	source_surface_only_no_case	de	https://www.digitalaustria.gv.at/themen/kuenstliche-intelligenz/kiverwaltung1.html	KI in der Verwaltung	Official Digital Austria row supports planned KI-Kennzeichnung/KI-Landkarte transparency context, and the local note says it is not yet a public national algorithm register.	source-surface/context only; no algorithm-register or edge-case promotion	retain as adjacent transparency-practice source with no case promotion
BTR-00228	LIMEN-SIGNAL-A5BE5D11016C199C	cross_project_duplicate	de	https://www.digitalaustria.gv.at/themen/kuenstliche-intelligenz/kiverwaltung1.html	KI in der Verwaltung	Duplicate Digital Austria source surface also reviewed in BTR-00227; this older source-pack row adds only first-pass context and no centralized register.	source-surface/context only; no algorithm-register or edge-case promotion	merge/dedupe under BTR-00227 source review if retained
BTR-00229	LIMEN-SIGNAL-A6BBA723AC2E1205	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / PretorIA	Duplicate Colombia Constitutional Court/PretorIA digest surface already reviewed in BTR-00225.	direct source-surface candidate only; no legal, safety, compliance, or incident finding	dedupe to BTR-00225 and use original Spanish source extraction if needed
BTR-00230	LIMEN-SIGNAL-A72A8CBB594D9C95	source_surface_only_no_case	am/unknown	local CSV row: PALLAS_SECOND_PASS_SPRINT_7_HARDENING_SUMMARY.csv:6	Ethiopia hardening summary	Batch summary contains source-improvement/gap notes and explicitly says algorithm-register evidence is not verified and candidate changes need human review.	processing-state/gap context only; no source truth or edge-case claim	do not promote; inspect underlying Ethiopian source leads separately if needed
BTR-00231	LIMEN-SIGNAL-A7678E7A7B4FFF40	needs_original_language_source	en	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Local JSONL row is an English curated seed with translation_status not-needed, but fetch failed and no local source content was available.	seed/source-locator only; no case-level or source-content claim	obtain local original/source content before substantive review
BTR-00232	LIMEN-SIGNAL-A81E6C2A97FDD5C6	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 / PretorIA	Duplicate Colombia Constitutional Court/PretorIA digest surface already reviewed in BTR-00225; line only adds why-it-matters framing.	direct source-surface candidate only; no legal, safety, compliance, or incident finding	dedupe to BTR-00225 and use original Spanish source extraction if needed
BTR-00233	LIMEN-SIGNAL-A9061EE943B8A703	source_surface_only_no_case	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Evaluación de IA en Guatemala	Spanish UN/UNDP digest is governance-radar context about AI assessment and sandbox gaps, explicitly not a named-agent deployment.	governance/source-surface context only; no sandbox operation, legality, or edge-case finding	retain as contextual source only or human-review Spanish original for governance radar
BTR-00234	LIMEN-SIGNAL-A9328989A6C0F2EA	needs_original_language_source	he	local CSV row: PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv:573	Public AI/algorithm register not identified	Local row is a negative/gap note that itself says further Hebrew-language search is needed before any firm conclusion.	gap-search processing note only; no absence finding or ranking	perform Hebrew-language original-source search/review before using as negative evidence
