queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00657	LIMEN-SIGNAL-BC39577727CA3589	source_surface_only_no_case	nl	https://www.pianoo.nl/nl	PIANOo Expertisecentrum Aanbesteden	Named Dutch public procurement expertise surface; local row gives infrastructure context only and no AI-procurement case.	source-surface/context only; no procurement-control or jurisdiction claim	retain as context or seek direct Dutch AI-procurement source before extraction
BTR-00658	LIMEN-SIGNAL-BD5CCC444AAF6C39	translation_source_reviewed	th	https://www.etda.or.th/th/pr-news/AI_Gov_Anual.aspx	ETDA Generative AI Governance Guideline for Organizations	Official ETDA Thai guidance surface with translation-needed flag; concrete source exists but local metadata supports only interpretive context.	official guidance surface only; no legal or implementation finding	queue original-language extraction if ETDA guidance vocabulary is needed
BTR-00659	LIMEN-SIGNAL-BDB9A70D91333379	candidate_for_parent_source_extraction	sv	https://www.regeringen.ax/sites/default/files/attachments/page/LFxx20252026_280126_rem.pdf	Ålands landskapsregering draft AI bill PDF	Official Swedish draft bill row explicitly names proposed Chapter 4 sandbox/testing content, with draft-status warning.	candidate draft-source extraction only; no operational sandbox or legal-effect claim	extract bounded Swedish draft-bill passages with draft/proposal caveat
BTR-00660	LIMEN-SIGNAL-BDCE302D7F27A3D1	translation_source_reviewed	no	https://www.digdir.no/kunstig-intelligens/apenhet-og-kunstig-intelligens/4581	Digdir Åpenhet og kunstig intelligens	Official Norwegian AI openness guidance surface; local row is guidance context and denies SJ-specific register evidence.	guidance/source-surface only; no algorithm-register or SJ-specific claim	retain as transparency context; require original Norwegian source for finer claims
BTR-00661	LIMEN-SIGNAL-BDF3C87144648F86	translation_source_reviewed	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center	Official ETDA Thai AIGC surface is locally reachable and translation-needed; metadata supports candidate source quality only.	official source surface only; no case-level promotion	deduplicate against other ETDA AIGC records before any extraction
BTR-00662	LIMEN-SIGNAL-BEBE4CEEAB6D3313	candidate_for_parent_source_extraction	is	PALLAS_SECOND_PASS_SCORE_CHANGES.csv:280	Ísland.is/Persónuvernd healthcare AI sandbox pilot sources	Local score-change row explicitly reports official Icelandic sandbox-pilot evidence but not current active/general maturity.	candidate historical pilot-source extraction only; no active sandbox maturity claim	locate named local source-pack rows or original Icelandic pages before parent extraction
BTR-00663	LIMEN-SIGNAL-BEE43A6C391AA661	source_surface_only_no_case	ru	https://pravo.by/document/?guid=3871&p0=Pd1700008	Pravo.by Decree No. 8 On Development of the Digital Economy	Concrete Belarus legal portal surface checked as sandbox-adjacent; local row says no official AI sandbox/register identified.	negative/context source-surface only; no sandbox claim	retain as checked negative context, not extraction candidate
BTR-00664	LIMEN-SIGNAL-BF0CD5EBE5F8DB5A	candidate_for_parent_source_extraction	es	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:1035	SPDP Resolution 2026-0009-R	Local matrix row makes a concrete Spanish-source AI automated-decision governance claim needing bounded extraction.	candidate extraction only; no legal, compliance, or score claim	extract original Spanish resolution passages before any parent claim
BTR-00665	LIMEN-SIGNAL-BF25BBA62BC6833A	needs_original_language_source	fa	https://nezamat.ir/%D9%85%D8%B5%D9%88%D8%A8%D9%87-%D8%AA%DA%A9%D9%85%DB%8C%D9%84-%D8%AA%D8%B1%DA%A9%DB%8C%D8%A8-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D9%85%D9%84%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%DB%8C-%D9%87%D9%88%D8%B4/	مصوبه تکمیل ترکیب شورای ملی راهبری هوش مصنوعی	Persian official-seed metadata timed out with no content hash/snippet; local evidence cannot review source surface beyond locator.	unverified locator only; no source-quality or governance claim	obtain original Persian source content through approved local acquisition path
BTR-00666	LIMEN-SIGNAL-BF568670624A7185	cross_project_duplicate	es	PALLAS_SECOND_PASS_SPRINT_8_CANDIDATE_MATRIX_DELTA.csv:91	SPDP Resolution 2026-0009-R	Same Ecuador SPDP resolution claim as BTR-00664 appears in another matrix; do not review as a separate case.	duplicate processing marker only; inherits no substantive claim	merge with BTR-00664 extraction path and suppress duplicate promotion
