signal_id	source_review_verdict	source_review_role	reason	claim_ceiling	next_action	source_path
LIMEN-SIGNAL-4049AD1B1A04B684	reject_noise	internal_style_card	Venue style card mention, not a named direct source surface.	Internal or derived artifact only; not suitable for direct-source promotion.	Remove from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/docs/venue-style-cards/lawarxiv.md
LIMEN-SIGNAL-4051399ACA8F78F7	reject_noise	internal_country_summary	Country summary only; no named reviewable source surface exposed.	Internal or derived artifact only; not suitable for direct-source promotion.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json
LIMEN-SIGNAL-40539B6CCEDAF353	reject_noise	paper_keyword_block	Paper keywords are manuscript noise, not a source surface.	Internal or derived artifact only; not suitable for direct-source promotion.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/program/04-estonia-finland-case-study/paper/draft.md
LIMEN-SIGNAL-405A948E2846B47B	source_reviewed_candidate	official_source_surface	Row names a concrete official/regulator/institutional source surface.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Queue bounded source-surface review using the named local surface.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv
LIMEN-SIGNAL-405E468B1BDDFCCF	needs_named_source_extraction	source_pack_digest	Digest lists artifacts/URLs but not one standalone named C2PA source surface.	Only indicates an underlying source may exist; no direct-source claim until the named surface is extracted.	Extract the named underlying source surface from the local pack/summary first.	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/exploitation-wave-atlas-20260605T193348Z/claim-support-digest.json
LIMEN-SIGNAL-40640C528D391617	merge_existing_surface	existing_registry_record	Points to an already-modeled registry/register surface; dedupe rather than promote again.	Deduplication only; treat as an already-modeled surface, not a new promoted source.	Merge into the existing modeled surface and skip duplicate promotion.	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/country-readiness/pallas-country-ai-readiness-v0.2.md
LIMEN-SIGNAL-4076BBB5F3C17648	reject_noise	program_summary	Indicator summary prose, not a direct source surface.	Internal or derived artifact only; not suitable for direct-source promotion.	Remove from the direct-source queue.	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md
LIMEN-SIGNAL-4077B05602309C73	needs_named_source_extraction	source_pack_proxy	Local pack/proxy points toward an underlying source but is not the standalone surface yet.	Only indicates an underlying source may exist; no direct-source claim until the named surface is extracted.	Extract the named underlying source surface from the local pack/summary first.	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/data/exports/global-agent-atlas-laws-v0.1.csv
LIMEN-SIGNAL-4078D48EEB64E7C2	reject_noise	annex_metadata	Atlas annex metadata describes scope, not a named source surface.	Internal or derived artifact only; not suitable for direct-source promotion.	Remove from the direct-source queue.	/srv/tyche/gaia/tyche-research-vault/data/external/tyche-thesis-atlas/gaia-atlas-annex.json
LIMEN-SIGNAL-408D5A4AC78C9D52	source_reviewed_candidate	official_legal_snapshot	Local snapshot already captures a concrete official legal source surface.	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Queue bounded source-surface review using the named local surface.	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/snapshots/source-witness-repair-20260607/law-eu-ai-act-extraterritorial__1__eur-lex.europa.eu__direct_public_fetch__a8832606ac318357.html
