queue_id	signal_id	source_review_role	review_priority	shards	queries	source_path	source_line	reason	claim_ceiling	next_action
BPSE-02690	LIMEN-SIGNAL-F6EC35C0758DF114	source_pack_or_research_queue	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	115	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02691	LIMEN-SIGNAL-F79BCA0771BF27FC	source_pack_or_research_queue	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	100	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02692	LIMEN-SIGNAL-F8EE56F11F1776A0	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	110	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02693	LIMEN-SIGNAL-F929C9277A6E7B0A	source_pack_or_research_queue	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	107	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02694	LIMEN-SIGNAL-F96A6B2F242DACFA	source_pack_or_research_queue	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	101	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02695	LIMEN-SIGNAL-FA9B8026D6CE4565	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	132	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02696	LIMEN-SIGNAL-FB04827EF89B2168	source_pack_or_research_queue	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	156	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02697	LIMEN-SIGNAL-FB4C11B9C7BB487E	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	154	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02698	LIMEN-SIGNAL-FB4FA0D636A540D5	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	122	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02699	LIMEN-SIGNAL-FBBA65AF04055C3A	source_pack_or_research_queue	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	133	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02700	LIMEN-SIGNAL-FBCC6008102A4E35	source_pack_or_research_queue	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	112	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02701	LIMEN-SIGNAL-FC1402FCD2923573	source_pack_or_research_queue	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	130	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02702	LIMEN-SIGNAL-FC6F9DA6CD2A85F5	source_pack_or_research_queue	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	127	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02703	LIMEN-SIGNAL-FD8ACE5B0E0B8B96	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	158	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02704	LIMEN-SIGNAL-FDB61F1602C4D37E	source_pack_or_research_queue	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	148	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02705	LIMEN-SIGNAL-FDBFDEFFC652198F	source_pack_or_research_queue	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	164	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02706	LIMEN-SIGNAL-FDC50AAA1EEBD09E	source_pack_or_research_queue	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	120	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02707	LIMEN-SIGNAL-FDFF79FAE5562603	source_pack_or_research_queue	P2_article_relevance_review	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	177	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02708	LIMEN-SIGNAL-FE90BFC5263083E9	source_pack_or_research_queue	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	104	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02709	LIMEN-SIGNAL-FEB6BFB3D2C7673E	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	172	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02710	LIMEN-SIGNAL-FED9AD52E22070A5	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	111	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02711	LIMEN-SIGNAL-FF25C16AE180A3B7	source_pack_or_research_queue	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	92	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02712	LIMEN-SIGNAL-FF6BFBB69A8531E8	source_pack_or_research_queue	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	171	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
BPSE-02713	LIMEN-SIGNAL-FFCE14AE846CC8EF	source_pack_or_research_queue	P2_article_relevance_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	168	Country/profile or research-queue row lists search targets but no named reviewable source surface in local metadata.	source-discovery lead only; no source existence, incident truth, prevalence, legality, safety, or compliance claim	extract a named official/vendor/register/procurement/notice surface before direct review
